,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,839693000.0,812456000.0,784064000.0,713023000.0
Repurchase Of Capital Stock,-96004000.0,-190040000.0,-9627000.0,-269611000.0
Repayment Of Debt,-1198548000.0,-1730178000.0,-1762833000.0,-2009635000.0
Issuance Of Debt,1442046000.0,1376452000.0,1796094000.0,2491234000.0
Capital Expenditure,-140371000.0,-163193000.0,-121195000.0,-90085000.0
Interest Paid Supplemental Data,207038000.0,198323000.0,194203000.0,211732000.0
End Cash Position,400334000.0,42681000.0,58638000.0,84041000.0
Other Cash Adjustment Outside Changein Cash,,,,81094000.0
Beginning Cash Position,42681000.0,58638000.0,84041000.0,81094000.0
Changes In Cash,357653000.0,-15957000.0,-25403000.0,2947000.0
Financing Cash Flow,-477271000.0,-1137564000.0,-533265000.0,-383261000.0
Cash Flow From Continuing Financing Activities,-477271000.0,-1137564000.0,-533265000.0,-383261000.0
Net Other Financing Charges,-37789000.0,-47399000.0,-72536000.0,-74016000.0
Proceeds From Stock Option Exercised,0.0,19525000.0,58497000.0,14865000.0
Cash Dividends Paid,-586976000.0,-565924000.0,-542860000.0,-536098000.0
Common Stock Dividend Paid,-586976000.0,-565924000.0,-542860000.0,-536098000.0
Net Common Stock Issuance,-96004000.0,-190040000.0,-9627000.0,-269611000.0
Common Stock Payments,-96004000.0,-190040000.0,-9627000.0,-269611000.0
Net Issuance Payments Of Debt,243498000.0,-353726000.0,33261000.0,481599000.0
Net Short Term Debt Issuance,-52073000.0,-289184000.0,341257000.0,-55000000.0
Short Term Debt Payments,-896119000.0,-1665636000.0,-709332000.0,-1093426000.0
Short Term Debt Issuance,844046000.0,1376452000.0,1050589000.0,1038426000.0
Net Long Term Debt Issuance,295571000.0,-64542000.0,-307996000.0,536599000.0
Long Term Debt Payments,-302429000.0,-64542000.0,-1053501000.0,-916209000.0
Long Term Debt Issuance,598000000.0,0.0,745505000.0,1452808000.0
Investing Cash Flow,-145140000.0,145958000.0,-397397000.0,-416900000.0
Cash Flow From Continuing Investing Activities,-145140000.0,145958000.0,-397397000.0,-416900000.0
Net Other Investing Changes,-44496000.0,231918000.0,-149346000.0,-35813000.0
Dividends Received Cfi,39751000.0,175624000.0,154120000.0,71946000.0
Net Investment Purchase And Sale,43540000.0,53113000.0,-7228000.0,30086000.0
Sale Of Investment,64320000.0,71222000.0,16577000.0,113465000.0
Purchase Of Investment,-20780000.0,-18109000.0,-23805000.0,-83379000.0
Net Investment Properties Purchase And Sale,-6159000.0,11684000.0,32518000.0,-279017000.0
Sale Of Investment Properties,99388000.0,157985000.0,297454000.0,339165000.0
Purchase Of Investment Properties,-105547000.0,-146301000.0,-264936000.0,-618182000.0
Net Business Purchase And Sale,-37405000.0,-163188000.0,-306266000.0,-114017000.0
Purchase Of Business,-37405000.0,-163188000.0,-306266000.0,-114017000.0
Capital Expenditure Reported,-140371000.0,-163193000.0,-121195000.0,-90085000.0
Operating Cash Flow,980064000.0,975649000.0,905259000.0,803108000.0
Cash Flow From Continuing Operating Activities,980064000.0,975649000.0,905259000.0,803108000.0
Dividend Received Cfo,76787000.0,95256000.0,104833000.0,74419000.0
Change In Working Capital,-1651000.0,-2456000.0,33319000.0,-13363000.0
Change In Other Working Capital,,,,749000.0
Change In Other Current Liabilities,2735000.0,9627000.0,6143000.0,749000.0
Change In Payables And Accrued Expense,5335000.0,-17266000.0,22298000.0,-10382000.0
Change In Payable,5335000.0,-17266000.0,22298000.0,-10382000.0
Change In Account Payable,5335000.0,-17266000.0,22298000.0,-10382000.0
Change In Prepaid Assets,-9721000.0,5183000.0,4878000.0,-3730000.0
Other Non Cash Items,-2514000.0,-4722000.0,-1631000.0,-16435000.0
Stock Based Compensation,8031000.0,7206000.0,7308000.0,8157000.0
Unrealized Gain Loss On Investment Securities,,57983000.0,-33104000.0,-12515000.0
Provisionand Write Offof Assets,70000.0,381000.0,141000.0,687000.0
Asset Impairment Charge,,0.0,0.0,1825000.0
Amortization Of Securities,,0.0,0.0,-19075000.0
Depreciation Amortization Depletion,548438000.0,539319000.0,520066000.0,525497000.0
Depreciation And Amortization,548438000.0,539319000.0,520066000.0,525497000.0
Operating Gains Losses,-79805000.0,-92320000.0,-274468000.0,-345421000.0
Earnings Losses From Equity Investments,-10561000.0,-26030000.0,-111721000.0,-66512000.0
Gain Loss On Investment Securities,-69244000.0,-48869000.0,-179497000.0,-67098000.0
Gain Loss On Sale Of Business,0.0,-17423000.0,-2260000.0,-234694000.0
Net Income From Continuing Operations,430708000.0,432985000.0,515691000.0,599332000.0
