,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,,,
Preferred Shares Number,40000000.0,40000000.0,40000000.0,40000000.0
Ordinary Shares Number,770711728.0,770000000.0,769000000.0,769000000.0
Share Issued,770711728.0,770000000.0,769000000.0,769000000.0
Net Debt,79287000000.0,73294000000.0,65883000000.0,62477000000.0
Total Debt,80457000000.0,74579000000.0,68263000000.0,64076000000.0
Tangible Book Value,27847000000.0,28057000000.0,28031000000.0,26699000000.0
Invested Capital,126690000000.0,121063000000.0,113558000000.0,108738000000.0
Working Capital,-4514000000.0,-5651000000.0,-5991000000.0,-7623000000.0
Net Tangible Assets,29809000000.0,30019000000.0,29993000000.0,28661000000.0
Capital Lease Obligations,917000000.0,876000000.0,2039000000.0,1340000000.0
Common Stock Equity,47150000000.0,47360000000.0,47334000000.0,46002000000.0
Preferred Stock Equity,1962000000.0,1962000000.0,1962000000.0,1962000000.0
Total Capitalization,121564000000.0,115195000000.0,108980000000.0,103589000000.0
Total Equity Gross Minority Interest,50187000000.0,51853000000.0,51136000000.0,49184000000.0
Minority Interest,1075000000.0,2531000000.0,1840000000.0,1220000000.0
Stockholders Equity,49112000000.0,49322000000.0,49296000000.0,47964000000.0
Gains Losses Not Affecting Retained Earnings,-6000000.0,-140000000.0,-303000000.0,-237000000.0
Other Equity Adjustments,-6000000.0,-140000000.0,-303000000.0,-237000000.0
Retained Earnings,2235000000.0,2637000000.0,3265000000.0,2471000000.0
Additional Paid In Capital,44920000000.0,44862000000.0,44371000000.0,43767000000.0
Capital Stock,1963000000.0,1963000000.0,1963000000.0,1963000000.0
Common Stock,1000000.0,1000000.0,1000000.0,1000000.0
Preferred Stock,1962000000.0,1962000000.0,1962000000.0,1962000000.0
Total Liabilities Net Minority Interest,126706000000.0,126233000000.0,118451000000.0,113204000000.0
Total Non Current Liabilities Net Minority Interest,109423000000.0,107360000000.0,102520000000.0,96899000000.0
Other Non Current Liabilities,1393000000.0,1502000000.0,1348000000.0,1719000000.0
Liabilities Heldfor Sale Non Current,157000000.0,1927000000.0,612000000.0,
Employee Benefits,485000000.0,832000000.0,855000000.0,969000000.0
Non Current Pension And Other Postretirement Benefit Plans,485000000.0,832000000.0,855000000.0,969000000.0
Tradeand Other Payables Non Current,864000000.0,849000000.0,833000000.0,687000000.0
Non Current Deferred Liabilities,10556000000.0,9964000000.0,9379000000.0,9244000000.0
Non Current Deferred Taxes Liabilities,10556000000.0,9964000000.0,9379000000.0,9244000000.0
Long Term Debt And Capital Lease Obligation,73369000000.0,66749000000.0,61388000000.0,56965000000.0
Long Term Capital Lease Obligation,917000000.0,876000000.0,1704000000.0,1340000000.0
Long Term Debt,72452000000.0,65873000000.0,59684000000.0,55625000000.0
Long Term Provisions,8560000000.0,11955000000.0,11953000000.0,12286000000.0
Current Liabilities,17283000000.0,18873000000.0,15931000000.0,16305000000.0
Other Current Liabilities,3810000000.0,4168000000.0,3617000000.0,4313000000.0
Current Debt And Capital Lease Obligation,7088000000.0,7830000000.0,6875000000.0,7111000000.0
Current Capital Lease Obligation,,332000000.0,335000000.0,
Current Debt,7088000000.0,7830000000.0,6540000000.0,7111000000.0
Other Current Borrowings,,4001000000.0,3236000000.0,4238000000.0
Current Notes Payable,,3952000000.0,3304000000.0,2873000000.0
Current Provisions,596000000.0,773000000.0,647000000.0,718000000.0
Payables And Accrued Expenses,5789000000.0,6102000000.0,4792000000.0,4163000000.0
Current Accrued Expenses,745000000.0,626000000.0,530000000.0,537000000.0
Interest Payable,745000000.0,626000000.0,530000000.0,537000000.0
Payables,5044000000.0,5476000000.0,4262000000.0,3626000000.0
Total Tax Payable,816000000.0,722000000.0,731000000.0,482000000.0
Accounts Payable,4228000000.0,4754000000.0,3531000000.0,3144000000.0
Total Assets,176893000000.0,178086000000.0,169587000000.0,162388000000.0
Total Non Current Assets,164124000000.0,164864000000.0,159647000000.0,153706000000.0
Other Non Current Assets,4161000000.0,9034000000.0,10327000000.0,3601000000.0
Investments And Advances,10635000000.0,9092000000.0,10858000000.0,10075000000.0
Other Investments,,8637000000.0,10401000000.0,9114000000.0
Investmentin Financial Assets,10143000000.0,8637000000.0,10401000000.0,9114000000.0
Available For Sale Securities,10143000000.0,8637000000.0,10401000000.0,9114000000.0
Long Term Equity Investment,492000000.0,455000000.0,457000000.0,961000000.0
Investmentsin Associatesat Cost,,455000000.0,457000000.0,961000000.0
Goodwill And Other Intangible Assets,19303000000.0,19303000000.0,19303000000.0,19303000000.0
Goodwill,19303000000.0,19303000000.0,19303000000.0,19303000000.0
Net PPE,116407000000.0,112790000000.0,106672000000.0,108306000000.0
Accumulated Depreciation,-56038000000.0,-52100000000.0,-49104000000.0,-48827000000.0
Gross PPE,172445000000.0,164890000000.0,155776000000.0,157133000000.0
Construction In Progress,8372000000.0,7381000000.0,5979000000.0,6645000000.0
Other Properties,19958000000.0,18319000000.0,16863000000.0,17138000000.0
Current Assets,12769000000.0,13222000000.0,9940000000.0,8682000000.0
Other Current Assets,4079000000.0,4458000000.0,2734000000.0,2103000000.0
Assets Held For Sale Current,14000000.0,356000000.0,232000000.0,
Inventory,4292000000.0,3584000000.0,3111000000.0,3167000000.0
Other Inventories,364000000.0,360000000.0,316000000.0,294000000.0
Receivables,4131000000.0,4415000000.0,3522000000.0,3153000000.0
Accounts Receivable,4131000000.0,4415000000.0,3522000000.0,3153000000.0
Allowance For Doubtful Accounts Receivable,-205000000.0,-216000000.0,-121000000.0,-146000000.0
Gross Accounts Receivable,4336000000.0,4631000000.0,3643000000.0,3299000000.0
Cash Cash Equivalents And Short Term Investments,253000000.0,409000000.0,341000000.0,259000000.0
Cash And Cash Equivalents,253000000.0,409000000.0,341000000.0,259000000.0
