,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-1433880000.0,-171837000.0,-160290000.0,-153940000.0
Tax Rate For Calcs,0.21,0.183,0.195,0.179
Total Unusual Items,-6828000000.0,-939000000.0,-822000000.0,-860000000.0
Total Unusual Items Excluding Goodwill,-6828000000.0,-939000000.0,-822000000.0,-860000000.0
Net Income From Continuing Operation Net Minority Interest,-1091000000.0,6260000000.0,6440000000.0,4482000000.0
Reconciled Depreciation,1215000000.0,1366000000.0,1384000000.0,1608000000.0
Net Interest Income,14600000000.0,14316000000.0,13006000000.0,13826000000.0
Interest Expense,9856000000.0,2321000000.0,768000000.0,1722000000.0
Interest Income,24456000000.0,16637000000.0,13774000000.0,15548000000.0
Normalized Income,4303120000.0,7027163000.0,7101710000.0,5188060000.0
Net Income From Continuing And Discontinued Operation,-1091000000.0,6260000000.0,6440000000.0,4482000000.0
Diluted Average Shares,1339895000.0,1338462000.0,1349378000.0,1358289000.0
Basic Average Shares,1331963000.0,1328120000.0,1337144000.0,1347080000.0
Diluted EPS,-1.09,4.43,4.47,3.08
Basic EPS,-1.09,4.46,4.51,3.11
Diluted NI Availto Com Stockholders,-1452000000.0,5927000000.0,6033000000.0,4184000000.0
Net Income Common Stockholders,-1452000000.0,5927000000.0,6033000000.0,4184000000.0
Preferred Stock Dividends,361000000.0,333000000.0,407000000.0,298000000.0
Net Income,-1091000000.0,6260000000.0,6440000000.0,4482000000.0
Minority Interests,-44000000.0,-7000000.0,3000000.0,-10000000.0
Net Income Including Noncontrolling Interests,-1047000000.0,6267000000.0,6437000000.0,4492000000.0
Net Income Continuous Operations,-1047000000.0,6267000000.0,6437000000.0,4492000000.0
Tax Provision,862000000.0,1402000000.0,1556000000.0,981000000.0
Pretax Income,-185000000.0,7669000000.0,7993000000.0,5473000000.0
Special Income Charges,-6828000000.0,-939000000.0,-822000000.0,-860000000.0
Gain On Sale Of Business,,,37000000.0,
Impairment Of Capital Assets,6078000000.0,0.0,0.0,
Restructuring And Mergern Acquisition,750000000.0,978000000.0,822000000.0,860000000.0
Gain On Sale Of Security,0.0,-71000000.0,0.0,402000000.0
Depreciation Amortization Depletion Income Statement,702000000.0,767000000.0,764000000.0,943000000.0
Depreciation And Amortization In Income Statement,702000000.0,767000000.0,764000000.0,943000000.0
Amortization,527000000.0,583000000.0,574000000.0,685000000.0
Amortization Of Intangibles Income Statement,527000000.0,583000000.0,574000000.0,685000000.0
Depreciation Income Statement,175000000.0,184000000.0,190000000.0,258000000.0
Selling General And Administration,8951000000.0,8819000000.0,8926000000.0,8419000000.0
Selling And Marketing Expense,297000000.0,352000000.0,294000000.0,273000000.0
General And Administrative Expense,8654000000.0,8467000000.0,8632000000.0,8146000000.0
Other Gand A,,,,862000000.0
Salaries And Wages,8654000000.0,8467000000.0,8632000000.0,8146000000.0
Total Revenue,23390000000.0,23035000000.0,22296000000.0,22705000000.0
Operating Revenue,23390000000.0,23035000000.0,22296000000.0,22705000000.0
Occupancy And Equipment,1124000000.0,1222000000.0,1277000000.0,1388000000.0
Professional Expense And Contract Services Expense,1341000000.0,1411000000.0,1442000000.0,1252000000.0
Other Non Interest Expense,2520000000.0,1431000000.0,1885000000.0,2035000000.0
