,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,664200000.0,535600000.0,560600000.0,708200000.0
Repurchase Of Capital Stock,-200000000.0,0.0,0.0,-26100000.0
Repayment Of Debt,-847400000.0,-1852500000.0,-1465200000.0,-251600000.0
Issuance Of Debt,716100000.0,1911000000.0,1600000000.0,750000000.0
Capital Expenditure,-872600000.0,-612600000.0,-451300000.0,-362200000.0
Interest Paid Supplemental Data,178700000.0,164300000.0,138000000.0,
Income Tax Paid Supplemental Data,291700000.0,143500000.0,127900000.0,
End Cash Position,949200000.0,161500000.0,241500000.0,1198000000.0
Beginning Cash Position,161500000.0,241500000.0,1198000000.0,274500000.0
Changes In Cash,787700000.0,-80000000.0,-956500000.0,923500000.0
Financing Cash Flow,-585600000.0,-175200000.0,-94300000.0,234600000.0
Cash Flow From Continuing Financing Activities,-585600000.0,-175200000.0,-94300000.0,234600000.0
Net Other Financing Charges,-4000000.0,-2600000.0,-13600000.0,-35400000.0
Proceeds From Stock Option Exercised,-21900000.0,-18500000.0,-19100000.0,-22100000.0
Cash Dividends Paid,-228400000.0,-212600000.0,-196400000.0,-180200000.0
Common Stock Dividend Paid,-228400000.0,-212600000.0,-196400000.0,-180200000.0
Net Common Stock Issuance,-200000000.0,0.0,0.0,-26100000.0
Common Stock Payments,-200000000.0,0.0,0.0,-26100000.0
Net Issuance Payments Of Debt,-131300000.0,58500000.0,134800000.0,498400000.0
Net Short Term Debt Issuance,-650500000.0,-457700000.0,-1451700000.0,-250000000.0
Short Term Debt Payments,-816600000.0,-1818700000.0,-1451700000.0,-250000000.0
Short Term Debt Issuance,166100000.0,1361000000.0,0.0,0.0
Net Long Term Debt Issuance,519200000.0,516200000.0,1586500000.0,748400000.0
Long Term Debt Payments,-30800000.0,-33800000.0,-13500000.0,-1600000.0
Long Term Debt Issuance,550000000.0,550000000.0,1600000000.0,750000000.0
Investing Cash Flow,-163500000.0,-1053000000.0,-1874100000.0,-381500000.0
Cash Flow From Continuing Investing Activities,-163500000.0,-1053000000.0,-1874100000.0,-381500000.0
Net Other Investing Changes,,100000.0,100000.0,11400000.0
Net Business Purchase And Sale,614500000.0,-479200000.0,-1639400000.0,-42200000.0
Sale Of Business,614500000.0,50000000.0,0.0,1000000.0
Purchase Of Business,,-529200000.0,-1639400000.0,-43200000.0
Net PPE Purchase And Sale,-778000000.0,-573900000.0,-234800000.0,-350700000.0
Sale Of PPE,94600000.0,38700000.0,216500000.0,11500000.0
Purchase Of PPE,-872600000.0,-612600000.0,-451300000.0,-362200000.0
Operating Cash Flow,1536800000.0,1148200000.0,1011900000.0,1070400000.0
Cash Flow From Continuing Operating Activities,1536800000.0,1148200000.0,1011900000.0,1070400000.0
Change In Working Capital,-47300000.0,-248500000.0,-180300000.0,-39600000.0
Change In Other Working Capital,,,,-44912000.0
Change In Other Current Liabilities,-42400000.0,-36400000.0,-78900000.0,-44900000.0
Change In Other Current Assets,27800000.0,-92300000.0,-44000000.0,-14400000.0
Change In Payables And Accrued Expense,-6300000.0,-17000000.0,-23700000.0,-6100000.0
Change In Accrued Expense,18800000.0,400000.0,-400000.0,800000.0
Change In Interest Payable,18800000.0,400000.0,-400000.0,800000.0
Change In Payable,-25100000.0,-17400000.0,-23300000.0,-6900000.0
Change In Account Payable,-25100000.0,-17400000.0,-23300000.0,-6900000.0
Change In Prepaid Assets,,9500000.0,-14200000.0,2600000.0
Change In Inventory,-54600000.0,-49500000.0,8300000.0,9800000.0
Change In Receivables,28200000.0,-53300000.0,-42000000.0,13400000.0
Other Non Cash Items,81700000.0,98600000.0,93900000.0,46500000.0
Stock Based Compensation,63200000.0,41100000.0,34700000.0,33000000.0
Asset Impairment Charge,28300000.0,67900000.0,4600000.0,0.0
Deferred Tax,-43300000.0,57700000.0,66800000.0,62000000.0
Deferred Income Tax,-43300000.0,57700000.0,66800000.0,62000000.0
Depreciation Amortization Depletion,603100000.0,573400000.0,449900000.0,396800000.0
Depletion,61100000.0,50200000.0,31200000.0,
Depreciation And Amortization,542000000.0,523200000.0,418700000.0,396800000.0
Amortization Cash Flow,100900000.0,114100000.0,75300000.0,
Amortization Of Intangibles,100900000.0,114100000.0,75300000.0,
Depreciation,441100000.0,409100000.0,343400000.0,396800000.0
Operating Gains Losses,-83800000.0,-18500000.0,-128100000.0,-12800000.0
Pension And Employee Benefit Expense,-7400000.0,-7800000.0,-8000000.0,-8800000.0
Gain Loss On Sale Of PPE,-76400000.0,-10700000.0,-120100000.0,-4000000.0
Net Income From Continuing Operations,934900000.0,576500000.0,670400000.0,584500000.0
