,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,36000000.0,37000000.0,30000000.0,30000000.0
Ordinary Shares Number,498000000.0,497000000.0,504000000.0,504000000.0
Share Issued,534000000.0,534000000.0,534000000.0,534000000.0
Net Debt,20179000000.0,19805000000.0,18620000000.0,16700000000.0
Total Debt,20406000000.0,20439000000.0,19629000000.0,17495000000.0
Tangible Book Value,15477000000.0,13729000000.0,14418000000.0,15826000000.0
Invested Capital,35710000000.0,33999000000.0,33876000000.0,33227000000.0
Working Capital,-1684000000.0,-2377000000.0,-822000000.0,-1892000000.0
Net Tangible Assets,15477000000.0,13729000000.0,14418000000.0,15826000000.0
Capital Lease Obligations,173000000.0,169000000.0,191000000.0,252000000.0
Common Stock Equity,15477000000.0,13729000000.0,14438000000.0,15984000000.0
Total Capitalization,33261000000.0,30224000000.0,29657000000.0,30480000000.0
Total Equity Gross Minority Interest,15477000000.0,13729000000.0,14438000000.0,15984000000.0
Stockholders Equity,15477000000.0,13729000000.0,14438000000.0,15984000000.0
Gains Losses Not Affecting Retained Earnings,-179000000.0,-550000000.0,-350000000.0,-504000000.0
Other Equity Adjustments,-179000000.0,-550000000.0,-350000000.0,-504000000.0
Treasury Stock,1379000000.0,1377000000.0,896000000.0,861000000.0
Retained Earnings,12017000000.0,10591000000.0,10639000000.0,12318000000.0
Capital Stock,5018000000.0,5065000000.0,5045000000.0,5031000000.0
Common Stock,5018000000.0,5065000000.0,5045000000.0,5031000000.0
Total Liabilities Net Minority Interest,35264000000.0,34989000000.0,34561000000.0,34066000000.0
Total Non Current Liabilities Net Minority Interest,30207000000.0,28309000000.0,27489000000.0,28544000000.0
Other Non Current Liabilities,201000000.0,199000000.0,184000000.0,214000000.0
Derivative Product Liabilities,6000000.0,33000000.0,17000000.0,4000000.0
Employee Benefits,1571000000.0,1652000000.0,1704000000.0,2783000000.0
Non Current Pension And Other Postretirement Benefit Plans,1571000000.0,1652000000.0,1704000000.0,2783000000.0
Tradeand Other Payables Non Current,45000000.0,66000000.0,100000000.0,88000000.0
Non Current Deferred Liabilities,6671000000.0,5725000000.0,5759000000.0,6502000000.0
Non Current Deferred Taxes Liabilities,6671000000.0,5725000000.0,5759000000.0,6502000000.0
Long Term Debt And Capital Lease Obligation,17957000000.0,16664000000.0,15410000000.0,14748000000.0
Long Term Capital Lease Obligation,173000000.0,169000000.0,191000000.0,252000000.0
Long Term Debt,17784000000.0,16495000000.0,15219000000.0,14496000000.0
Long Term Provisions,1681000000.0,1730000000.0,1818000000.0,1498000000.0
Current Liabilities,5057000000.0,6680000000.0,7072000000.0,5522000000.0
Other Current Liabilities,1216000000.0,1488000000.0,1350000000.0,1193000000.0
Current Debt And Capital Lease Obligation,2449000000.0,3775000000.0,4219000000.0,2747000000.0
Current Debt,2449000000.0,3775000000.0,4219000000.0,2747000000.0
Other Current Borrowings,1500000000.0,1575000000.0,700000000.0,1684000000.0
Commercial Paper,949000000.0,2200000000.0,3519000000.0,1063000000.0
Payables And Accrued Expenses,1392000000.0,1417000000.0,1503000000.0,1582000000.0
Current Accrued Expenses,170000000.0,134000000.0,121000000.0,126000000.0
Interest Payable,170000000.0,134000000.0,121000000.0,126000000.0
Payables,1222000000.0,1283000000.0,1382000000.0,1456000000.0
Total Tax Payable,8000000.0,12000000.0,67000000.0,124000000.0
Accounts Payable,1214000000.0,1271000000.0,1315000000.0,1332000000.0
Total Assets,50741000000.0,48718000000.0,48999000000.0,50050000000.0
Total Non Current Assets,47368000000.0,44415000000.0,42749000000.0,46420000000.0
Other Non Current Assets,342000000.0,285000000.0,234000000.0,286000000.0
Non Current Accounts Receivable,632000000.0,556000000.0,875000000.0,945000000.0
Financial Assets,29000000.0,15000000.0,28000000.0,9000000.0
Investments And Advances,2998000000.0,3037000000.0,3420000000.0,3303000000.0
Other Investments,2998000000.0,3037000000.0,3420000000.0,3303000000.0
Goodwill And Other Intangible Assets,,14000000.0,20000000.0,158000000.0
Other Intangible Assets,,14000000.0,20000000.0,158000000.0
Net PPE,38210000000.0,36118000000.0,34567000000.0,37847000000.0
Accumulated Depreciation,-10572000000.0,-9982000000.0,-9318000000.0,-10984000000.0
Gross PPE,48782000000.0,46100000000.0,43885000000.0,48831000000.0
Construction In Progress,1507000000.0,1513000000.0,1373000000.0,2031000000.0
Other Properties,1309000000.0,1311000000.0,1464000000.0,2406000000.0
Current Assets,3373000000.0,4303000000.0,6250000000.0,3630000000.0
Other Current Assets,304000000.0,402000000.0,408000000.0,396000000.0
Hedging Assets Current,112000000.0,18000000.0,72000000.0,60000000.0
Assets Held For Sale Current,0.0,20000000.0,2060000000.0,0.0
Prepaid Assets,144000000.0,93000000.0,63000000.0,51000000.0
Inventory,1023000000.0,960000000.0,744000000.0,878000000.0
Receivables,1736000000.0,2345000000.0,2085000000.0,1702000000.0
Taxes Receivable,10000000.0,79000000.0,9000000.0,63000000.0
Accounts Receivable,1482000000.0,1944000000.0,1859000000.0,1410000000.0
Allowance For Doubtful Accounts Receivable,-279000000.0,-323000000.0,-325000000.0,-196000000.0
Gross Accounts Receivable,1761000000.0,2267000000.0,2184000000.0,1606000000.0
Cash Cash Equivalents And Short Term Investments,54000000.0,465000000.0,818000000.0,543000000.0
Cash And Cash Equivalents,54000000.0,465000000.0,818000000.0,543000000.0
