,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,1483029000.0,675546000.0,1098288000.0,1296891000.0
Repurchase Of Capital Stock,-658952000.0,-771028000.0,-13830000.0,-595918000.0
Repayment Of Debt,,,,-3086000.0
Issuance Of Capital Stock,130267000.0,64015000.0,45723000.0,72936000.0
Capital Expenditure,-234724000.0,-212153000.0,-57453000.0,-67272000.0
Interest Paid Supplemental Data,363000.0,431000.0,134000.0,44000.0
Income Tax Paid Supplemental Data,423224000.0,379998000.0,420521000.0,355509000.0
End Cash Position,2297675000.0,1307141000.0,1326462000.0,1180413000.0
Beginning Cash Position,1307141000.0,1326462000.0,1180413000.0,797957000.0
Effect Of Exchange Rate Changes,8775000.0,-38715000.0,-52491000.0,16848000.0
Changes In Cash,981759000.0,19394000.0,198540000.0,365608000.0
Financing Cash Flow,-542599000.0,-706938000.0,34821000.0,-526068000.0
Cash Flow From Continuing Financing Activities,-542599000.0,-706938000.0,34821000.0,-526068000.0
Net Common Stock Issuance,-528685000.0,-707013000.0,31893000.0,-522982000.0
Common Stock Payments,-658952000.0,-771028000.0,-13830000.0,-595918000.0
Common Stock Issuance,130267000.0,64015000.0,45723000.0,72936000.0
Net Issuance Payments Of Debt,-13914000.0,75000.0,2928000.0,-3086000.0
Net Long Term Debt Issuance,-13914000.0,75000.0,2928000.0,-3086000.0
Long Term Debt Payments,,,,-3086000.0
Investing Cash Flow,-193395000.0,-161367000.0,-992022000.0,-472487000.0
Cash Flow From Continuing Investing Activities,-193395000.0,-161367000.0,-992022000.0,-472487000.0
Net Other Investing Changes,-6825000.0,-26343000.0,-11353000.0,-26423000.0
Net Investment Purchase And Sale,409019000.0,405288000.0,-924544000.0,-379785000.0
Sale Of Investment,2029737000.0,2252355000.0,1488599000.0,920196000.0
Purchase Of Investment,-1620718000.0,-1847067000.0,-2413143000.0,-1299981000.0
Net Business Purchase And Sale,-363385000.0,-329472000.0,0.0,0.0
Purchase Of Business,-363385000.0,-329472000.0,0.0,0.0
Net Intangibles Purchase And Sale,-13296000.0,-23427000.0,-13585000.0,-18550000.0
Purchase Of Intangibles,-13296000.0,-23427000.0,-13585000.0,-18550000.0
Net PPE Purchase And Sale,-218908000.0,-187413000.0,-42540000.0,-47729000.0
Sale Of PPE,2520000.0,1313000.0,1328000.0,993000.0
Purchase Of PPE,-221428000.0,-188726000.0,-43868000.0,-48722000.0
Operating Cash Flow,1717753000.0,887699000.0,1155741000.0,1364163000.0
Cash Flow From Continuing Operating Activities,1717753000.0,887699000.0,1155741000.0,1364163000.0
Change In Working Capital,-59872000.0,-486809000.0,-361895000.0,-28170000.0
Change In Other Working Capital,-16054000.0,30916000.0,8840000.0,-217000.0
Change In Other Current Liabilities,22951000.0,-4540000.0,492000.0,-356000.0
Change In Payables And Accrued Expense,117539000.0,6215000.0,201054000.0,55231000.0
Change In Accrued Expense,3005000.0,-26690000.0,79536000.0,26113000.0
Change In Payable,114534000.0,32905000.0,121518000.0,29118000.0
Change In Account Payable,112786000.0,49765000.0,114297000.0,18696000.0
Change In Tax Payable,1748000.0,-16860000.0,7221000.0,10422000.0
Change In Income Tax Payable,1748000.0,-16860000.0,7221000.0,10422000.0
Change In Prepaid Assets,-29048000.0,-42707000.0,-40260000.0,6540000.0
Change In Inventory,7898000.0,-347712000.0,-277793000.0,30304000.0
Change In Receivables,-163158000.0,-128981000.0,-254228000.0,-119672000.0
Changes In Account Receivables,-163158000.0,-128981000.0,-254228000.0,-119672000.0
Other Non Cash Items,-36339000.0,7337000.0,4107000.0,3943000.0
Stock Based Compensation,68836000.0,64109000.0,70483000.0,70289000.0
Asset Impairment Charge,43036000.0,2200000.0,0.0,8700000.0
Deferred Tax,2040000.0,48182000.0,16429000.0,-156873000.0
Deferred Income Tax,2040000.0,48182000.0,16429000.0,-156873000.0
Depreciation Amortization Depletion,68898000.0,61241000.0,50155000.0,57030000.0
Depreciation And Amortization,68898000.0,61241000.0,50155000.0,57030000.0
Operating Gains Losses,166000.0,-185000.0,-1013000.0,-350000.0
Gain Loss On Sale Of PPE,166000.0,-185000.0,-1013000.0,-350000.0
Net Income From Continuing Operations,1630988000.0,1191624000.0,1377475000.0,1409594000.0
