,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-24000000.0,14570000.0,-47200000.0,-8156000.0
Tax Rate For Calcs,0.3,0.31,0.4,0.004
Normalized EBITDA,5222000000.0,5751000000.0,3628000000.0,1731000000.0
Total Unusual Items,-80000000.0,47000000.0,-118000000.0,-2039000000.0
Total Unusual Items Excluding Goodwill,-80000000.0,47000000.0,-118000000.0,-2039000000.0
Net Income From Continuing Operation Net Minority Interest,1382000000.0,2096000000.0,559000000.0,-3093000000.0
Reconciled Depreciation,2193000000.0,1759000000.0,1539000000.0,2074000000.0
Reconciled Cost Of Revenue,2262000000.0,1958000000.0,1700000000.0,2198000000.0
EBITDA,5142000000.0,5798000000.0,3510000000.0,-308000000.0
EBIT,2949000000.0,4039000000.0,1971000000.0,-2382000000.0
Net Interest Income,-478000000.0,-493000000.0,-481000000.0,-468000000.0
Interest Expense,478000000.0,493000000.0,481000000.0,468000000.0
Normalized Income,1438000000.0,2063570000.0,629800000.0,-1062156000.0
Net Income From Continuing And Discontinued Operation,1382000000.0,2096000000.0,559000000.0,-3093000000.0
Total Expenses,7614000000.0,7477000000.0,5465000000.0,5060000000.0
Diluted Average Shares,307600000.0,309600000.0,309744953.0,306980092.0
Basic Average Shares,305900000.0,306176864.0,309744953.0,306980092.0
Diluted EPS,4.49,7.11,1.804711,-10.147638
Basic EPS,4.52,7.260509,1.804711,-10.075572
Diluted NI Availto Com Stockholders,1382000000.0,2096000000.0,559000000.0,-3093000000.0
Net Income Common Stockholders,1382000000.0,2096000000.0,559000000.0,-3093000000.0
Net Income,1382000000.0,2096000000.0,559000000.0,-3093000000.0
Minority Interests,-356000000.0,-351000000.0,-331000000.0,-254000000.0
Net Income Including Noncontrolling Interests,1738000000.0,2447000000.0,890000000.0,-2839000000.0
Net Income Continuous Operations,1738000000.0,2447000000.0,890000000.0,-2839000000.0
Tax Provision,733000000.0,1099000000.0,600000000.0,-11000000.0
Pretax Income,2471000000.0,3546000000.0,1490000000.0,-2850000000.0
Other Income Expense,52000000.0,192000000.0,-37000000.0,-1989000000.0
Other Non Operating Income Expenses,132000000.0,145000000.0,81000000.0,50000000.0
Special Income Charges,-80000000.0,47000000.0,-118000000.0,-2039000000.0
Gain On Sale Of Ppe,2000000.0,101000000.0,29000000.0,87000000.0
Write Off,82000000.0,54000000.0,147000000.0,2126000000.0
Impairment Of Capital Assets,,,,2126000000.0
Net Non Operating Interest Income Expense,-478000000.0,-493000000.0,-481000000.0,-468000000.0
Interest Expense Non Operating,478000000.0,493000000.0,481000000.0,468000000.0
Operating Income,2897000000.0,3847000000.0,2008000000.0,-393000000.0
Operating Expense,5352000000.0,5519000000.0,3765000000.0,2862000000.0
Other Operating Expenses,2093000000.0,1660000000.0,1391000000.0,1569000000.0
Selling General And Administration,3259000000.0,3859000000.0,2374000000.0,1293000000.0
Selling And Marketing Expense,2732000000.0,3328000000.0,2034000000.0,936000000.0
General And Administrative Expense,527000000.0,531000000.0,340000000.0,357000000.0
Other Gand A,527000000.0,531000000.0,340000000.0,357000000.0
Gross Profit,8249000000.0,9366000000.0,5773000000.0,2469000000.0
Cost Of Revenue,2262000000.0,1958000000.0,1700000000.0,2198000000.0
Total Revenue,10511000000.0,11324000000.0,7473000000.0,4667000000.0
Operating Revenue,10667000000.0,11865000000.0,7683000000.0,4094000000.0
