,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,48028000.0,47107000.0,46256000.0,45267000.0
Share Issued,48028000.0,47107000.0,46256000.0,45267000.0
Total Debt,5565000.0,1664000.0,,3099000.0
Tangible Book Value,2043368000.0,1662031000.0,1237414000.0,960016000.0
Invested Capital,2049939000.0,1668602000.0,1243985000.0,966587000.0
Working Capital,1584464000.0,1147219000.0,897908000.0,695029000.0
Net Tangible Assets,2043368000.0,1662031000.0,1237414000.0,960016000.0
Capital Lease Obligations,5565000.0,1664000.0,,3099000.0
Common Stock Equity,2049939000.0,1668602000.0,1243985000.0,966587000.0
Total Capitalization,2049939000.0,1668602000.0,1243985000.0,966587000.0
Total Equity Gross Minority Interest,2049939000.0,1668602000.0,1243985000.0,966587000.0
Stockholders Equity,2049939000.0,1668602000.0,1243985000.0,966587000.0
Gains Losses Not Affecting Retained Earnings,-27062000.0,-23077000.0,15880000.0,10140000.0
Other Equity Adjustments,-27062000.0,-23077000.0,15880000.0,10140000.0
Retained Earnings,947064000.0,716403000.0,424879000.0,298746000.0
Capital Stock,1129937000.0,975276000.0,803226000.0,657701000.0
Common Stock,1129937000.0,975276000.0,803226000.0,657701000.0
Total Liabilities Net Minority Interest,384414000.0,390283000.0,341840000.0,241904000.0
Total Non Current Liabilities Net Minority Interest,149379000.0,126883000.0,114896000.0,94935000.0
Other Non Current Liabilities,2187000.0,6847000.0,11738000.0,9593000.0
Tradeand Other Payables Non Current,60724000.0,53509000.0,47669000.0,37062000.0
Non Current Deferred Liabilities,80903000.0,64863000.0,55489000.0,48280000.0
Long Term Debt And Capital Lease Obligation,5565000.0,1664000.0,,1693000.0
Long Term Capital Lease Obligation,5565000.0,1664000.0,,1693000.0
Current Liabilities,235035000.0,263400000.0,226944000.0,146969000.0
Current Deferred Liabilities,,,4300000.0,7238000.0
Current Deferred Revenue,,,4300000.0,7238000.0
Current Debt And Capital Lease Obligation,,,,1406000.0
Current Capital Lease Obligation,,,,1406000.0
Pensionand Other Post Retirement Benefit Plans Current,56286000.0,88260000.0,62635000.0,45840000.0
Current Provisions,,14931000.0,5748000.0,6005000.0
Payables And Accrued Expenses,178749000.0,175140000.0,158561000.0,87886000.0
Current Accrued Expenses,50031000.0,55914000.0,38249000.0,23282000.0
Payables,128718000.0,119226000.0,120312000.0,64604000.0
Dividends Payable,57697000.0,42170000.0,32364000.0,26435000.0
Total Tax Payable,8063000.0,15595000.0,4921000.0,3755000.0
Income Tax Payable,8063000.0,15595000.0,4921000.0,3755000.0
Accounts Payable,62958000.0,61461000.0,83027000.0,38169000.0
Total Assets,2434353000.0,2058885000.0,1585825000.0,1208491000.0
Total Non Current Assets,614854000.0,648266000.0,460973000.0,366493000.0
Other Non Current Assets,12896000.0,16264000.0,16351000.0,11352000.0
Non Current Prepaid Assets,120000000.0,170000000.0,0.0,2340000.0
Non Current Deferred Assets,106435000.0,98274000.0,75089000.0,64702000.0
Non Current Deferred Taxes Assets,28054000.0,35252000.0,21917000.0,18556000.0
Investments And Advances,,,,6261000.0
Investmentin Financial Assets,,,,2861000.0
Held To Maturity Securities,,,,2861000.0
Long Term Equity Investment,,,,3400000.0
Investments In Other Ventures Under Equity Method,,,,3400000.0
Goodwill And Other Intangible Assets,6571000.0,6571000.0,6571000.0,6571000.0
Goodwill,6571000.0,6571000.0,6571000.0,6571000.0
Net PPE,368952000.0,357157000.0,362962000.0,281528000.0
Accumulated Depreciation,-229444000.0,-194141000.0,-171878000.0,-143149000.0
Gross PPE,598396000.0,551298000.0,534840000.0,424677000.0
Leases,17052000.0,17389000.0,8990000.0,8705000.0
Construction In Progress,16980000.0,1908000.0,11333000.0,49575000.0
Other Properties,270390000.0,254882000.0,233398000.0,163317000.0
Machinery Furniture Equipment,40352000.0,39990000.0,39346000.0,24779000.0
Buildings And Improvements,205132000.0,195205000.0,202901000.0,142869000.0
Land And Improvements,48490000.0,41924000.0,38872000.0,35432000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,1819499000.0,1410619000.0,1124852000.0,841998000.0
Other Current Assets,15154000.0,17217000.0,4350000.0,3530000.0
Restricted Cash,33204000.0,0.0,,
Prepaid Assets,28964000.0,11045000.0,9526000.0,5032000.0
Inventory,383702000.0,447290000.0,259417000.0,157062000.0
Finished Goods,152035000.0,186459000.0,99910000.0,54459000.0
Work In Process,112750000.0,134071000.0,130029000.0,77100000.0
Raw Materials,118917000.0,126760000.0,29478000.0,25503000.0
Receivables,249999000.0,197194000.0,126477000.0,81261000.0
Other Receivables,50000000.0,,,
Taxes Receivable,20141000.0,14480000.0,16224000.0,12504000.0
Accrued Interest Receivable,,8752000.0,5440000.0,1914000.0
Accounts Receivable,179858000.0,182714000.0,104813000.0,66843000.0
Cash Cash Equivalents And Short Term Investments,1108476000.0,737873000.0,725082000.0,595113000.0
Other Short Term Investments,580633000.0,449266000.0,535817000.0,260169000.0
Cash And Cash Equivalents,527843000.0,288607000.0,189265000.0,334944000.0
Cash Equivalents,135514000.0,15462000.0,14328000.0,34335000.0
Cash Financial,392329000.0,273145000.0,174937000.0,300609000.0
