,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,485468000.0,388083000.0,560034000.0,504026000.0
Repurchase Of Capital Stock,-269025000.0,-293740000.0,-1320902000.0,-304590000.0
Repayment Of Debt,-55705000.0,-175676000.0,-910212000.0,-202058000.0
Issuance Of Debt,14898000.0,120000000.0,1850000000.0,158000000.0
Capital Expenditure,-105396000.0,-87234000.0,-94172000.0,-88768000.0
End Cash Position,403133000.0,395204000.0,490480000.0,168821000.0
Other Cash Adjustment Outside Changein Cash,,7472000.0,-8995000.0,-40016000.0
Beginning Cash Position,395204000.0,490480000.0,502146000.0,190615000.0
Effect Of Exchange Rate Changes,340000.0,-963000.0,-316000.0,761000.0
Changes In Cash,7589000.0,-94313000.0,-11350000.0,17461000.0
Financing Cash Flow,-476358000.0,-515949000.0,-522833000.0,-446406000.0
Cash Flow From Continuing Financing Activities,-476358000.0,-515949000.0,-522833000.0,-446406000.0
Net Other Financing Charges,-5410000.0,-12314000.0,-22002000.0,-6803000.0
Proceeds From Stock Option Exercised,8656000.0,3312000.0,19682000.0,30970000.0
Cash Dividends Paid,-169772000.0,-157531000.0,-139399000.0,-121925000.0
Common Stock Dividend Paid,-169772000.0,-157531000.0,-139399000.0,-121925000.0
Net Common Stock Issuance,-269025000.0,-293740000.0,-1320902000.0,-304590000.0
Common Stock Payments,-269025000.0,-293740000.0,-1320902000.0,-304590000.0
Net Issuance Payments Of Debt,-40807000.0,-55676000.0,939788000.0,-44058000.0
Net Long Term Debt Issuance,-40807000.0,-55676000.0,939788000.0,-44058000.0
Long Term Debt Payments,-55705000.0,-175676000.0,-910212000.0,-202058000.0
Long Term Debt Issuance,14898000.0,120000000.0,1850000000.0,158000000.0
Investing Cash Flow,-106917000.0,-53681000.0,-142723000.0,-128927000.0
Cash Flow From Continuing Investing Activities,-106917000.0,-53681000.0,-142723000.0,-128927000.0
Net Other Investing Changes,-1521000.0,40367000.0,531000.0,-159000.0
Net Investment Purchase And Sale,0.0,0.0,-49082000.0,-40000000.0
Purchase Of Investment,0.0,0.0,-49082000.0,-40000000.0
Net Business Purchase And Sale,0.0,-6814000.0,0.0,0.0
Purchase Of Business,0.0,-6814000.0,0.0,0.0
Capital Expenditure Reported,-105396000.0,-87234000.0,-94172000.0,-88768000.0
Operating Cash Flow,590864000.0,475317000.0,654206000.0,592794000.0
Cash Flow From Continuing Operating Activities,590864000.0,475317000.0,654206000.0,592794000.0
Change In Working Capital,-14244000.0,-73811000.0,86470000.0,47574000.0
Change In Other Working Capital,-57262000.0,-13814000.0,52651000.0,36913000.0
Change In Payables And Accrued Expense,69373000.0,-36605000.0,51346000.0,68954000.0
Change In Inventory,160000.0,-17059000.0,-9420000.0,-24959000.0
Change In Receivables,-26515000.0,-6333000.0,-8107000.0,-33334000.0
Changes In Account Receivables,-26515000.0,-6333000.0,-8107000.0,-33334000.0
Other Non Cash Items,5684000.0,-15528000.0,7509000.0,5526000.0
Excess Tax Benefit From Stock Based Compensation,-3397000.0,-2169000.0,-18911000.0,-60364000.0
Stock Based Compensation,37514000.0,28709000.0,28670000.0,24244000.0
Unrealized Gain Loss On Investment Securities,-17713000.0,0.0,-36758000.0,0.0
Provisionand Write Offof Assets,1472000.0,3536000.0,659000.0,2134000.0
Deferred Tax,-19509000.0,253000.0,1988000.0,14424000.0
Deferred Income Tax,-19509000.0,253000.0,1988000.0,14424000.0
Depreciation Amortization Depletion,80640000.0,80251000.0,72923000.0,65038000.0
Depreciation And Amortization,80640000.0,80251000.0,72923000.0,65038000.0
Operating Gains Losses,1299000.0,1813000.0,1189000.0,2922000.0
Net Income From Continuing Operations,519118000.0,452263000.0,510467000.0,491296000.0
