,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-62580000.0,-4248000.0,-28296000.0,-28956000.0
Tax Rate For Calcs,0.21,0.009,0.036,0.254
Normalized EBITDA,589000000.0,508000000.0,737000000.0,828000000.0
Total Unusual Items,-298000000.0,-472000000.0,-786000000.0,-114000000.0
Total Unusual Items Excluding Goodwill,-298000000.0,-472000000.0,-786000000.0,-114000000.0
Net Income From Continuing Operation Net Minority Interest,1000000.0,-322000000.0,-455000000.0,192000000.0
Reconciled Depreciation,251000000.0,270000000.0,327000000.0,368000000.0
Reconciled Cost Of Revenue,4364000000.0,4561000000.0,4363000000.0,4084000000.0
EBITDA,291000000.0,36000000.0,-49000000.0,714000000.0
EBIT,40000000.0,-234000000.0,-376000000.0,346000000.0
Net Interest Income,-52000000.0,-80000000.0,-92000000.0,-80000000.0
Interest Expense,68000000.0,91000000.0,96000000.0,94000000.0
Interest Income,16000000.0,11000000.0,4000000.0,14000000.0
Normalized Income,236420000.0,145752000.0,302704000.0,277044000.0
Net Income From Continuing And Discontinued Operation,1000000.0,-322000000.0,-455000000.0,192000000.0
Total Expenses,6533000000.0,6895000000.0,6718000000.0,6605000000.0
Diluted Average Shares,149116000.0,156006000.0,183168000.0,208983000.0
Basic Average Shares,149116000.0,156006000.0,183168000.0,208983000.0
Diluted EPS,-0.09,-2.15,-2.56,0.84
Basic EPS,-0.09,-2.15,-2.56,0.85
Diluted NI Availto Com Stockholders,-13000000.0,-336000000.0,-469000000.0,178000000.0
Average Dilution Earnings,,,0.0,0.0
Net Income Common Stockholders,-13000000.0,-336000000.0,-469000000.0,178000000.0
Preferred Stock Dividends,14000000.0,14000000.0,14000000.0,14000000.0
Net Income,1000000.0,-322000000.0,-455000000.0,192000000.0
Minority Interests,,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,1000000.0,-322000000.0,-455000000.0,192000000.0
Net Income Discontinuous Operations,,,0.0,0.0
Net Income Continuous Operations,1000000.0,-322000000.0,-455000000.0,192000000.0
Earnings From Equity Interest Net Of Tax,,3000000.0,3000000.0,4000000.0
Tax Provision,-29000000.0,-3000000.0,-17000000.0,64000000.0
Pretax Income,-28000000.0,-325000000.0,-472000000.0,252000000.0
Other Income Expense,-329000000.0,-457000000.0,-700000000.0,-85000000.0
Other Non Operating Income Expenses,-31000000.0,15000000.0,86000000.0,29000000.0
Special Income Charges,-270000000.0,-459000000.0,-779000000.0,-111000000.0
Gain On Sale Of Ppe,0.0,22000000.0,4000000.0,-2000000.0
Gain On Sale Of Business,39000000.0,56000000.0,40000000.0,30000000.0
Other Special Charges,142000000.0,38000000.0,2000000.0,28000000.0
Write Off,,,12000000.0,2000000.0
Impairment Of Capital Assets,36000000.0,429000000.0,796000000.0,6000000.0
Restructuring And Mergern Acquisition,131000000.0,70000000.0,27000000.0,105000000.0
Gain On Sale Of Security,-28000000.0,-13000000.0,-7000000.0,-3000000.0
Net Non Operating Interest Income Expense,-52000000.0,-80000000.0,-92000000.0,-80000000.0
Interest Expense Non Operating,68000000.0,91000000.0,96000000.0,94000000.0
Interest Income Non Operating,16000000.0,11000000.0,4000000.0,14000000.0
Operating Income,353000000.0,212000000.0,320000000.0,417000000.0
Operating Expense,1961000000.0,2106000000.0,2083000000.0,2209000000.0
Other Taxes,-7000000.0,0.0,0.0,-9000000.0
Depreciation Amortization Depletion Income Statement,43000000.0,42000000.0,55000000.0,56000000.0
Depreciation And Amortization In Income Statement,43000000.0,42000000.0,55000000.0,56000000.0
Amortization,43000000.0,42000000.0,55000000.0,56000000.0
Amortization Of Intangibles Income Statement,43000000.0,42000000.0,55000000.0,56000000.0
Research And Development,229000000.0,304000000.0,310000000.0,311000000.0
Selling General And Administration,1696000000.0,1760000000.0,1718000000.0,1851000000.0
Gross Profit,2314000000.0,2318000000.0,2403000000.0,2626000000.0
Cost Of Revenue,4572000000.0,4789000000.0,4635000000.0,4396000000.0
Total Revenue,6886000000.0,7107000000.0,7038000000.0,7022000000.0
Operating Revenue,6886000000.0,7107000000.0,7038000000.0,7022000000.0
