,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-3360000.0,15750000.0,19710000.0,31050000.0
Tax Rate For Calcs,0.21,0.21,0.27,0.27
Normalized EBITDA,5212000000.0,5005000000.0,4527000000.0,4204000000.0
Total Unusual Items,-16000000.0,75000000.0,73000000.0,115000000.0
Total Unusual Items Excluding Goodwill,-16000000.0,75000000.0,73000000.0,115000000.0
Net Income From Continuing Operation Net Minority Interest,1771000000.0,1736000000.0,1597000000.0,1473000000.0
Reconciled Depreciation,2567000000.0,2554000000.0,2257000000.0,2082000000.0
Reconciled Cost Of Revenue,8108000000.0,9309000000.0,8037000000.0,6428000000.0
EBITDA,5196000000.0,5080000000.0,4600000000.0,4319000000.0
EBIT,2629000000.0,2526000000.0,2343000000.0,2237000000.0
Net Interest Income,-1004000000.0,-925000000.0,-816000000.0,-798000000.0
Interest Expense,1004000000.0,925000000.0,816000000.0,770000000.0
Normalized Income,1783640000.0,1676750000.0,1543710000.0,1389050000.0
Net Income From Continuing And Discontinued Operation,1771000000.0,1736000000.0,1597000000.0,1473000000.0
Total Expenses,11618000000.0,12882000000.0,11228000000.0,9410000000.0
Total Operating Income As Reported,2481000000.0,2428000000.0,2203000000.0,2116000000.0
Diluted Average Shares,552000000.0,547000000.0,540000000.0,528000000.0
Basic Average Shares,552000000.0,547000000.0,539000000.0,527000000.0
Diluted EPS,3.21,3.17,2.96,2.79
Basic EPS,3.21,3.18,2.96,2.79
Diluted NI Availto Com Stockholders,1771000000.0,1736000000.0,1597000000.0,1473000000.0
Net Income Common Stockholders,1771000000.0,1736000000.0,1597000000.0,1473000000.0
Net Income,1771000000.0,1736000000.0,1597000000.0,1473000000.0
Net Income Including Noncontrolling Interests,1771000000.0,1736000000.0,1597000000.0,1473000000.0
Net Income Continuous Operations,1771000000.0,1736000000.0,1597000000.0,1473000000.0
Tax Provision,-146000000.0,-135000000.0,-70000000.0,-6000000.0
Pretax Income,1625000000.0,1601000000.0,1527000000.0,1467000000.0
Other Income Expense,41000000.0,98000000.0,140000000.0,149000000.0
Other Non Operating Income Expenses,22000000.0,-13000000.0,5000000.0,-6000000.0
Special Income Charges,-16000000.0,75000000.0,73000000.0,115000000.0
Other Special Charges,-56000000.0,-75000000.0,-73000000.0,-115000000.0
Restructuring And Mergern Acquisition,72000000.0,0.0,0.0,
Earnings From Equity Interest,35000000.0,36000000.0,62000000.0,40000000.0
Net Non Operating Interest Income Expense,-1004000000.0,-925000000.0,-816000000.0,-798000000.0
Total Other Finance Cost,,31000000.0,29000000.0,28000000.0
Interest Expense Non Operating,1004000000.0,925000000.0,816000000.0,770000000.0
Operating Income,2588000000.0,2428000000.0,2203000000.0,2116000000.0
Operating Expense,3391000000.0,3432000000.0,3055000000.0,2848000000.0
Other Operating Expenses,286000000.0,331000000.0,304000000.0,288000000.0
Other Taxes,657000000.0,688000000.0,630000000.0,612000000.0
Depreciation Amortization Depletion Income Statement,2448000000.0,2413000000.0,2121000000.0,1948000000.0
Depreciation And Amortization In Income Statement,2448000000.0,2413000000.0,2121000000.0,1948000000.0
Gross Profit,5979000000.0,5860000000.0,5258000000.0,4964000000.0
Cost Of Revenue,8227000000.0,9450000000.0,8173000000.0,6562000000.0
Total Revenue,14206000000.0,15310000000.0,13431000000.0,11526000000.0
Operating Revenue,14091000000.0,15203000000.0,13337000000.0,11438000000.0
