,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,81498181.0,82106383.0,82066136.0,82979403.0
Ordinary Shares Number,138788555.0,138180353.0,138220600.0,137307333.0
Share Issued,220286736.0,220286736.0,220286736.0,220286736.0
Net Debt,2921000000.0,3468200000.0,3041700000.0,3722700000.0
Total Debt,3496300000.0,4006400000.0,4069000000.0,5099200000.0
Tangible Book Value,-1804800000.0,-1451900000.0,-1565700000.0,-2325800000.0
Invested Capital,4527700000.0,6799600000.0,7051000000.0,7995900000.0
Working Capital,267200000.0,809400000.0,1272200000.0,1443300000.0
Net Tangible Assets,-1804800000.0,-1451900000.0,-1565700000.0,-2325800000.0
Capital Lease Obligations,30500000.0,39600000.0,43900000.0,
Common Stock Equity,1061900000.0,2832800000.0,3025900000.0,2896700000.0
Total Capitalization,4027700000.0,6544000000.0,6850100000.0,7556700000.0
Total Equity Gross Minority Interest,1087000000.0,2861900000.0,3087000000.0,2961100000.0
Minority Interest,25100000.0,29100000.0,61100000.0,64400000.0
Stockholders Equity,1061900000.0,2832800000.0,3025900000.0,2896700000.0
Gains Losses Not Affecting Retained Earnings,-201500000.0,-254900000.0,-235300000.0,-195000000.0
Other Equity Adjustments,-201500000.0,-254900000.0,-235300000.0,-195000000.0
Treasury Stock,3625700000.0,3634400000.0,3534700000.0,3551700000.0
Retained Earnings,2188400000.0,4071400000.0,4257800000.0,4204200000.0
Additional Paid In Capital,2590600000.0,2540600000.0,2428000000.0,2329100000.0
Capital Stock,110100000.0,110100000.0,110100000.0,110100000.0
Common Stock,110100000.0,110100000.0,110100000.0,110100000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,5453900000.0,6434000000.0,6950800000.0,7857300000.0
Total Non Current Liabilities Net Minority Interest,3397500000.0,4244300000.0,4494900000.0,5454000000.0
Other Non Current Liabilities,431700000.0,533100000.0,670700000.0,794000000.0
Preferred Securities Outside Stock Equity,,,23900000.0,24400000.0
Long Term Debt And Capital Lease Obligation,2965800000.0,3711200000.0,3824200000.0,4660000000.0
Long Term Debt,2965800000.0,3711200000.0,3824200000.0,4660000000.0
Current Liabilities,2056400000.0,2189700000.0,2455900000.0,2403300000.0
Current Deferred Liabilities,101600000.0,111300000.0,114100000.0,161000000.0
Current Deferred Revenue,101600000.0,111300000.0,114100000.0,161000000.0
Current Debt And Capital Lease Obligation,530500000.0,295200000.0,244800000.0,439200000.0
Current Capital Lease Obligation,30500000.0,39600000.0,43900000.0,
Current Debt,500000000.0,255600000.0,200900000.0,439200000.0
Other Current Borrowings,500000000.0,255600000.0,200900000.0,
Pensionand Other Post Retirement Benefit Plans Current,113400000.0,130300000.0,32000000.0,49700000.0
Payables And Accrued Expenses,1310900000.0,1652900000.0,2065000000.0,1753400000.0
Current Accrued Expenses,742800000.0,1002000000.0,1264900000.0,1122900000.0
Interest Payable,29900000.0,31000000.0,,
Payables,568100000.0,650900000.0,800100000.0,630500000.0
Dividends Payable,97200000.0,96700000.0,94000000.0,93400000.0
Total Tax Payable,130300000.0,126900000.0,125900000.0,111600000.0
Income Tax Payable,61600000.0,44800000.0,30900000.0,29700000.0
Accounts Payable,340600000.0,427300000.0,580200000.0,425500000.0
Total Assets,6540900000.0,9295900000.0,10037800000.0,10818400000.0
Total Non Current Assets,4217300000.0,6296800000.0,6309700000.0,6971800000.0
Other Non Current Assets,862000000.0,1589300000.0,1297000000.0,1260300000.0
Goodwill And Other Intangible Assets,2866700000.0,4284700000.0,4591600000.0,5222500000.0
Other Intangible Assets,587500000.0,814600000.0,1172000000.0,1530800000.0
Goodwill,2279200000.0,3470100000.0,3419600000.0,3691700000.0
Net PPE,488600000.0,422800000.0,421100000.0,489000000.0
Accumulated Depreciation,-700600000.0,-775800000.0,-727100000.0,-616300000.0
Gross PPE,1189200000.0,1198600000.0,1148200000.0,1105300000.0
Other Properties,253100000.0,302000000.0,320000000.0,323100000.0
Machinery Furniture Equipment,706700000.0,672400000.0,604700000.0,559200000.0
Buildings And Improvements,225900000.0,221100000.0,220300000.0,219600000.0
Land And Improvements,3500000.0,3100000.0,3200000.0,3400000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,2323600000.0,2999100000.0,3728100000.0,3846600000.0
Other Current Assets,416900000.0,676800000.0,656400000.0,609600000.0
Restricted Cash,600000.0,14500000.0,35800000.0,73200000.0
Prepaid Assets,,,656400000.0,609600000.0
Inventory,332000000.0,676800000.0,552100000.0,395600000.0
Receivables,1029300000.0,1132400000.0,1500400000.0,1391700000.0
Accounts Receivable,1029300000.0,1132400000.0,1500400000.0,1391700000.0
Allowance For Doubtful Accounts Receivable,-12700000.0,-20000000.0,-22900000.0,-28100000.0
Gross Accounts Receivable,1042000000.0,1152400000.0,1523300000.0,1419800000.0
Cash Cash Equivalents And Short Term Investments,544800000.0,498600000.0,983400000.0,1376500000.0
Cash And Cash Equivalents,544800000.0,498600000.0,983400000.0,1376500000.0
