,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.19,0.298,0.197,0.189
Net Income From Continuing Operation Net Minority Interest,1843000000.0,-487000000.0,2968000000.0,1216000000.0
Reconciled Depreciation,112000000.0,127000000.0,118000000.0,109000000.0
EBIT,2330000000.0,-641000000.0,3751000000.0,1553000000.0
Net Interest Income,-54000000.0,-53000000.0,-53000000.0,-54000000.0
Interest Expense,54000000.0,53000000.0,53000000.0,54000000.0
Interest Income,882000000.0,785000000.0,723000000.0,675000000.0
Normalized Income,1843000000.0,-487000000.0,2968000000.0,1216000000.0
Net Income From Continuing And Discontinued Operation,1843000000.0,-487000000.0,2968000000.0,1216000000.0
Total Expenses,7737000000.0,7257000000.0,5928000000.0,6037000000.0
Diluted Average Shares,158100000.0,158823529.0,162700000.0,162400000.0
Basic Average Shares,156984668.0,158823529.0,161071624.0,161059603.0
Diluted EPS,11.66,-3.06,18.1,7.49
Basic EPS,11.74,-3.06,18.29,7.55
Diluted NI Availto Com Stockholders,1843000000.0,-487000000.0,2968000000.0,1216000000.0
Net Income Common Stockholders,1843000000.0,-487000000.0,2968000000.0,1216000000.0
Net Income,1843000000.0,-487000000.0,2968000000.0,1216000000.0
Net Income Including Noncontrolling Interests,1843000000.0,-487000000.0,2968000000.0,1216000000.0
Net Income Continuous Operations,1843000000.0,-487000000.0,2968000000.0,1216000000.0
Tax Provision,433000000.0,-207000000.0,730000000.0,283000000.0
Pretax Income,2276000000.0,-694000000.0,3698000000.0,1499000000.0
Other Income Expense,13000000.0,10000000.0,10000000.0,10000000.0
Net Non Operating Interest Income Expense,-54000000.0,-53000000.0,-53000000.0,-54000000.0
Interest Expense Non Operating,54000000.0,53000000.0,53000000.0,54000000.0
Other Operating Expenses,25000000.0,23000000.0,20000000.0,20000000.0
Total Revenue,10013000000.0,6563000000.0,9626000000.0,7536000000.0
Operating Revenue,10013000000.0,6563000000.0,9626000000.0,7536000000.0
Loss Adjustment Expense,5274000000.0,5019000000.0,3909000000.0,4134000000.0
Net Policyholder Benefits And Claims,5274000000.0,5019000000.0,3909000000.0,4134000000.0
Policyholder Benefits Gross,5514000000.0,5285000000.0,4098000000.0,4242000000.0
Policyholder Benefits Ceded,240000000.0,266000000.0,189000000.0,108000000.0
