,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,8447000000.0,21119000000.0,9870000000.0,3716000000.0
Repurchase Of Capital Stock,-62000000.0,-1169000000.0,-2805000000.0,-1672000000.0
Repayment Of Debt,-4084000000.0,-6926000000.0,-11432000000.0,-14476000000.0
Issuance Of Debt,15583000000.0,8732000000.0,2626000000.0,14501000000.0
Issuance Of Capital Stock,951000000.0,458000000.0,2264000000.0,501000000.0
Interest Paid Supplemental Data,12282000000.0,2717000000.0,1061000000.0,2199000000.0
Income Tax Paid Supplemental Data,645000000.0,767000000.0,535000000.0,1025000000.0
End Cash Position,61192000000.0,53542000000.0,28905000000.0,62580000000.0
Beginning Cash Position,53542000000.0,28905000000.0,62580000000.0,22405000000.0
Changes In Cash,7650000000.0,24637000000.0,-33675000000.0,40175000000.0
Financing Cash Flow,-19722000000.0,-3982000000.0,13942000000.0,51899000000.0
Cash Flow From Continuing Financing Activities,-19722000000.0,-3982000000.0,13942000000.0,51899000000.0
Net Other Financing Charges,,,-167000000.0,
Cash Dividends Paid,-3311000000.0,-3075000000.0,-2887000000.0,-2852000000.0
Preferred Stock Dividend Paid,-341000000.0,-299000000.0,-308000000.0,-300000000.0
Common Stock Dividend Paid,-2970000000.0,-2776000000.0,-2579000000.0,-2552000000.0
Net Preferred Stock Issuance,0.0,-663000000.0,971000000.0,486000000.0
Preferred Stock Payments,0.0,-1100000000.0,-1250000000.0,0.0
Preferred Stock Issuance,0.0,437000000.0,2221000000.0,486000000.0
Net Common Stock Issuance,889000000.0,-48000000.0,-1512000000.0,-1657000000.0
Common Stock Payments,-62000000.0,-69000000.0,-1555000000.0,-1672000000.0
Common Stock Issuance,951000000.0,21000000.0,43000000.0,15000000.0
Net Issuance Payments Of Debt,-5009000000.0,17019000000.0,-8776000000.0,-11932000000.0
Net Short Term Debt Issuance,-16508000000.0,15213000000.0,30000000.0,-11957000000.0
Net Long Term Debt Issuance,11499000000.0,1806000000.0,-8806000000.0,25000000.0
Long Term Debt Payments,-4084000000.0,-6926000000.0,-11432000000.0,-14476000000.0
Long Term Debt Issuance,15583000000.0,8732000000.0,2626000000.0,14501000000.0
Investing Cash Flow,18925000000.0,7500000000.0,-57487000000.0,-15440000000.0
Cash Flow From Continuing Investing Activities,18925000000.0,7500000000.0,-57487000000.0,-15440000000.0
Net Other Investing Changes,-1184000000.0,-5392000000.0,664000000.0,-80000000.0
Net Investment Purchase And Sale,14413000000.0,25394000000.0,-41766000000.0,-12427000000.0
Sale Of Investment,23687000000.0,57077000000.0,58367000000.0,56235000000.0
Purchase Of Investment,-9274000000.0,-31683000000.0,-100133000000.0,-68662000000.0
Net Business Purchase And Sale,-330000000.0,12257000000.0,-661000000.0,-556000000.0
Operating Cash Flow,8447000000.0,21119000000.0,9870000000.0,3716000000.0
Cash Flow From Continuing Operating Activities,8447000000.0,21119000000.0,9870000000.0,3716000000.0
Other Non Cash Items,-401000000.0,12558000000.0,4116000000.0,-3039000000.0
Depreciation Amortization Depletion,1018000000.0,560000000.0,497000000.0,527000000.0
Depreciation And Amortization,1018000000.0,560000000.0,497000000.0,527000000.0
Amortization Cash Flow,636000000.0,215000000.0,159000000.0,176000000.0
Amortization Of Intangibles,636000000.0,215000000.0,159000000.0,176000000.0
Depreciation,382000000.0,345000000.0,338000000.0,351000000.0
Operating Gains Losses,126000000.0,199000000.0,-1533000000.0,-2537000000.0
Gain Loss On Investment Securities,119000000.0,-188000000.0,-398000000.0,-344000000.0
Net Income From Continuing Operations,5429000000.0,5825000000.0,7963000000.0,4959000000.0
