,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,8318000000.0,10893000000.0,4194000000.0,-840000000.0
Repurchase Of Capital Stock,-5136000000.0,-4577000000.0,-27000000.0,-156000000.0
Repayment Of Debt,-2682000000.0,-5963000000.0,-3035000000.0,-495000000.0
Issuance Of Debt,2420000000.0,3153000000.0,1828000000.0,4570000000.0
Capital Expenditure,-911000000.0,-1681000000.0,-1665000000.0,-1788000000.0
Interest Paid Supplemental Data,562000000.0,570000000.0,598000000.0,526000000.0
Income Tax Paid Supplemental Data,3494000000.0,3288000000.0,,203000000.0
End Cash Position,5424000000.0,4862000000.0,4122000000.0,3313000000.0
Beginning Cash Position,4862000000.0,4122000000.0,3313000000.0,2583000000.0
Effect Of Exchange Rate Changes,139000000.0,-180000000.0,-45000000.0,130000000.0
Changes In Cash,423000000.0,920000000.0,854000000.0,600000000.0
Financing Cash Flow,-6941000000.0,-8849000000.0,-2846000000.0,2077000000.0
Cash Flow From Continuing Financing Activities,-6941000000.0,-8849000000.0,-2846000000.0,2077000000.0
Net Other Financing Charges,-91000000.0,100000000.0,-10000000.0,-242000000.0
Cash Dividends Paid,-1452000000.0,-1562000000.0,-1602000000.0,-1600000000.0
Common Stock Dividend Paid,-1452000000.0,-1562000000.0,-1602000000.0,-1600000000.0
Net Common Stock Issuance,-5136000000.0,-4577000000.0,-27000000.0,-156000000.0
Common Stock Payments,-5136000000.0,-4577000000.0,-27000000.0,-156000000.0
Net Issuance Payments Of Debt,-262000000.0,-2810000000.0,-1207000000.0,4075000000.0
Net Long Term Debt Issuance,-262000000.0,-2810000000.0,-1207000000.0,4075000000.0
Long Term Debt Payments,-2682000000.0,-5963000000.0,-3035000000.0,-495000000.0
Long Term Debt Issuance,2420000000.0,3153000000.0,1828000000.0,4570000000.0
Investing Cash Flow,-1865000000.0,-2805000000.0,-2159000000.0,-2425000000.0
Cash Flow From Continuing Investing Activities,-1865000000.0,-2805000000.0,-2159000000.0,-2425000000.0
Net Other Investing Changes,-992000000.0,-1060000000.0,-755000000.0,-583000000.0
Net Investment Purchase And Sale,38000000.0,-95000000.0,0.0,
Sale Of Investment,314000000.0,5000000.0,0.0,
Purchase Of Investment,-276000000.0,-100000000.0,0.0,
Net Business Purchase And Sale,0.0,31000000.0,261000000.0,-54000000.0
Sale Of Business,0.0,32000000.0,270000000.0,0.0
Purchase Of Business,0.0,-1000000.0,-9000000.0,-54000000.0
Net PPE Purchase And Sale,,,,0.0
Purchase Of PPE,,,,0.0
Capital Expenditure Reported,-911000000.0,-1681000000.0,-1665000000.0,-1788000000.0
Operating Cash Flow,9229000000.0,12574000000.0,5859000000.0,948000000.0
Cash Flow From Continuing Operating Activities,9229000000.0,12574000000.0,5859000000.0,948000000.0
Change In Working Capital,-2713000000.0,-1875000000.0,2161000000.0,-435000000.0
Change In Other Working Capital,-387000000.0,-249000000.0,-64000000.0,-90000000.0
Change In Payables And Accrued Expense,-1221000000.0,845000000.0,6882000000.0,-4226000000.0
Change In Accrued Expense,-50000000.0,-5000000.0,253000000.0,48000000.0
Change In Payable,-1171000000.0,850000000.0,6629000000.0,-4274000000.0
Change In Account Payable,-169000000.0,521000000.0,6301000000.0,-4068000000.0
Change In Tax Payable,-1002000000.0,329000000.0,328000000.0,-206000000.0
Change In Income Tax Payable,-1002000000.0,329000000.0,328000000.0,-206000000.0
Change In Prepaid Assets,-34000000.0,-180000000.0,-22000000.0,101000000.0
Change In Inventory,-684000000.0,-672000000.0,-253000000.0,1007000000.0
Change In Receivables,-387000000.0,-1619000000.0,-4382000000.0,2773000000.0
Other Non Cash Items,-387000000.0,-249000000.0,-64000000.0,-19000000.0
Asset Impairment Charge,0.0,61000000.0,0.0,0.0
Deferred Tax,103000000.0,50000000.0,-126000000.0,158000000.0
Deferred Income Tax,103000000.0,50000000.0,-126000000.0,158000000.0
Depreciation Amortization Depletion,2701000000.0,2473000000.0,2405000000.0,2351000000.0
Depreciation And Amortization,2701000000.0,2473000000.0,2405000000.0,2351000000.0
Operating Gains Losses,-11000000.0,-14000000.0,131000000.0,
Gain Loss On Sale Of Business,0.0,0.0,-62000000.0,0.0
Net Income From Continuing Operations,9149000000.0,11879000000.0,1288000000.0,-1107000000.0
