,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,1034000000.0,591000000.0,1531000000.0,1159000000.0
Repurchase Of Capital Stock,0.0,-32000000.0,-600000000.0,-500000000.0
Repayment Of Debt,-2634000000.0,-954000000.0,-2823000000.0,-1181000000.0
Issuance Of Debt,0.0,0.0,11903000000.0,1885000000.0
Capital Expenditure,-692000000.0,-620000000.0,-691000000.0,-709000000.0
End Cash Position,3198000000.0,1722000000.0,2956000000.0,3736000000.0
Beginning Cash Position,1722000000.0,2956000000.0,3736000000.0,3335000000.0
Effect Of Exchange Rate Changes,26000000.0,-76000000.0,-47000000.0,57000000.0
Changes In Cash,1450000000.0,-1158000000.0,-733000000.0,344000000.0
Financing Cash Flow,-3489000000.0,-1438000000.0,8245000000.0,-345000000.0
Cash Flow From Continuing Financing Activities,-3489000000.0,-1438000000.0,8245000000.0,-345000000.0
Net Other Financing Charges,-65000000.0,-61000000.0,-138000000.0,-52000000.0
Proceeds From Stock Option Exercised,95000000.0,127000000.0,187000000.0,202000000.0
Cash Dividends Paid,-586000000.0,-573000000.0,-530000000.0,-473000000.0
Common Stock Dividend Paid,-586000000.0,-573000000.0,-530000000.0,-473000000.0
Net Common Stock Issuance,0.0,-32000000.0,-600000000.0,-500000000.0
Common Stock Payments,0.0,-32000000.0,-600000000.0,-500000000.0
Net Issuance Payments Of Debt,-2933000000.0,-899000000.0,9326000000.0,478000000.0
Net Short Term Debt Issuance,-299000000.0,55000000.0,246000000.0,-226000000.0
Net Long Term Debt Issuance,-2634000000.0,-954000000.0,9080000000.0,704000000.0
Long Term Debt Payments,-2634000000.0,-954000000.0,-2823000000.0,-1181000000.0
Long Term Debt Issuance,0.0,0.0,11903000000.0,1885000000.0
Investing Cash Flow,3213000000.0,-931000000.0,-11200000000.0,-1179000000.0
Cash From Discontinued Investing Activities,3885000000.0,-59000000.0,-52000000.0,
Cash Flow From Continuing Investing Activities,-672000000.0,-872000000.0,-11148000000.0,-1179000000.0
Net Other Investing Changes,26000000.0,11000000.0,45000000.0,24000000.0
Net Business Purchase And Sale,-6000000.0,-263000000.0,-10502000000.0,-494000000.0
Purchase Of Business,-6000000.0,-263000000.0,-10502000000.0,-494000000.0
Capital Expenditure Reported,-692000000.0,-620000000.0,-691000000.0,-709000000.0
Operating Cash Flow,1726000000.0,1211000000.0,2222000000.0,1868000000.0
Cash From Discontinued Operating Activities,24000000.0,180000000.0,196000000.0,-2000000.0
Cash Flow From Continuing Operating Activities,1702000000.0,1031000000.0,2026000000.0,1870000000.0
Change In Working Capital,268000000.0,-941000000.0,-57000000.0,-272000000.0
Change In Other Working Capital,-31000000.0,-106000000.0,-137000000.0,-97000000.0
Change In Payables And Accrued Expense,519000000.0,-294000000.0,312000000.0,143000000.0
Change In Accrued Expense,412000000.0,-221000000.0,207000000.0,86000000.0
Change In Payable,107000000.0,-73000000.0,105000000.0,57000000.0
Change In Account Payable,107000000.0,-73000000.0,105000000.0,57000000.0
Change In Prepaid Assets,-40000000.0,-49000000.0,-35000000.0,-37000000.0
Change In Inventory,-114000000.0,-367000000.0,-27000000.0,-162000000.0
Change In Receivables,-66000000.0,-125000000.0,-170000000.0,-119000000.0
Changes In Account Receivables,-66000000.0,-125000000.0,-170000000.0,-119000000.0
Other Non Cash Items,77000000.0,-20000000.0,81000000.0,-87000000.0
Stock Based Compensation,133000000.0,153000000.0,146000000.0,130000000.0
Asset Impairment Charge,547000000.0,3165000000.0,11000000.0,17000000.0
Deferred Tax,-499000000.0,-230000000.0,-161000000.0,-88000000.0
Deferred Income Tax,-499000000.0,-230000000.0,-161000000.0,-88000000.0
Depreciation Amortization Depletion,1263000000.0,1380000000.0,867000000.0,823000000.0
Depreciation And Amortization,1263000000.0,1380000000.0,867000000.0,823000000.0
Operating Gains Losses,-18000000.0,178000000.0,106000000.0,237000000.0
Pension And Employee Benefit Expense,-18000000.0,38000000.0,101000000.0,127000000.0
Net Foreign Currency Exchange Gain Loss,0.0,65000000.0,0.0,
Gain Loss On Sale Of Business,0.0,75000000.0,0.0,
Net Income From Continuing Operations,-69000000.0,-2654000000.0,1033000000.0,1110000000.0
