,2024-01-31,2023-01-31,2022-01-31,2021-01-31
Ordinary Shares Number,372000000.0,366000000.0,371000000.0,374000000.0
Share Issued,372000000.0,366000000.0,371000000.0,374000000.0
Net Debt,,621000000.0,607000000.0,228000000.0
Total Debt,5441000000.0,6020000000.0,6251000000.0,7664000000.0
Tangible Book Value,2316000000.0,1945000000.0,2425000000.0,2444000000.0
Invested Capital,4083000000.0,4069000000.0,4206000000.0,4830000000.0
Working Capital,1299000000.0,1361000000.0,1088000000.0,2124000000.0
Net Tangible Assets,2316000000.0,1945000000.0,2425000000.0,2444000000.0
Capital Lease Obligations,3953000000.0,4184000000.0,4767000000.0,5448000000.0
Common Stock Equity,2595000000.0,2233000000.0,2722000000.0,2614000000.0
Total Capitalization,4083000000.0,4069000000.0,4206000000.0,4830000000.0
Total Equity Gross Minority Interest,2595000000.0,2233000000.0,2722000000.0,2614000000.0
Stockholders Equity,2595000000.0,2233000000.0,2722000000.0,2614000000.0
Gains Losses Not Affecting Retained Earnings,43000000.0,48000000.0,38000000.0,9000000.0
Other Equity Adjustments,43000000.0,48000000.0,38000000.0,9000000.0
Retained Earnings,2420000000.0,2140000000.0,2622000000.0,2501000000.0
Additional Paid In Capital,113000000.0,27000000.0,43000000.0,85000000.0
Capital Stock,19000000.0,18000000.0,19000000.0,19000000.0
Common Stock,19000000.0,18000000.0,19000000.0,19000000.0
Total Liabilities Net Minority Interest,8449000000.0,9153000000.0,10039000000.0,11155000000.0
Total Non Current Liabilities Net Minority Interest,5353000000.0,5897000000.0,5962000000.0,7271000000.0
Other Non Current Liabilities,142000000.0,152000000.0,165000000.0,153000000.0
Tradeand Other Payables Non Current,319000000.0,327000000.0,198000000.0,187000000.0
Non Current Deferred Liabilities,23000000.0,27000000.0,34000000.0,47000000.0
Long Term Debt And Capital Lease Obligation,4841000000.0,5353000000.0,5517000000.0,6833000000.0
Long Term Capital Lease Obligation,3353000000.0,3517000000.0,4033000000.0,4617000000.0
Long Term Debt,1488000000.0,1836000000.0,1484000000.0,2216000000.0
Long Term Provisions,28000000.0,38000000.0,48000000.0,51000000.0
Current Liabilities,3096000000.0,3256000000.0,4077000000.0,3884000000.0
Other Current Liabilities,254000000.0,472000000.0,365000000.0,478000000.0
Current Deferred Liabilities,337000000.0,354000000.0,345000000.0,231000000.0
Current Deferred Revenue,337000000.0,354000000.0,345000000.0,231000000.0
Current Debt And Capital Lease Obligation,600000000.0,667000000.0,734000000.0,831000000.0
Current Capital Lease Obligation,600000000.0,667000000.0,734000000.0,831000000.0
Pensionand Other Post Retirement Benefit Plans Current,394000000.0,243000000.0,477000000.0,378000000.0
Current Provisions,62000000.0,84000000.0,97000000.0,96000000.0
Payables And Accrued Expenses,1449000000.0,1436000000.0,2059000000.0,1870000000.0
Current Accrued Expenses,61000000.0,66000000.0,83000000.0,93000000.0
Interest Payable,21000000.0,22000000.0,21000000.0,44000000.0
Payables,1388000000.0,1370000000.0,1976000000.0,1777000000.0
Total Tax Payable,39000000.0,50000000.0,25000000.0,34000000.0
Income Tax Payable,39000000.0,50000000.0,25000000.0,34000000.0
Accounts Payable,1349000000.0,1320000000.0,1951000000.0,1743000000.0
Total Assets,11044000000.0,11386000000.0,12761000000.0,13769000000.0
Total Non Current Assets,6649000000.0,6769000000.0,7596000000.0,7761000000.0
Other Non Current Assets,128000000.0,140000000.0,143000000.0,142000000.0
Non Current Accounts Receivable,561000000.0,480000000.0,444000000.0,391000000.0
Goodwill And Other Intangible Assets,279000000.0,288000000.0,297000000.0,170000000.0
Other Intangible Assets,72000000.0,81000000.0,90000000.0,61000000.0
Goodwill,207000000.0,207000000.0,207000000.0,109000000.0
Net PPE,5681000000.0,5861000000.0,6712000000.0,7058000000.0
Accumulated Depreciation,-4874000000.0,-4837000000.0,-5071000000.0,-5608000000.0
Gross PPE,10555000000.0,10698000000.0,11783000000.0,12666000000.0
Leases,2197000000.0,2270000000.0,2487000000.0,2627000000.0
Construction In Progress,177000000.0,177000000.0,344000000.0,165000000.0
Other Properties,3115000000.0,3173000000.0,3675000000.0,4217000000.0
Machinery Furniture Equipment,3926000000.0,3975000000.0,3861000000.0,4205000000.0
Land And Improvements,1140000000.0,1103000000.0,1416000000.0,1452000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,4395000000.0,4617000000.0,5165000000.0,6008000000.0
Other Current Assets,164000000.0,234000000.0,205000000.0,176000000.0
Hedging Assets Current,7000000.0,11000000.0,16000000.0,5000000.0
Assets Held For Sale Current,0.0,172000000.0,49000000.0,102000000.0
Prepaid Assets,31000000.0,106000000.0,110000000.0,104000000.0
Inventory,1995000000.0,2389000000.0,3018000000.0,2451000000.0
Finished Goods,1995000000.0,2389000000.0,3018000000.0,2451000000.0
Receivables,325000000.0,490000000.0,890000000.0,772000000.0
Taxes Receivable,36000000.0,150000000.0,491000000.0,409000000.0
Accounts Receivable,289000000.0,340000000.0,399000000.0,363000000.0
Cash Cash Equivalents And Short Term Investments,1873000000.0,1215000000.0,877000000.0,2398000000.0
Other Short Term Investments,,,0.0,410000000.0
Cash And Cash Equivalents,1873000000.0,1215000000.0,877000000.0,1988000000.0
Cash Equivalents,1000000.0,15000000.0,27000000.0,375000000.0
Cash Financial,1872000000.0,1200000000.0,850000000.0,1613000000.0
