,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,1700000.0,1800000.0,1800000.0,1800000.0
Ordinary Shares Number,106900000.0,106100000.0,105500000.0,104900000.0
Share Issued,108600000.0,107900000.0,107300000.0,106700000.0
Net Debt,6115800000.0,5868900000.0,7570300000.0,9252500000.0
Total Debt,6373400000.0,6708100000.0,7963300000.0,9617600000.0
Tangible Book Value,-7886100000.0,-7939000000.0,-8421600000.0,-10654400000.0
Invested Capital,23774900000.0,22699500000.0,19485600000.0,20040600000.0
Working Capital,-1481800000.0,-960100000.0,-700700000.0,-692100000.0
Net Tangible Assets,-7886100000.0,-7939000000.0,-8421600000.0,-10654400000.0
Capital Lease Obligations,43300000.0,46400000.0,41500000.0,56800000.0
Common Stock Equity,17444800000.0,16037800000.0,11563800000.0,10479800000.0
Total Capitalization,23275400000.0,22000300000.0,18686400000.0,19541200000.0
Total Equity Gross Minority Interest,17444800000.0,16037800000.0,11563800000.0,10479800000.0
Stockholders Equity,17444800000.0,16037800000.0,11563800000.0,10479800000.0
Gains Losses Not Affecting Retained Earnings,-122800000.0,-187000000.0,-183100000.0,-147000000.0
Other Equity Adjustments,-122800000.0,-187000000.0,-183100000.0,-147000000.0
Treasury Stock,16800000.0,17200000.0,17600000.0,18000000.0
Retained Earnings,14816300000.0,13730700000.0,9455600000.0,8546200000.0
Additional Paid In Capital,2767000000.0,2510200000.0,2307800000.0,2097500000.0
Capital Stock,1100000.0,1100000.0,1100000.0,1100000.0
Common Stock,1100000.0,1100000.0,1100000.0,1100000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,10722700000.0,10943000000.0,12150100000.0,13545000000.0
Total Non Current Liabilities Net Minority Interest,7759500000.0,8050500000.0,9028300000.0,11100600000.0
Other Non Current Liabilities,415800000.0,411200000.0,390100000.0,443600000.0
Liabilities Heldfor Sale Non Current,,0.0,49400000.0,64100000.0
Non Current Deferred Liabilities,1513100000.0,1676800000.0,1466200000.0,1531500000.0
Non Current Deferred Taxes Liabilities,1513100000.0,1676800000.0,1466200000.0,1531500000.0
Long Term Debt And Capital Lease Obligation,5830600000.0,5962500000.0,7122600000.0,9061400000.0
Long Term Debt,5830600000.0,5962500000.0,7122600000.0,9061400000.0
Current Liabilities,2963200000.0,2892500000.0,3121800000.0,2444400000.0
Other Current Liabilities,,,340100000.0,120800000.0
Current Deferred Liabilities,1629000000.0,1419600000.0,1152800000.0,1038800000.0
Current Deferred Revenue,1629000000.0,1419600000.0,1152800000.0,1038800000.0
Current Debt And Capital Lease Obligation,542800000.0,745600000.0,840700000.0,556200000.0
Current Capital Lease Obligation,43300000.0,46400000.0,41500000.0,56800000.0
Current Debt,499500000.0,699200000.0,799200000.0,499400000.0
Other Current Borrowings,499500000.0,699200000.0,799200000.0,499400000.0
Pensionand Other Post Retirement Benefit Plans Current,250000000.0,228800000.0,261900000.0,262600000.0
Payables And Accrued Expenses,541400000.0,498500000.0,526300000.0,466000000.0
Current Accrued Expenses,243700000.0,262400000.0,218900000.0,219800000.0
Interest Payable,33600000.0,40200000.0,42600000.0,44100000.0
Payables,297700000.0,236100000.0,307400000.0,246200000.0
Dividends Payable,82500000.0,74000000.0,66800000.0,60000000.0
Total Tax Payable,72200000.0,39500000.0,142300000.0,59100000.0
Income Tax Payable,40400000.0,16600000.0,117300000.0,25700000.0
Accounts Payable,143000000.0,122600000.0,98300000.0,127100000.0
Total Assets,28167500000.0,26980800000.0,23713900000.0,24024800000.0
Total Non Current Assets,26686100000.0,25048400000.0,21292800000.0,22272500000.0
Other Non Current Assets,407700000.0,395400000.0,1174700000.0,907800000.0
Non Current Deferred Assets,32200000.0,55900000.0,50000000.0,103200000.0
Non Current Deferred Taxes Assets,32200000.0,55900000.0,50000000.0,103200000.0
Investments And Advances,795700000.0,535000000.0,0.0,
Long Term Equity Investment,795700000.0,535000000.0,0.0,
Goodwill And Other Intangible Assets,25330900000.0,23976800000.0,19985400000.0,21134200000.0
Other Intangible Assets,8212100000.0,8030700000.0,6509100000.0,7168200000.0
Goodwill,17118800000.0,15946100000.0,13476300000.0,13966000000.0
Net PPE,119600000.0,85300000.0,82700000.0,127300000.0
Accumulated Depreciation,-268800000.0,-251300000.0,-245800000.0,-317800000.0
Gross PPE,388400000.0,336600000.0,328500000.0,445100000.0
Machinery Furniture Equipment,329700000.0,292600000.0,281900000.0,362700000.0
Buildings And Improvements,57700000.0,43000000.0,45600000.0,80200000.0
Land And Improvements,1000000.0,1000000.0,1000000.0,2200000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,1481400000.0,1932400000.0,2421100000.0,1752300000.0
Other Current Assets,164500000.0,151300000.0,136100000.0,114300000.0
Assets Held For Sale Current,,0.0,1078000000.0,324200000.0
Inventory,118600000.0,111300000.0,69200000.0,165100000.0
Inventories Adjustments Allowances,-9500000.0,-5500000.0,-4700000.0,-36200000.0
Finished Goods,41800000.0,31300000.0,18400000.0,74400000.0
Work In Process,28700000.0,24900000.0,19100000.0,22900000.0
Raw Materials,57600000.0,60600000.0,36400000.0,104000000.0
Receivables,984000000.0,877000000.0,786300000.0,840400000.0
Other Receivables,106400000.0,91500000.0,81900000.0,72800000.0
Taxes Receivable,47700000.0,61000000.0,16800000.0,21900000.0
Accounts Receivable,829900000.0,724500000.0,687600000.0,745700000.0
Cash Cash Equivalents And Short Term Investments,214300000.0,792800000.0,351500000.0,308300000.0
Cash And Cash Equivalents,214300000.0,792800000.0,351500000.0,308300000.0
