,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-3157000.0,-5376000.0,-815000.0,-14497000.0
Tax Rate For Calcs,0.041,0.192,0.163,0.109
Normalized EBITDA,1197000000.0,754000000.0,837000000.0,746000000.0
Total Unusual Items,-77000000.0,-28000000.0,-5000000.0,-133000000.0
Total Unusual Items Excluding Goodwill,-77000000.0,-28000000.0,-5000000.0,-133000000.0
Net Income From Continuing Operation Net Minority Interest,609000000.0,355000000.0,427000000.0,254000000.0
Reconciled Depreciation,436000000.0,236000000.0,245000000.0,251000000.0
Reconciled Cost Of Revenue,4647000000.0,3438000000.0,3220000000.0,3046000000.0
EBITDA,1120000000.0,726000000.0,832000000.0,613000000.0
EBIT,684000000.0,490000000.0,587000000.0,362000000.0
Net Interest Income,-21000000.0,-34000000.0,-69000000.0,-70000000.0
Interest Expense,49000000.0,50000000.0,76000000.0,77000000.0
Interest Income,28000000.0,16000000.0,7000000.0,7000000.0
Normalized Income,682843000.0,377624000.0,431185000.0,372503000.0
Net Income From Continuing And Discontinued Operation,609000000.0,355000000.0,427000000.0,254000000.0
Total Expenses,6636000000.0,5011000000.0,4603000000.0,4376000000.0
Total Operating Income As Reported,652000000.0,622000000.0,585000000.0,367000000.0
Diluted Average Shares,218200000.0,181000000.0,181500000.0,181100000.0
Basic Average Shares,217000000.0,180200000.0,180200000.0,180100000.0
Diluted EPS,2.79,1.96,2.35,1.4
Basic EPS,2.81,1.97,2.37,1.41
Diluted NI Availto Com Stockholders,609000000.0,355000000.0,427000000.0,254000000.0
Net Income Common Stockholders,609000000.0,355000000.0,427000000.0,254000000.0
Net Income,609000000.0,355000000.0,427000000.0,254000000.0
Net Income Including Noncontrolling Interests,609000000.0,355000000.0,427000000.0,254000000.0
Net Income Continuous Operations,609000000.0,355000000.0,427000000.0,254000000.0
Tax Provision,26000000.0,85000000.0,84000000.0,31000000.0
Pretax Income,635000000.0,440000000.0,511000000.0,285000000.0
Other Income Expense,-72000000.0,-37000000.0,-12000000.0,-145000000.0
Other Non Operating Income Expenses,5000000.0,-9000000.0,-16000000.0,-14000000.0
Special Income Charges,-77000000.0,-28000000.0,-5000000.0,-133000000.0
Gain On Sale Of Business,-1000000.0,1000000.0,2000000.0,0.0
Write Off,4000000.0,14000000.0,1000000.0,21000000.0
Impairment Of Capital Assets,,0.0,0.0,58000000.0
Restructuring And Mergern Acquisition,72000000.0,15000000.0,6000000.0,54000000.0
Earnings From Equity Interest,0.0,0.0,9000000.0,2000000.0
Net Non Operating Interest Income Expense,-21000000.0,-34000000.0,-69000000.0,-70000000.0
Interest Expense Non Operating,49000000.0,50000000.0,76000000.0,77000000.0
Interest Income Non Operating,28000000.0,16000000.0,7000000.0,7000000.0
Operating Income,728000000.0,511000000.0,592000000.0,500000000.0
Operating Expense,1989000000.0,1573000000.0,1383000000.0,1330000000.0
Research And Development,232000000.0,206000000.0,204000000.0,187000000.0
Selling General And Administration,1757000000.0,1367000000.0,1179000000.0,1143000000.0
General And Administrative Expense,1757000000.0,1367000000.0,1179000000.0,1143000000.0
Other Gand A,1757000000.0,1227000000.0,1179000000.0,1143000000.0
Salaries And Wages,0.0,140000000.0,0.0,0.0
Gross Profit,2717000000.0,2084000000.0,1975000000.0,1830000000.0
Cost Of Revenue,4647000000.0,3438000000.0,3220000000.0,3046000000.0
Total Revenue,7364000000.0,5522000000.0,5195000000.0,4876000000.0
Operating Revenue,7364000000.0,5522000000.0,5195000000.0,4876000000.0
