,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-195750000.0,-284532000.0,234843000.0,5075000.0
Tax Rate For Calcs,0.174,0.181,0.211,0.203
Normalized EBITDA,16732000000.0,15400000000.0,14361000000.0,12697000000.0
Total Unusual Items,-1125000000.0,-1572000000.0,1113000000.0,25000000.0
Total Unusual Items Excluding Goodwill,-1125000000.0,-1572000000.0,1113000000.0,25000000.0
Net Income From Continuing Operation Net Minority Interest,10714000000.0,9542000000.0,9771000000.0,7747000000.0
Reconciled Depreciation,1128000000.0,1260000000.0,1452000000.0,1536000000.0
Reconciled Cost Of Revenue,17407000000.0,18000000000.0,15357000000.0,13433000000.0
EBITDA,15607000000.0,13828000000.0,15474000000.0,12722000000.0
EBIT,14479000000.0,12568000000.0,14022000000.0,11186000000.0
Net Interest Income,-620000000.0,-433000000.0,-1321000000.0,-1067000000.0
Interest Expense,1527000000.0,882000000.0,1597000000.0,1437000000.0
Interest Income,907000000.0,449000000.0,276000000.0,370000000.0
Normalized Income,11643250000.0,10829468000.0,8892843000.0,7727075000.0
Net Income From Continuing And Discontinued Operation,10714000000.0,9542000000.0,9771000000.0,7747000000.0
Total Expenses,32671000000.0,30962000000.0,27616000000.0,23289000000.0
Total Operating Income As Reported,11311000000.0,10909000000.0,10308000000.0,8997000000.0
Diluted Average Shares,4339000000.0,4350000000.0,4340000000.0,4323000000.0
Basic Average Shares,4323000000.0,4328000000.0,4315000000.0,4295000000.0
Diluted EPS,2.47,2.19,2.25,1.79
Basic EPS,2.48,2.2,2.26,1.8
Diluted NI Availto Com Stockholders,10714000000.0,9542000000.0,9771000000.0,7747000000.0
Net Income Common Stockholders,10714000000.0,9542000000.0,9771000000.0,7747000000.0
Net Income,10714000000.0,9542000000.0,9771000000.0,7747000000.0
Minority Interests,11000000.0,-29000000.0,-33000000.0,-21000000.0
Net Income Including Noncontrolling Interests,10703000000.0,9571000000.0,9804000000.0,7768000000.0
Net Income Continuous Operations,10703000000.0,9571000000.0,9804000000.0,7768000000.0
Tax Provision,2249000000.0,2115000000.0,2621000000.0,1981000000.0
Pretax Income,12952000000.0,11686000000.0,12425000000.0,9749000000.0
Other Income Expense,489000000.0,77000000.0,2707000000.0,1091000000.0
Other Non Operating Income Expenses,-77000000.0,201000000.0,156000000.0,88000000.0
Special Income Charges,-1310000000.0,-1076000000.0,646000000.0,-68000000.0
Gain On Sale Of Ppe,-35000000.0,,,
Gain On Sale Of Business,59000000.0,,809000000.0,2000000.0
Other Special Charges,8000000.0,,15000000.0,
Write Off,39000000.0,96000000.0,,252000000.0
Impairment Of Capital Assets,,57000000.0,78000000.0,215000000.0
Restructuring And Mergern Acquisition,1322000000.0,923000000.0,70000000.0,-397000000.0
Earnings From Equity Interest,1691000000.0,1448000000.0,1438000000.0,978000000.0
Gain On Sale Of Security,185000000.0,-496000000.0,467000000.0,93000000.0
Net Non Operating Interest Income Expense,-620000000.0,-433000000.0,-1321000000.0,-1067000000.0
Interest Expense Non Operating,1527000000.0,882000000.0,1597000000.0,1437000000.0
Interest Income Non Operating,907000000.0,449000000.0,276000000.0,370000000.0
Operating Income,13083000000.0,12042000000.0,11039000000.0,9725000000.0
Operating Expense,14151000000.0,12962000000.0,12259000000.0,9856000000.0
Other Operating Expenses,6273000000.0,5520000000.0,115000000.0,125000000.0
Depreciation Amortization Depletion Income Statement,15000000.0,,,
Depreciation And Amortization In Income Statement,15000000.0,,,
Amortization,15000000.0,,,
Amortization Of Intangibles Income Statement,15000000.0,,,
Selling General And Administration,7863000000.0,7442000000.0,12144000000.0,9731000000.0
Selling And Marketing Expense,7609000000.0,7086000000.0,6672000000.0,5415000000.0
General And Administrative Expense,254000000.0,356000000.0,337000000.0,126000000.0
Other Gand A,,,5135000000.0,4190000000.0
Salaries And Wages,254000000.0,356000000.0,337000000.0,126000000.0
Gross Profit,27234000000.0,25004000000.0,23298000000.0,19581000000.0
Cost Of Revenue,18520000000.0,18000000000.0,15357000000.0,13433000000.0
Total Revenue,45754000000.0,43004000000.0,38655000000.0,33014000000.0
Operating Revenue,45754000000.0,43004000000.0,38655000000.0,33014000000.0
