,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-92008000.0,-129690000.0,-4182000.0,-59670000.0
Tax Rate For Calcs,0.248,0.099,0.246,0.27
Normalized EBITDA,620000000.0,648000000.0,969000000.0,551000000.0
Total Unusual Items,-371000000.0,-1310000000.0,-17000000.0,-221000000.0
Total Unusual Items Excluding Goodwill,-371000000.0,-1310000000.0,-17000000.0,-221000000.0
Net Income From Continuing Operation Net Minority Interest,-132000000.0,-950000000.0,411000000.0,-73000000.0
Reconciled Depreciation,343000000.0,328000000.0,346000000.0,334000000.0
Reconciled Cost Of Revenue,1879000000.0,1795000000.0,1884000000.0,1683000000.0
EBITDA,249000000.0,-662000000.0,952000000.0,330000000.0
EBIT,-94000000.0,-990000000.0,606000000.0,-4000000.0
Net Interest Income,-81000000.0,-65000000.0,-61000000.0,-46000000.0
Interest Expense,81000000.0,65000000.0,61000000.0,46000000.0
Interest Income,,,,1000000.0
Normalized Income,146992000.0,230310000.0,423818000.0,88330000.0
Net Income From Continuing And Discontinued Operation,-132000000.0,-950000000.0,411000000.0,-73000000.0
Total Expenses,3683000000.0,3565000000.0,3606000000.0,3108000000.0
Total Operating Income As Reported,-85000000.0,-937000000.0,608000000.0,-3000000.0
Diluted Average Shares,212000000.0,215500000.0,220200000.0,219200000.0
Basic Average Shares,212000000.0,215500000.0,218400000.0,219200000.0
Diluted EPS,-0.62,-4.41,1.91,-0.38
Basic EPS,-0.62,-4.41,1.93,-0.38
Diluted NI Availto Com Stockholders,-132000000.0,-950000000.0,411000000.0,-73000000.0
Net Income Common Stockholders,-132000000.0,-950000000.0,411000000.0,-73000000.0
Net Income,-132000000.0,-950000000.0,411000000.0,-73000000.0
Minority Interests,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,-132000000.0,-950000000.0,411000000.0,-73000000.0
Net Income Continuous Operations,-132000000.0,-950000000.0,411000000.0,-73000000.0
Tax Provision,-43000000.0,-105000000.0,134000000.0,23000000.0
Pretax Income,-175000000.0,-1055000000.0,545000000.0,-50000000.0
Other Income Expense,-376000000.0,-1347000000.0,-19000000.0,-235000000.0
Other Non Operating Income Expenses,-1000000.0,-1000000.0,-2000000.0,-14000000.0
Special Income Charges,-374000000.0,-1304000000.0,-17000000.0,-234000000.0
Gain On Sale Of Business,0.0,-3000000.0,7000000.0,-2000000.0
Impairment Of Capital Assets,307000000.0,1287000000.0,0.0,234000000.0
Restructuring And Mergern Acquisition,67000000.0,14000000.0,17000000.0,77000000.0
Earnings From Equity Interest,-4000000.0,-36000000.0,-10000000.0,0.0
Gain On Sale Of Security,3000000.0,-6000000.0,6000000.0,13000000.0
Net Non Operating Interest Income Expense,-81000000.0,-65000000.0,-61000000.0,-46000000.0
Interest Expense Non Operating,81000000.0,65000000.0,61000000.0,46000000.0
Interest Income Non Operating,,,,1000000.0
Operating Income,282000000.0,357000000.0,625000000.0,231000000.0
Operating Expense,1804000000.0,1770000000.0,1722000000.0,1425000000.0
Research And Development,184000000.0,174000000.0,171000000.0,123000000.0
Selling General And Administration,1620000000.0,1596000000.0,1551000000.0,1302000000.0
General And Administrative Expense,1620000000.0,1596000000.0,1551000000.0,
Other Gand A,1613000000.0,1589000000.0,1551000000.0,
Salaries And Wages,7000000.0,7000000.0,,
Gross Profit,2086000000.0,2127000000.0,2347000000.0,1656000000.0
Cost Of Revenue,1879000000.0,1795000000.0,1884000000.0,1683000000.0
Total Revenue,3965000000.0,3922000000.0,4231000000.0,3339000000.0
Operating Revenue,3965000000.0,3922000000.0,4231000000.0,3339000000.0
