,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,4692000000.0,13722000000.0,1623000000.0,3816000000.0
Repurchase Of Capital Stock,-3104000000.0,-124000000.0,-5567000000.0,-1572000000.0
Repayment Of Debt,-6059000000.0,-4000000000.0,-4650000000.0,-5200000000.0
Issuance Of Debt,6487000000.0,9929000000.0,5186000000.0,2993000000.0
Issuance Of Capital Stock,16000000.0,14000000.0,1300000000.0,1579000000.0
Capital Expenditure,-1220000000.0,-1346000000.0,-1215000000.0,-1222000000.0
Interest Paid Supplemental Data,16021000000.0,3307000000.0,233000000.0,1236000000.0
Income Tax Paid Supplemental Data,882000000.0,449000000.0,473000000.0,1341000000.0
End Cash Position,8342000000.0,11529000000.0,9883000000.0,9419000000.0
Beginning Cash Position,11529000000.0,9883000000.0,9419000000.0,7267000000.0
Effect Of Exchange Rate Changes,230000000.0,358000000.0,-84000000.0,61000000.0
Changes In Cash,-3417000000.0,1288000000.0,548000000.0,2091000000.0
Financing Cash Flow,-3519000000.0,-33654000000.0,-21962000000.0,75508000000.0
Cash Flow From Continuing Financing Activities,-3519000000.0,-33654000000.0,-21962000000.0,75508000000.0
Net Other Financing Charges,-5049000000.0,-1543000000.0,123000000.0,6025000000.0
Proceeds From Stock Option Exercised,0.0,9000000.0,50000000.0,46000000.0
Cash Dividends Paid,-1487000000.0,-1376000000.0,-1323000000.0,-1296000000.0
Preferred Stock Dividend Paid,-225000000.0,-211000000.0,-197000000.0,-179000000.0
Common Stock Dividend Paid,-1262000000.0,-1165000000.0,-1126000000.0,-1117000000.0
Net Preferred Stock Issuance,-500000000.0,0.0,287000000.0,984000000.0
Preferred Stock Payments,-500000000.0,0.0,-1000000000.0,-583000000.0
Preferred Stock Issuance,0.0,0.0,1287000000.0,1567000000.0
Net Common Stock Issuance,-2588000000.0,-110000000.0,-4554000000.0,-977000000.0
Common Stock Payments,-2604000000.0,-124000000.0,-4567000000.0,-989000000.0
Common Stock Issuance,16000000.0,14000000.0,13000000.0,12000000.0
Net Issuance Payments Of Debt,501000000.0,5585000000.0,933000000.0,-6436000000.0
Net Short Term Debt Issuance,73000000.0,-344000000.0,397000000.0,-4229000000.0
Net Long Term Debt Issuance,428000000.0,5929000000.0,536000000.0,-2207000000.0
Long Term Debt Payments,-6059000000.0,-4000000000.0,-4650000000.0,-5200000000.0
Long Term Debt Issuance,6487000000.0,9929000000.0,5186000000.0,2993000000.0
Investing Cash Flow,-5810000000.0,19874000000.0,19672000000.0,-78455000000.0
Cash Flow From Continuing Investing Activities,-5810000000.0,19874000000.0,19672000000.0,-78455000000.0
Net Other Investing Changes,-32000000.0,-1127000000.0,1070000000.0,-728000000.0
Net Investment Purchase And Sale,17578000000.0,5787000000.0,-6237000000.0,-30291000000.0
Sale Of Investment,41341000000.0,40620000000.0,56923000000.0,67790000000.0
Purchase Of Investment,-23763000000.0,-34833000000.0,-63160000000.0,-98081000000.0
Net Business Purchase And Sale,0.0,446000000.0,-162000000.0,0.0
Sale Of Business,0.0,446000000.0,8000000.0,0.0
Purchase Of Business,0.0,0.0,-170000000.0,0.0
Net PPE Purchase And Sale,-1220000000.0,-1301000000.0,-1181000000.0,-1222000000.0
Sale Of PPE,0.0,45000000.0,34000000.0,0.0
Purchase Of PPE,-1220000000.0,-1346000000.0,-1215000000.0,-1222000000.0
Capital Expenditure Reported,,,,-1222000000.0
Operating Cash Flow,5912000000.0,15068000000.0,2838000000.0,5038000000.0
Cash Flow From Continuing Operating Activities,5912000000.0,15068000000.0,2838000000.0,5038000000.0
Change In Working Capital,1120000000.0,9549000000.0,-2803000000.0,-294000000.0
Change In Other Working Capital,1120000000.0,9549000000.0,-2803000000.0,-294000000.0
Change In Payables And Accrued Expense,,,,202000000.0
Change In Accrued Expense,,,,202000000.0
Asset Impairment Charge,0.0,680000000.0,0.0,0.0
Deferred Tax,-423000000.0,155000000.0,257000000.0,-193000000.0
Deferred Income Tax,-423000000.0,155000000.0,257000000.0,-193000000.0
Depreciation Amortization Depletion,1748000000.0,1636000000.0,1867000000.0,1630000000.0
Depreciation And Amortization,1748000000.0,1636000000.0,1867000000.0,1630000000.0
Operating Gains Losses,62000000.0,436000000.0,-11000000.0,-58000000.0
Pension And Employee Benefit Expense,-6000000.0,-7000000.0,-6000000.0,-25000000.0
Gain Loss On Investment Securities,68000000.0,443000000.0,-5000000.0,-33000000.0
Net Income From Continuing Operations,3286000000.0,2573000000.0,3759000000.0,3617000000.0
