,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-4690000000.0,-1836000000.0,-214000000.0,855000000.0
Repayment Of Debt,-10771000000.0,-8292000000.0,-4493000000.0,-10077000000.0
Issuance Of Debt,14882000000.0,12454000000.0,4544000000.0,10591000000.0
Issuance Of Capital Stock,421000000.0,60000000.0,1167000000.0,112000000.0
Capital Expenditure,-7724000000.0,-4551000000.0,-2116000000.0,-1900000000.0
Interest Paid Supplemental Data,1317000000.0,928000000.0,815000000.0,908000000.0
Income Tax Paid Supplemental Data,301000000.0,271000000.0,459000000.0,333000000.0
End Cash Position,1990000000.0,2087000000.0,1484000000.0,1827000000.0
Beginning Cash Position,2087000000.0,1484000000.0,1827000000.0,1572000000.0
Effect Of Exchange Rate Changes,-270000000.0,-56000000.0,-46000000.0,-24000000.0
Changes In Cash,173000000.0,659000000.0,-297000000.0,279000000.0
Other Cash Adjustment Inside Changein Cash,-78000000.0,22000000.0,55000000.0,-103000000.0
Financing Cash Flow,5405000000.0,3758000000.0,797000000.0,-78000000.0
Cash Flow From Continuing Financing Activities,5405000000.0,3758000000.0,797000000.0,-78000000.0
Net Other Financing Charges,1317000000.0,-42000000.0,-20000000.0,-323000000.0
Cash Dividends Paid,-444000000.0,-422000000.0,-401000000.0,-381000000.0
Common Stock Dividend Paid,-444000000.0,-422000000.0,-401000000.0,-381000000.0
Net Preferred Stock Issuance,421000000.0,60000000.0,1167000000.0,112000000.0
Preferred Stock Issuance,421000000.0,60000000.0,1167000000.0,112000000.0
Net Issuance Payments Of Debt,4111000000.0,4162000000.0,51000000.0,514000000.0
Net Short Term Debt Issuance,818000000.0,737000000.0,382000000.0,-59000000.0
Short Term Debt Payments,-6285000000.0,-4687000000.0,-2420000000.0,-2479000000.0
Short Term Debt Issuance,7103000000.0,5424000000.0,2802000000.0,2420000000.0
Net Long Term Debt Issuance,3293000000.0,3425000000.0,-331000000.0,573000000.0
Long Term Debt Payments,-4486000000.0,-3605000000.0,-2073000000.0,-7598000000.0
Long Term Debt Issuance,7779000000.0,7030000000.0,1742000000.0,8171000000.0
Investing Cash Flow,-8188000000.0,-5836000000.0,-3051000000.0,-2295000000.0
Cash Flow From Continuing Investing Activities,-8188000000.0,-5836000000.0,-3051000000.0,-2295000000.0
Net Other Investing Changes,-379000000.0,-368000000.0,-42000000.0,-70000000.0
Net Investment Purchase And Sale,381000000.0,-443000000.0,97000000.0,-26000000.0
Sale Of Investment,1318000000.0,1049000000.0,616000000.0,627000000.0
Purchase Of Investment,-937000000.0,-1492000000.0,-519000000.0,-653000000.0
Net Business Purchase And Sale,-466000000.0,-474000000.0,-990000000.0,-299000000.0
Sale Of Business,254000000.0,1000000.0,95000000.0,169000000.0
Purchase Of Business,-720000000.0,-475000000.0,-1085000000.0,-468000000.0
Capital Expenditure Reported,-7724000000.0,-4551000000.0,-2116000000.0,-1900000000.0
Operating Cash Flow,3034000000.0,2715000000.0,1902000000.0,2755000000.0
Cash Flow From Continuing Operating Activities,3034000000.0,2715000000.0,1902000000.0,2755000000.0
Change In Working Capital,310000000.0,-289000000.0,-1362000000.0,290000000.0
Change In Other Working Capital,-2000000.0,33000000.0,-314000000.0,431000000.0
Change In Other Current Liabilities,43000000.0,-185000000.0,190000000.0,79000000.0
Change In Other Current Assets,5000000.0,433000000.0,-285000000.0,-134000000.0
Change In Payables And Accrued Expense,-241000000.0,419000000.0,-522000000.0,-127000000.0
Change In Payable,-241000000.0,419000000.0,-522000000.0,-127000000.0
Change In Account Payable,-132000000.0,470000000.0,-251000000.0,-186000000.0
Change In Tax Payable,-109000000.0,-51000000.0,-271000000.0,59000000.0
Change In Income Tax Payable,-109000000.0,-51000000.0,-271000000.0,59000000.0
Change In Prepaid Assets,38000000.0,-40000000.0,-168000000.0,13000000.0
Change In Inventory,306000000.0,-417000000.0,-93000000.0,-20000000.0
Change In Receivables,161000000.0,-532000000.0,-170000000.0,48000000.0
Changes In Account Receivables,161000000.0,-532000000.0,-170000000.0,48000000.0
Other Non Cash Items,149000000.0,118000000.0,-52000000.0,54000000.0
Provisionand Write Offof Assets,264000000.0,425000000.0,337000000.0,-51000000.0
Asset Impairment Charge,1079000000.0,1715000000.0,1575000000.0,1066000000.0
Deferred Tax,-54000000.0,4000000.0,-406000000.0,-233000000.0
Deferred Income Tax,-54000000.0,4000000.0,-406000000.0,-233000000.0
Depreciation Amortization Depletion,1128000000.0,1053000000.0,1056000000.0,1068000000.0
Depreciation And Amortization,1128000000.0,1053000000.0,1056000000.0,1068000000.0
Operating Gains Losses,340000000.0,194000000.0,1705000000.0,409000000.0
Earnings Losses From Equity Investments,,111000000.0,36000000.0,128000000.0
Gain Loss On Investment Securities,143000000.0,127000000.0,-1000000.0,-19000000.0
Net Foreign Currency Exchange Gain Loss,331000000.0,58000000.0,23000000.0,
Gain Loss On Sale Of Business,-134000000.0,9000000.0,1683000000.0,95000000.0
Net Income From Continuing Operations,-182000000.0,-505000000.0,-951000000.0,152000000.0
