,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,22752000.0,-132997000.0,265051094.890511,-61030000.0
Tax Rate For Calcs,0.288,0.179,0.124088,0.17
Normalized EBITDA,6000000.0,3318000000.0,4446000000.0,4967000000.0
Total Unusual Items,79000000.0,-743000000.0,2136000000.0,-359000000.0
Total Unusual Items Excluding Goodwill,79000000.0,-743000000.0,2136000000.0,-359000000.0
Net Income From Continuing Operation Net Minority Interest,-1284000000.0,725000000.0,4381000000.0,2305000000.0
Reconciled Depreciation,418000000.0,378000000.0,390000000.0,430000000.0
Reconciled Cost Of Revenue,22388000000.0,19845000000.0,17744000000.0,14992000000.0
EBITDA,85000000.0,2575000000.0,6582000000.0,4608000000.0
EBIT,-333000000.0,2197000000.0,6192000000.0,4178000000.0
Net Interest Income,-783000000.0,-823000000.0,-933000000.0,-971000000.0
Interest Expense,920000000.0,931000000.0,986000000.0,1031000000.0
Interest Income,137000000.0,108000000.0,53000000.0,60000000.0
Normalized Income,-1340248000.0,1335003000.0,2510051094.890511,2602970000.0
Net Income From Continuing And Discontinued Operation,-608000000.0,1104000000.0,4543000000.0,2422000000.0
Total Expenses,30204000000.0,27321000000.0,24575000000.0,20811000000.0
Total Operating Income As Reported,-451000000.0,2342000000.0,6297000000.0,4139000000.0
Diluted Average Shares,652000000.0,650000000.0,655000000.0,618000000.0
Basic Average Shares,652000000.0,649000000.0,641000000.0,616000000.0
Diluted EPS,-1.02,1.61,6.94,3.92
Basic EPS,-1.02,1.61,7.02,3.93
Diluted NI Availto Com Stockholders,-608000000.0,1104000000.0,4543000000.0,2422000000.0
Net Income Common Stockholders,-608000000.0,1104000000.0,4543000000.0,2422000000.0
Net Income,-608000000.0,1104000000.0,4543000000.0,2422000000.0
Minority Interests,-32000000.0,-110000000.0,-88000000.0,-279000000.0
Net Income Including Noncontrolling Interests,-576000000.0,1214000000.0,4631000000.0,2701000000.0
Net Income Discontinuous Operations,676000000.0,379000000.0,162000000.0,117000000.0
Net Income Continuous Operations,-1252000000.0,835000000.0,4469000000.0,2584000000.0
Earnings From Equity Interest Net Of Tax,-360000000.0,-204000000.0,-91000000.0,-28000000.0
Tax Provision,-361000000.0,227000000.0,646000000.0,535000000.0
Pretax Income,-1253000000.0,1266000000.0,5206000000.0,3147000000.0
Other Income Expense,82000000.0,-744000000.0,2128000000.0,-356000000.0
Other Non Operating Income Expenses,3000000.0,-1000000.0,-8000000.0,3000000.0
Special Income Charges,-23000000.0,-676000000.0,2115000000.0,-530000000.0
Gain On Sale Of Business,0.0,56000000.0,2343000000.0,214000000.0
Other Special Charges,-29000000.0,120000000.0,128000000.0,126000000.0
Impairment Of Capital Assets,83000000.0,27000000.0,0.0,
Restructuring And Mergern Acquisition,-31000000.0,585000000.0,100000000.0,618000000.0
Gain On Sale Of Security,102000000.0,-67000000.0,21000000.0,171000000.0
Net Non Operating Interest Income Expense,-783000000.0,-823000000.0,-933000000.0,-971000000.0
Interest Expense Non Operating,920000000.0,931000000.0,986000000.0,1031000000.0
Interest Income Non Operating,137000000.0,108000000.0,53000000.0,60000000.0
Operating Income,-552000000.0,2833000000.0,4011000000.0,4474000000.0
Operating Expense,7816000000.0,7476000000.0,6831000000.0,5819000000.0
Other Operating Expenses,,,,-214000000.0
Depreciation Amortization Depletion Income Statement,418000000.0,378000000.0,390000000.0,430000000.0
Depreciation And Amortization In Income Statement,418000000.0,378000000.0,390000000.0,430000000.0
Selling General And Administration,7398000000.0,7098000000.0,6441000000.0,5389000000.0
General And Administrative Expense,7398000000.0,7098000000.0,6441000000.0,5389000000.0
Other Gand A,7245000000.0,7033000000.0,6398000000.0,5320000000.0
Salaries And Wages,153000000.0,65000000.0,43000000.0,69000000.0
Gross Profit,7264000000.0,10309000000.0,10842000000.0,10293000000.0
Cost Of Revenue,22388000000.0,19845000000.0,17744000000.0,14992000000.0
Total Revenue,29652000000.0,30154000000.0,28586000000.0,25285000000.0
Operating Revenue,29652000000.0,30154000000.0,28586000000.0,25285000000.0
