,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,69772100.0,52893041.0,22082868.0,10882497.0
Ordinary Shares Number,324103141.0,339071423.0,368732231.0,379091544.0
Share Issued,393875241.0,391964464.0,390815099.0,389974041.0
Net Debt,3412600000.0,2886700000.0,3512100000.0,4004100000.0
Total Debt,3994800000.0,3808000000.0,4405600000.0,4751700000.0
Tangible Book Value,11151600000.0,10938300000.0,9431900000.0,8408400000.0
Invested Capital,16051600000.0,15676700000.0,14885700000.0,14159500000.0
Working Capital,871300000.0,1022800000.0,537900000.0,374700000.0
Net Tangible Assets,11151600000.0,10938300000.0,9431900000.0,8408400000.0
Capital Lease Obligations,233400000.0,185900000.0,124000000.0,173600000.0
Common Stock Equity,12290200000.0,12054600000.0,10604100000.0,9581400000.0
Total Capitalization,15521800000.0,14466500000.0,13986300000.0,13655200000.0
Total Equity Gross Minority Interest,12432800000.0,12194200000.0,10748500000.0,9755200000.0
Minority Interest,142600000.0,139600000.0,144400000.0,173800000.0
Stockholders Equity,12290200000.0,12054600000.0,10604100000.0,9581400000.0
Gains Losses Not Affecting Retained Earnings,-1954900000.0,-2152200000.0,-1891800000.0,-1806200000.0
Other Equity Adjustments,-1954900000.0,-2152200000.0,-1891800000.0,-1806200000.0
Retained Earnings,14241900000.0,14203400000.0,12014200000.0,10511000000.0
Additional Paid In Capital,0.0,0.0,478000000.0,872800000.0
Capital Stock,3200000.0,3400000.0,3700000.0,3800000.0
Common Stock,3200000.0,3400000.0,3700000.0,3800000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,10600000000.0,11191800000.0,11287900000.0,10034600000.0
Total Non Current Liabilities Net Minority Interest,6726300000.0,5658000000.0,6500500000.0,6888100000.0
Other Non Current Liabilities,305400000.0,304200000.0,396500000.0,281700000.0
Employee Benefits,119700000.0,103300000.0,114400000.0,158500000.0
Non Current Pension And Other Postretirement Benefit Plans,119700000.0,103300000.0,114400000.0,158500000.0
Non Current Deferred Liabilities,1065500000.0,1010100000.0,1016200000.0,1060800000.0
Non Current Deferred Taxes Liabilities,1065500000.0,1010100000.0,1016200000.0,1060800000.0
Long Term Debt And Capital Lease Obligation,3399700000.0,2547100000.0,3446500000.0,4183400000.0
Long Term Capital Lease Obligation,168100000.0,135200000.0,64300000.0,109600000.0
Long Term Debt,3231600000.0,2411900000.0,3382200000.0,4073800000.0
Long Term Provisions,1836000000.0,1693300000.0,1526900000.0,1203700000.0
Current Liabilities,3873700000.0,5533800000.0,4787400000.0,3146500000.0
Other Current Liabilities,,,81100000.0,
Current Deferred Liabilities,261800000.0,743900000.0,437700000.0,287600000.0
Current Deferred Revenue,261800000.0,743900000.0,437700000.0,287600000.0
Current Debt And Capital Lease Obligation,595100000.0,1260900000.0,959100000.0,568300000.0
Current Capital Lease Obligation,65300000.0,50700000.0,59700000.0,64000000.0
Current Debt,529800000.0,1210200000.0,899400000.0,504300000.0
Other Current Borrowings,529800000.0,1210200000.0,899400000.0,504300000.0
Pensionand Other Post Retirement Benefit Plans Current,182600000.0,237000000.0,235900000.0,195500000.0
Current Provisions,377400000.0,212300000.0,222400000.0,190200000.0
Payables And Accrued Expenses,2639400000.0,3316700000.0,3168200000.0,2100400000.0
Current Accrued Expenses,810300000.0,991800000.0,935900000.0,587800000.0
Payables,1829100000.0,2324900000.0,2232300000.0,1512600000.0
Other Payable,399900000.0,751200000.0,743700000.0,640000000.0
Dividends Payable,72300000.0,72900000.0,43600000.0,20400000.0
Total Tax Payable,190000000.0,208300000.0,184300000.0,83100000.0
Income Tax Payable,190000000.0,208300000.0,184300000.0,83100000.0
Accounts Payable,1166900000.0,1292500000.0,1260700000.0,769100000.0
Total Assets,23032800000.0,23386000000.0,22036400000.0,19789800000.0
Total Non Current Assets,18287800000.0,16829400000.0,16711100000.0,16268600000.0
Other Non Current Assets,1324000000.0,1186800000.0,1213000000.0,1163100000.0
Non Current Deferred Assets,1079200000.0,752300000.0,997100000.0,1179400000.0
Non Current Deferred Taxes Assets,1079200000.0,752300000.0,997100000.0,1179400000.0
Non Current Accounts Receivable,21800000.0,26900000.0,41500000.0,52600000.0
Investments And Advances,909000000.0,885900000.0,691800000.0,673100000.0
Long Term Equity Investment,909000000.0,885900000.0,691800000.0,673100000.0
Goodwill And Other Intangible Assets,1138600000.0,1116300000.0,1172200000.0,1173000000.0
Goodwill,1138600000.0,1116300000.0,1172200000.0,1173000000.0
Net PPE,13815200000.0,12861200000.0,12595500000.0,12027400000.0
Accumulated Depreciation,-9914100000.0,-8944900000.0,-8238100000.0,-8106800000.0
Gross PPE,23729300000.0,21806100000.0,20833600000.0,20134200000.0
Construction In Progress,1359800000.0,1130400000.0,1234400000.0,1447100000.0
Other Properties,229800000.0,182500000.0,120200000.0,20134200000.0
Machinery Furniture Equipment,11407600000.0,10606800000.0,9893600000.0,9846900000.0
Buildings And Improvements,3881600000.0,3522600000.0,3452500000.0,3306200000.0
Land And Improvements,373000000.0,345600000.0,341600000.0,325700000.0
Properties,6477500000.0,6018200000.0,5791300000.0,5035200000.0
