,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,7316000.0,562992000.0,-93641379.310345,-1047312000.0
Tax Rate For Calcs,0.236,0.222,0.083908,0.252
Normalized EBITDA,12341000000.0,14374000000.0,5066000000.0,1108000000.0
Total Unusual Items,31000000.0,2536000000.0,-1116000000.0,-4156000000.0
Total Unusual Items Excluding Goodwill,31000000.0,2536000000.0,-1116000000.0,-4156000000.0
Net Income From Continuing Operation Net Minority Interest,7015000000.0,11024000000.0,1315000000.0,-3975000000.0
Reconciled Depreciation,1977000000.0,1629000000.0,1605000000.0,1395000000.0
Reconciled Cost Of Revenue,130063000000.0,151561000000.0,103707000000.0,59102000000.0
EBITDA,12372000000.0,16910000000.0,3950000000.0,-3048000000.0
EBIT,10395000000.0,15281000000.0,2345000000.0,-4443000000.0
Net Interest Income,-657000000.0,-560000000.0,-594000000.0,-507000000.0
Interest Expense,926000000.0,642000000.0,605000000.0,521000000.0
Interest Income,269000000.0,82000000.0,11000000.0,14000000.0
Normalized Income,6991316000.0,9050992000.0,2337358620.689655,-866312000.0
Net Income From Continuing And Discontinued Operation,7015000000.0,11024000000.0,1315000000.0,-3975000000.0
Total Expenses,139449000000.0,160370000000.0,111008000000.0,65673000000.0
Diluted Average Shares,453210000.0,473731000.0,440364000.0,439530000.0
Basic Average Shares,450136000.0,471497000.0,440028000.0,439530000.0
Diluted EPS,15.48,23.27,2.97,-9.06
Basic EPS,15.56,23.36,2.97,-9.06
Diluted NI Availto Com Stockholders,7004000000.0,11014000000.0,1306000000.0,-3983000000.0
Average Dilution Earnings,,10000000.0,0.0,0.0
Net Income Common Stockholders,7004000000.0,11014000000.0,1306000000.0,-3983000000.0
Otherunder Preferred Stock Dividend,11000000.0,10000000.0,9000000.0,8000000.0
Net Income,7015000000.0,11024000000.0,1315000000.0,-3975000000.0
Minority Interests,-224000000.0,-367000000.0,-279000000.0,-261000000.0
Net Income Including Noncontrolling Interests,7239000000.0,11391000000.0,1594000000.0,-3714000000.0
Net Income Continuous Operations,7239000000.0,11391000000.0,1594000000.0,-3714000000.0
Tax Provision,2230000000.0,3248000000.0,146000000.0,-1250000000.0
Pretax Income,9469000000.0,14639000000.0,1740000000.0,-4964000000.0
Other Income Expense,2176000000.0,5579000000.0,1866000000.0,-2913000000.0
Other Non Operating Income Expenses,128000000.0,75000000.0,78000000.0,52000000.0
Special Income Charges,91000000.0,2960000000.0,-1480000000.0,-4144000000.0
Gain On Sale Of Ppe,115000000.0,7000000.0,18000000.0,108000000.0
Write Off,24000000.0,60000000.0,1498000000.0,4252000000.0
Impairment Of Capital Assets,10000000.0,13000000.0,1288000000.0,2763000000.0
Restructuring And Mergern Acquisition,0.0,-3013000000.0,0.0,0.0
Earnings From Equity Interest,2017000000.0,2968000000.0,2904000000.0,1191000000.0
Gain On Sale Of Security,-60000000.0,-424000000.0,364000000.0,-12000000.0
Net Non Operating Interest Income Expense,-657000000.0,-560000000.0,-594000000.0,-507000000.0
Interest Expense Non Operating,926000000.0,642000000.0,605000000.0,521000000.0
Interest Income Non Operating,269000000.0,82000000.0,11000000.0,14000000.0
Operating Income,7950000000.0,9620000000.0,468000000.0,-1544000000.0
Operating Expense,9386000000.0,8809000000.0,7301000000.0,6571000000.0
Other Operating Expenses,6154000000.0,6111000000.0,5147000000.0,4563000000.0
Other Taxes,707000000.0,530000000.0,410000000.0,464000000.0
Selling General And Administration,2525000000.0,2168000000.0,1744000000.0,1544000000.0
Gross Profit,17336000000.0,18429000000.0,7769000000.0,5027000000.0
Cost Of Revenue,130063000000.0,151561000000.0,103707000000.0,59102000000.0
Total Revenue,147399000000.0,169990000000.0,111476000000.0,64129000000.0
Operating Revenue,147399000000.0,169990000000.0,111476000000.0,64129000000.0
