,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-2179000000.0,-4215000000.0,-1173000000.0,-2085000000.0
Repurchase Of Capital Stock,-32000000.0,-478000000.0,-339000000.0,-566000000.0
Repayment Of Debt,-6294000000.0,-4510000000.0,-5489000000.0,-5864000000.0
Issuance Of Debt,7669000000.0,9984000000.0,3773000000.0,6051000000.0
Issuance Of Capital Stock,145000000.0,4000000.0,5000000.0,902000000.0
Capital Expenditure,-8397000000.0,-5357000000.0,-5015000000.0,-4676000000.0
Interest Paid Supplemental Data,1172000000.0,1014000000.0,1163000000.0,1046000000.0
Income Tax Paid Supplemental Data,197000000.0,284000000.0,230000000.0,1385000000.0
End Cash Position,389000000.0,462000000.0,581000000.0,985000000.0
Beginning Cash Position,462000000.0,581000000.0,985000000.0,217000000.0
Effect Of Exchange Rate Changes,6000000.0,-1000000.0,2000000.0,-3000000.0
Changes In Cash,-79000000.0,-118000000.0,-406000000.0,771000000.0
Financing Cash Flow,2419000000.0,3779000000.0,1260000000.0,-2373000000.0
Cash From Discontinued Financing Activities,,0.0,0.0,401000000.0
Cash Flow From Continuing Financing Activities,2419000000.0,3779000000.0,1260000000.0,-2774000000.0
Net Other Financing Charges,1906000000.0,1519000000.0,2827000000.0,-207000000.0
Cash Dividends Paid,-1527000000.0,-1474000000.0,-1430000000.0,-1331000000.0
Preferred Stock Dividend Paid,-44000000.0,-44000000.0,-99000000.0,-157000000.0
Common Stock Dividend Paid,-1483000000.0,-1430000000.0,-1331000000.0,-1174000000.0
Net Preferred Stock Issuance,,0.0,0.0,891000000.0
Preferred Stock Issuance,,0.0,0.0,891000000.0
Net Common Stock Issuance,113000000.0,-474000000.0,-334000000.0,-555000000.0
Common Stock Payments,-32000000.0,-478000000.0,-339000000.0,-566000000.0
Common Stock Issuance,145000000.0,4000000.0,5000000.0,11000000.0
Net Issuance Payments Of Debt,1927000000.0,4208000000.0,197000000.0,-1572000000.0
Net Short Term Debt Issuance,552000000.0,-1266000000.0,1913000000.0,-1759000000.0
Short Term Debt Payments,,-1266000000.0,,-1759000000.0
Short Term Debt Issuance,,,1913000000.0,
Net Long Term Debt Issuance,1375000000.0,5474000000.0,-1716000000.0,187000000.0
Long Term Debt Payments,-6294000000.0,-4510000000.0,-5489000000.0,-5864000000.0
Long Term Debt Issuance,7669000000.0,9984000000.0,3773000000.0,6051000000.0
Investing Cash Flow,-8716000000.0,-5039000000.0,-5508000000.0,553000000.0
Cash From Discontinued Investing Activities,,0.0,0.0,5171000000.0
Cash Flow From Continuing Investing Activities,-8716000000.0,-5039000000.0,-5508000000.0,-4618000000.0
Net Other Investing Changes,12000000.0,632000000.0,-226000000.0,-51000000.0
Dividends Received Cfi,0.0,0.0,366000000.0,761000000.0
Net Investment Purchase And Sale,-331000000.0,-314000000.0,-633000000.0,-652000000.0
Sale Of Investment,661000000.0,762000000.0,961000000.0,1439000000.0
Purchase Of Investment,-992000000.0,-1076000000.0,-1594000000.0,-2091000000.0
Net Business Purchase And Sale,,,,-652000000.0
Purchase Of Business,,,,-652000000.0
Net PPE Purchase And Sale,,,,-4676000000.0
Purchase Of PPE,,,,-4676000000.0
Capital Expenditure Reported,-8397000000.0,-5357000000.0,-5015000000.0,-4676000000.0
Operating Cash Flow,6218000000.0,1142000000.0,3842000000.0,2591000000.0
Cash From Discontinued Operating Activities,,0.0,0.0,-1051000000.0
Cash Flow From Continuing Operating Activities,6218000000.0,1142000000.0,3842000000.0,3642000000.0
Dividend Received Cfo,912000000.0,854000000.0,941000000.0,651000000.0
Change In Working Capital,835000000.0,-4022000000.0,583000000.0,-306000000.0
Change In Other Working Capital,-264000000.0,-2439000000.0,1246000000.0,178000000.0
Change In Other Current Liabilities,1270000000.0,228000000.0,-105000000.0,-127000000.0
Change In Other Current Assets,11000000.0,-1608000000.0,-220000000.0,38000000.0
Change In Payables And Accrued Expense,-270000000.0,430000000.0,263000000.0,74000000.0
Change In Payable,-270000000.0,430000000.0,263000000.0,74000000.0
Change In Account Payable,-270000000.0,430000000.0,263000000.0,74000000.0
Change In Inventory,-80000000.0,-17000000.0,-87000000.0,-35000000.0
Change In Receivables,168000000.0,-616000000.0,-514000000.0,-434000000.0
Changes In Account Receivables,168000000.0,-976000000.0,-599000000.0,-328000000.0
Other Non Cash Items,-11000000.0,32000000.0,115000000.0,-1710000000.0
Stock Based Compensation,80000000.0,71000000.0,63000000.0,71000000.0
Asset Impairment Charge,458000000.0,122000000.0,55000000.0,1000000.0
Deferred Tax,249000000.0,392000000.0,-78000000.0,159000000.0
Deferred Income Tax,249000000.0,392000000.0,-78000000.0,159000000.0
Depreciation Amortization Depletion,2227000000.0,2019000000.0,1855000000.0,1666000000.0
Depreciation And Amortization,2227000000.0,2019000000.0,1855000000.0,1666000000.0
Operating Gains Losses,-2150000000.0,-611000000.0,-1155000000.0,-994000000.0
Earnings Losses From Equity Investments,-1481000000.0,-1498000000.0,-1343000000.0,-1015000000.0
Gain Loss On Investment Securities,-666000000.0,863000000.0,206000000.0,-7000000.0
Net Foreign Currency Exchange Gain Loss,-2000000.0,24000000.0,18000000.0,25000000.0
Net Income From Continuing Operations,3618000000.0,2285000000.0,1463000000.0,4105000000.0
