,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-86109100.0,-510400.0,9869900.0,-2736000.0
Tax Rate For Calcs,0.211,0.232,0.229,0.228
Normalized EBITDA,503000000.0,671100000.0,742800000.0,612000000.0
Total Unusual Items,-408100000.0,-2200000.0,43100000.0,-12000000.0
Total Unusual Items Excluding Goodwill,-408100000.0,-2200000.0,43100000.0,-12000000.0
Net Income From Continuing Operation Net Minority Interest,-136800000.0,309800000.0,402400000.0,253000000.0
Reconciled Depreciation,179900000.0,179800000.0,187300000.0,189400000.0
Reconciled Cost Of Revenue,3760600000.0,4056900000.0,3914500000.0,3251900000.0
EBITDA,94900000.0,668900000.0,785900000.0,600000000.0
EBIT,-85000000.0,489100000.0,598600000.0,410600000.0
Net Interest Income,-83000000.0,-81400000.0,-73900000.0,-79600000.0
Interest Expense,88400000.0,85500000.0,76500000.0,82700000.0
Interest Income,5400000.0,4100000.0,2600000.0,3100000.0
Normalized Income,185190900.0,311489600.0,369169900.0,262264000.0
Net Income From Continuing And Discontinued Operation,-136800000.0,309800000.0,402400000.0,253000000.0
Total Expenses,4405900000.0,4664000000.0,4523900000.0,3865700000.0
Diluted Average Shares,136300000.0,136500000.0,136700000.0,135900000.0
Basic Average Shares,136300000.0,136100000.0,136300000.0,135700000.0
Diluted EPS,-1.0,2.27,2.94,1.82
Basic EPS,-1.0,2.276267,2.952311,1.82
Diluted NI Availto Com Stockholders,-136800000.0,309800000.0,402400000.0,253000000.0
Net Income Common Stockholders,-136800000.0,309800000.0,402400000.0,253000000.0
Net Income,-136800000.0,309800000.0,402400000.0,253000000.0
Minority Interests,0.0,-100000.0,-200000.0,-100000.0
Net Income Including Noncontrolling Interests,-136800000.0,309900000.0,402600000.0,253100000.0
Net Income Continuous Operations,-136800000.0,309900000.0,402600000.0,253100000.0
Tax Provision,-36600000.0,93700000.0,119500000.0,74800000.0
Pretax Income,-173400000.0,403600000.0,522100000.0,327900000.0
Other Income Expense,-410600000.0,2300000.0,47300000.0,-7000000.0
Other Non Operating Income Expenses,-2500000.0,4500000.0,4200000.0,5000000.0
Special Income Charges,-411600000.0,2900000.0,38200000.0,-15600000.0
Gain On Sale Of Ppe,20100000.0,2500000.0,29400000.0,0.0
Other Special Charges,,-600000.0,-8500000.0,-21400000.0
Write Off,,0.0,0.0,29400000.0
Impairment Of Capital Assets,443700000.0,0.0,0.0,29400000.0
Restructuring And Mergern Acquisition,-12000000.0,200000.0,-300000.0,7600000.0
Gain On Sale Of Security,3500000.0,-5100000.0,4900000.0,3600000.0
Net Non Operating Interest Income Expense,-83000000.0,-81400000.0,-73900000.0,-79600000.0
Interest Expense Non Operating,88400000.0,85500000.0,76500000.0,82700000.0
Interest Income Non Operating,5400000.0,4100000.0,2600000.0,3100000.0
Operating Income,319400000.0,482700000.0,548700000.0,414500000.0
Operating Expense,534400000.0,494100000.0,489600000.0,489600000.0
Other Operating Expenses,,,,-21400000.0
Depreciation Amortization Depletion Income Statement,69000000.0,66800000.0,67500000.0,65200000.0
Depreciation And Amortization In Income Statement,69000000.0,66800000.0,67500000.0,65200000.0
Amortization,69000000.0,66800000.0,67500000.0,65200000.0
Amortization Of Intangibles Income Statement,69000000.0,66800000.0,67500000.0,65200000.0
Selling General And Administration,465400000.0,427300000.0,422100000.0,424400000.0
General And Administrative Expense,465400000.0,427300000.0,422100000.0,424400000.0
Other Gand A,465400000.0,427300000.0,422100000.0,424400000.0
Gross Profit,853800000.0,976800000.0,1038300000.0,904100000.0
Cost Of Revenue,3871500000.0,4169900000.0,4034300000.0,3376100000.0
Total Revenue,4725300000.0,5146700000.0,5072600000.0,4280200000.0
Operating Revenue,4725300000.0,5146700000.0,5072600000.0,4280200000.0
