,2024-01-31,2023-01-31,2022-01-31,2021-01-31
Tax Effect Of Unusual Items,0.0,-87591000.0,0.0,-43874500.0
Tax Rate For Calcs,0.211,0.21,0.021,0.047
Normalized EBITDA,1238900000.0,1196400000.0,1394600000.0,191800000.0
Total Unusual Items,0.0,-417100000.0,0.0,-933500000.0
Total Unusual Items Excluding Goodwill,0.0,-417100000.0,0.0,-933500000.0
Net Income From Continuing Operation Net Minority Interest,663600000.0,200400000.0,952300000.0,-1136100000.0
Reconciled Depreciation,298600000.0,301500000.0,313300000.0,325800000.0
Reconciled Cost Of Revenue,3854500000.0,3901300000.0,3830600000.0,3355800000.0
EBITDA,1238900000.0,779300000.0,1394600000.0,-741700000.0
EBIT,940300000.0,477800000.0,1081300000.0,-1067500000.0
Net Interest Income,-87800000.0,-82500000.0,-104200000.0,-121300000.0
Interest Expense,99300000.0,89600000.0,108600000.0,125500000.0
Interest Income,11500000.0,7100000.0,4400000.0,4200000.0
Normalized Income,663600000.0,529909000.0,952300000.0,-246474500.0
Net Income From Continuing And Discontinued Operation,663600000.0,200400000.0,952300000.0,-1136100000.0
Total Expenses,8397100000.0,8278700000.0,8284500000.0,7339000000.0
Diluted Average Shares,61700000.0,66200000.0,71900000.0,71200000.0
Basic Average Shares,61000000.0,65700000.0,70800000.0,71200000.0
Diluted EPS,10.76,3.03,13.25,-15.96
Basic EPS,10.88,3.05,13.450565,-15.956461
Diluted NI Availto Com Stockholders,663600000.0,200400000.0,952300000.0,-1136100000.0
Net Income Common Stockholders,663600000.0,200400000.0,952300000.0,-1136100000.0
Net Income,663600000.0,200400000.0,952300000.0,-1136100000.0
Minority Interests,0.0,0.0,300000.0,1400000.0
Net Income Including Noncontrolling Interests,663600000.0,200400000.0,952000000.0,-1137500000.0
Net Income Continuous Operations,663600000.0,200400000.0,952000000.0,-1137500000.0
Tax Provision,177400000.0,187800000.0,20700000.0,-55500000.0
Pretax Income,841000000.0,388200000.0,972700000.0,-1193000000.0
Other Income Expense,108200000.0,-274800000.0,206700000.0,-865300000.0
Other Non Operating Income Expenses,62500000.0,91900000.0,183000000.0,72800000.0
Special Income Charges,0.0,-417100000.0,0.0,-933500000.0
Impairment Of Capital Assets,0.0,417100000.0,0.0,933500000.0
Earnings From Equity Interest,45700000.0,50400000.0,23700000.0,-4600000.0
Net Non Operating Interest Income Expense,-87800000.0,-82500000.0,-104200000.0,-121300000.0
Interest Expense Non Operating,99300000.0,89600000.0,108600000.0,125500000.0
Interest Income Non Operating,11500000.0,7100000.0,4400000.0,4200000.0
Operating Income,820600000.0,745500000.0,870200000.0,-206400000.0
Operating Expense,4542600000.0,4377400000.0,4453900000.0,3983200000.0
Selling General And Administration,4542600000.0,4377400000.0,4453900000.0,3983200000.0
General And Administrative Expense,4495400000.0,4285500000.0,4389800000.0,3983200000.0
Other Gand A,4542600000.0,4377400000.0,4453900000.0,3983200000.0
Salaries And Wages,-47200000.0,-91900000.0,-64100000.0,
Gross Profit,5363200000.0,5122900000.0,5324100000.0,3776800000.0
Cost Of Revenue,3854500000.0,3901300000.0,3830600000.0,3355800000.0
Total Revenue,9217700000.0,9024200000.0,9154700000.0,7132600000.0
Operating Revenue,9217700000.0,9024200000.0,9154700000.0,7132600000.0
