,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-48590000.0,-127510000.0,-213962000.0,-1168347000.0
Tax Rate For Calcs,0.215,0.205,0.217,0.191
Normalized EBITDA,6395000000.0,7850000000.0,5357000000.0,1847000000.0
Total Unusual Items,-226000000.0,-622000000.0,-986000000.0,-6117000000.0
Total Unusual Items Excluding Goodwill,-226000000.0,-622000000.0,-986000000.0,-6117000000.0
Net Income From Continuing Operation Net Minority Interest,3143000000.0,4386000000.0,2182000000.0,-4517000000.0
Reconciled Depreciation,1746000000.0,1344000000.0,1275000000.0,1311000000.0
Reconciled Cost Of Revenue,3541000000.0,2865000000.0,2477000000.0,2176000000.0
EBITDA,6169000000.0,7228000000.0,4371000000.0,-4270000000.0
EBIT,4423000000.0,5884000000.0,3096000000.0,-5581000000.0
Net Interest Income,-175000000.0,-159000000.0,-199000000.0,-197000000.0
Interest Expense,175000000.0,148000000.0,189000000.0,195000000.0
Interest Income,2000000.0,1000000.0,1000000.0,4000000.0
Normalized Income,3320410000.0,4880490000.0,2954038000.0,431653000.0
Net Income From Continuing And Discontinued Operation,3143000000.0,4386000000.0,2182000000.0,-4517000000.0
Total Expenses,3831000000.0,3121000000.0,2718000000.0,2268000000.0
Total Operating Income As Reported,4570000000.0,6508000000.0,4001000000.0,-5476000000.0
Diluted Average Shares,179999000.0,176539000.0,177359000.0,157976000.0
Basic Average Shares,179999000.0,176539000.0,176643000.0,157976000.0
Diluted EPS,17.34,24.61,12.3,-28.59
Basic EPS,17.34,24.61,12.35,-28.59
Diluted NI Availto Com Stockholders,3143000000.0,4386000000.0,2182000000.0,-4517000000.0
Net Income Common Stockholders,3143000000.0,4386000000.0,2182000000.0,-4517000000.0
Net Income,3143000000.0,4386000000.0,2182000000.0,-4517000000.0
Minority Interests,-193000000.0,-176000000.0,-94000000.0,155000000.0
Net Income Including Noncontrolling Interests,3336000000.0,4562000000.0,2276000000.0,-4672000000.0
Net Income Continuous Operations,3336000000.0,4562000000.0,2276000000.0,-4672000000.0
Tax Provision,912000000.0,1174000000.0,631000000.0,-1104000000.0
Pretax Income,4248000000.0,5736000000.0,2907000000.0,-5776000000.0
Other Income Expense,-158000000.0,-627000000.0,-973000000.0,-6124000000.0
Other Non Operating Income Expenses,68000000.0,-5000000.0,13000000.0,-7000000.0
Special Income Charges,-15000000.0,-113000000.0,-153000000.0,-6026000000.0
Gain On Sale Of Business,,0.0,23000000.0,0.0
Other Special Charges,4000000.0,99000000.0,75000000.0,5000000.0
Impairment Of Capital Assets,,0.0,0.0,6021000000.0
Restructuring And Mergern Acquisition,11000000.0,14000000.0,78000000.0,0.0
Earnings From Equity Interest,,,38000000.0,-10000000.0
Gain On Sale Of Security,-211000000.0,-509000000.0,-833000000.0,-91000000.0
Net Non Operating Interest Income Expense,-175000000.0,-159000000.0,-199000000.0,-197000000.0
Total Other Finance Cost,2000000.0,12000000.0,11000000.0,6000000.0
Interest Expense Non Operating,175000000.0,148000000.0,189000000.0,195000000.0
Interest Income Non Operating,2000000.0,1000000.0,1000000.0,4000000.0
Operating Income,4581000000.0,6522000000.0,4079000000.0,545000000.0
Operating Expense,290000000.0,256000000.0,241000000.0,92000000.0
Other Operating Expenses,140000000.0,112000000.0,95000000.0,4000000.0
Selling General And Administration,150000000.0,144000000.0,146000000.0,88000000.0
General And Administrative Expense,150000000.0,144000000.0,146000000.0,88000000.0
Other Gand A,96000000.0,89000000.0,146000000.0,51000000.0
Salaries And Wages,54000000.0,55000000.0,51000000.0,37000000.0
Gross Profit,4871000000.0,6778000000.0,4320000000.0,637000000.0
Cost Of Revenue,3541000000.0,2865000000.0,2477000000.0,2176000000.0
Total Revenue,8412000000.0,9643000000.0,6797000000.0,2813000000.0
Operating Revenue,8339000000.0,9566000000.0,6747000000.0,2806000000.0
