,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,3411000000.0,4229000000.0,5736000000.0,1457000000.0
Repurchase Of Capital Stock,-211000000.0,-420000000.0,-463000000.0,-4000000.0
Repayment Of Debt,-425000000.0,0.0,-3925000000.0,-3386000000.0
Issuance Of Debt,500000000.0,0.0,0.0,7138000000.0
Capital Expenditure,-1531000000.0,-1890000000.0,-1959000000.0,-1947000000.0
Interest Paid Supplemental Data,487000000.0,297000000.0,414000000.0,498000000.0
Income Tax Paid Supplemental Data,465000000.0,746000000.0,310000000.0,176000000.0
End Cash Position,3405000000.0,2156000000.0,1477000000.0,1765000000.0
Beginning Cash Position,2156000000.0,1477000000.0,1765000000.0,888000000.0
Effect Of Exchange Rate Changes,34000000.0,-56000000.0,-96000000.0,108000000.0
Changes In Cash,1215000000.0,735000000.0,-192000000.0,769000000.0
Financing Cash Flow,-1950000000.0,-3407000000.0,-6385000000.0,2271000000.0
Cash Flow From Continuing Financing Activities,-1950000000.0,-3407000000.0,-6385000000.0,2271000000.0
Net Other Financing Charges,-4000000.0,263000000.0,-215000000.0,-72000000.0
Cash Dividends Paid,-1610000000.0,-3246000000.0,-1486000000.0,-1405000000.0
Common Stock Dividend Paid,-1610000000.0,-3246000000.0,-1486000000.0,-1405000000.0
Net Common Stock Issuance,-211000000.0,-420000000.0,-463000000.0,-4000000.0
Common Stock Payments,-211000000.0,-420000000.0,-463000000.0,-4000000.0
Net Issuance Payments Of Debt,-125000000.0,-4000000.0,-4221000000.0,3752000000.0
Net Short Term Debt Issuance,-200000000.0,-4000000.0,-296000000.0,254000000.0
Short Term Debt Payments,,-4000000.0,-296000000.0,-506000000.0
Short Term Debt Issuance,,0.0,0.0,760000000.0
Net Long Term Debt Issuance,75000000.0,0.0,-3925000000.0,3498000000.0
Long Term Debt Payments,-425000000.0,0.0,-3925000000.0,-2880000000.0
Long Term Debt Issuance,500000000.0,0.0,0.0,6378000000.0
Investing Cash Flow,-1777000000.0,-1977000000.0,-1502000000.0,-4906000000.0
Cash Flow From Continuing Investing Activities,-1777000000.0,-1977000000.0,-1502000000.0,-4906000000.0
Net Other Investing Changes,-329000000.0,-208000000.0,-227000000.0,-68000000.0
Net Investment Purchase And Sale,83000000.0,121000000.0,684000000.0,-451000000.0
Sale Of Investment,903000000.0,622000000.0,1039000000.0,427000000.0
Purchase Of Investment,-820000000.0,-501000000.0,-355000000.0,-878000000.0
Net Business Purchase And Sale,,-4000000.0,-106000000.0,-2440000000.0
Sale Of Business,,,,15000000.0
Purchase Of Business,,-4000000.0,-106000000.0,-2440000000.0
Net PPE Purchase And Sale,-1531000000.0,-1890000000.0,-1959000000.0,-1947000000.0
Purchase Of PPE,-1531000000.0,-1890000000.0,-1959000000.0,-1947000000.0
Capital Expenditure Reported,,-1890000000.0,-1959000000.0,-1947000000.0
Operating Cash Flow,4942000000.0,6119000000.0,7695000000.0,3404000000.0
Cash Flow From Continuing Operating Activities,4942000000.0,6119000000.0,7695000000.0,3404000000.0
Dividend Received Cfo,169000000.0,349000000.0,315000000.0,159000000.0
Change In Working Capital,269000000.0,450000000.0,-960000000.0,311000000.0
Change In Payables And Accrued Expense,141000000.0,-464000000.0,1301000000.0,217000000.0
Change In Payable,141000000.0,-464000000.0,1301000000.0,217000000.0
Change In Account Payable,141000000.0,-464000000.0,1301000000.0,217000000.0
Change In Inventory,18000000.0,-91000000.0,-742000000.0,340000000.0
Change In Receivables,110000000.0,1005000000.0,-1519000000.0,-246000000.0
Changes In Account Receivables,110000000.0,1005000000.0,-1519000000.0,-246000000.0
Other Non Cash Items,177000000.0,-339000000.0,1299000000.0,-590000000.0
Stock Based Compensation,91000000.0,70000000.0,66000000.0,55000000.0
Asset Impairment Charge,518000000.0,69000000.0,624000000.0,582000000.0
Deferred Tax,43000000.0,369000000.0,-198000000.0,331000000.0
Deferred Income Tax,43000000.0,369000000.0,-198000000.0,331000000.0
Depreciation Amortization Depletion,1534000000.0,1267000000.0,1393000000.0,1385000000.0
Depreciation And Amortization,1534000000.0,1267000000.0,1393000000.0,1385000000.0
Operating Gains Losses,20000000.0,-5000000.0,-461000000.0,-256000000.0
Earnings Losses From Equity Investments,20000000.0,-5000000.0,-461000000.0,-256000000.0
Gain Loss On Sale Of Business,,,,3000000.0
Net Income From Continuing Operations,2121000000.0,3889000000.0,5617000000.0,1427000000.0
