,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-98938000.0,-12765000.0,-106704000.0,-157140000.0
Tax Rate For Calcs,0.191,0.185,0.171,0.27
Normalized EBITDA,5156000000.0,6399000000.0,9322000000.0,3879000000.0
Total Unusual Items,-518000000.0,-69000000.0,-624000000.0,-582000000.0
Total Unusual Items Excluding Goodwill,-518000000.0,-69000000.0,-624000000.0,-582000000.0
Net Income From Continuing Operation Net Minority Interest,2119000000.0,3887000000.0,5616000000.0,1422000000.0
Reconciled Depreciation,1534000000.0,1267000000.0,1393000000.0,1385000000.0
Reconciled Cost Of Revenue,35849000000.0,43847000000.0,37397000000.0,24359000000.0
EBITDA,4638000000.0,6330000000.0,8698000000.0,3297000000.0
EBIT,3104000000.0,5063000000.0,7305000000.0,1912000000.0
Net Interest Income,-348000000.0,-258000000.0,-510000000.0,-514000000.0
Interest Expense,477000000.0,287000000.0,519000000.0,526000000.0
Interest Income,129000000.0,29000000.0,9000000.0,12000000.0
Normalized Income,2538062000.0,3943235000.0,6133296000.0,1846860000.0
Net Income From Continuing And Discontinued Operation,2114000000.0,3882000000.0,5610000000.0,1420000000.0
Total Expenses,37536000000.0,45281000000.0,38776000000.0,25612000000.0
Total Operating Income As Reported,3053000000.0,5101000000.0,6773000000.0,1559000000.0
Diluted Average Shares,326000000.0,328000000.0,334000000.0,334000000.0
Basic Average Shares,325000000.0,327000000.0,334000000.0,334000000.0
Diluted EPS,6.46,11.81,16.75,4.24
Basic EPS,6.48,11.84,16.77,4.24
Diluted NI Availto Com Stockholders,2107000000.0,3872000000.0,5596000000.0,1417000000.0
Average Dilution Earnings,,,,0.0
Net Income Common Stockholders,2107000000.0,3872000000.0,5596000000.0,1417000000.0
Otherunder Preferred Stock Dividend,7000000.0,10000000.0,14000000.0,3000000.0
Net Income,2114000000.0,3882000000.0,5610000000.0,1420000000.0
Minority Interests,-7000000.0,-7000000.0,-7000000.0,-7000000.0
Net Income Including Noncontrolling Interests,2121000000.0,3889000000.0,5617000000.0,1427000000.0
Net Income Discontinuous Operations,-5000000.0,-5000000.0,-6000000.0,-2000000.0
Net Income Continuous Operations,2126000000.0,3894000000.0,5623000000.0,1429000000.0
Tax Provision,501000000.0,882000000.0,1163000000.0,-43000000.0
Pretax Income,2627000000.0,4776000000.0,6786000000.0,1386000000.0
Other Income Expense,-596000000.0,-136000000.0,-101000000.0,-241000000.0
Other Non Operating Income Expenses,-58000000.0,-72000000.0,62000000.0,85000000.0
Special Income Charges,-518000000.0,-69000000.0,-624000000.0,-582000000.0
Impairment Of Capital Assets,518000000.0,69000000.0,624000000.0,582000000.0
Earnings From Equity Interest,-20000000.0,5000000.0,461000000.0,256000000.0
Net Non Operating Interest Income Expense,-348000000.0,-258000000.0,-510000000.0,-514000000.0
Interest Expense Non Operating,477000000.0,287000000.0,519000000.0,526000000.0
Interest Income Non Operating,129000000.0,29000000.0,9000000.0,12000000.0
Operating Income,3571000000.0,5170000000.0,7397000000.0,2141000000.0
Operating Expense,1687000000.0,1434000000.0,1379000000.0,1253000000.0
Research And Development,130000000.0,124000000.0,124000000.0,113000000.0
Selling General And Administration,1557000000.0,1310000000.0,1255000000.0,1140000000.0
Gross Profit,5258000000.0,6604000000.0,8776000000.0,3394000000.0
Cost Of Revenue,35849000000.0,43847000000.0,37397000000.0,24359000000.0
Total Revenue,41107000000.0,50451000000.0,46173000000.0,27753000000.0
Operating Revenue,41107000000.0,50451000000.0,46173000000.0,27753000000.0
