,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,709491000.0,256339000.0,334110000.0,166903000.0
Repurchase Of Capital Stock,-203016000.0,0.0,0.0,
Repayment Of Debt,0.0,-250000000.0,-1576966000.0,0.0
Issuance Of Debt,0.0,0.0,1184913000.0,0.0
Capital Expenditure,-160300000.0,-186503000.0,-151353000.0,-118793000.0
Interest Paid Supplemental Data,117701000.0,129217000.0,210140000.0,190674000.0
Income Tax Paid Supplemental Data,93641000.0,89617000.0,93129000.0,99495000.0
End Cash Position,1261363000.0,761235000.0,731362000.0,762181000.0
Beginning Cash Position,761235000.0,731362000.0,762181000.0,630028000.0
Effect Of Exchange Rate Changes,-678000.0,-8105000.0,-9111000.0,-15597000.0
Changes In Cash,500806000.0,37978000.0,-21708000.0,147750000.0
Financing Cash Flow,-226567000.0,-260639000.0,-402074000.0,-5842000.0
Cash Flow From Continuing Financing Activities,-226567000.0,-260639000.0,-402074000.0,-5842000.0
Net Other Financing Charges,-50293000.0,-38389000.0,-22152000.0,-6875000.0
Proceeds From Stock Option Exercised,26742000.0,27750000.0,12131000.0,64000.0
Net Common Stock Issuance,-203016000.0,0.0,0.0,
Common Stock Payments,-203016000.0,0.0,0.0,
Net Issuance Payments Of Debt,0.0,-250000000.0,-392053000.0,969000.0
Net Short Term Debt Issuance,0.0,0.0,-969000.0,969000.0
Short Term Debt Payments,0.0,0.0,-969000.0,
Short Term Debt Issuance,,,,969000.0
Net Long Term Debt Issuance,0.0,-250000000.0,-391084000.0,0.0
Long Term Debt Payments,0.0,-250000000.0,-1575997000.0,0.0
Long Term Debt Issuance,0.0,0.0,1184913000.0,0.0
Investing Cash Flow,-142418000.0,-144225000.0,-105097000.0,-132104000.0
Cash Flow From Continuing Investing Activities,-142418000.0,-144225000.0,-105097000.0,-132104000.0
Net Other Investing Changes,2934000.0,42798000.0,44671000.0,9572000.0
Net Investment Purchase And Sale,14948000.0,-520000.0,1585000.0,-22883000.0
Purchase Of Investment,,,,-22883000.0
Net PPE Purchase And Sale,-160300000.0,-186503000.0,-151353000.0,-118793000.0
Purchase Of PPE,-160300000.0,-186503000.0,-151353000.0,-118793000.0
Operating Cash Flow,869791000.0,442842000.0,485463000.0,285696000.0
Cash Flow From Continuing Operating Activities,869791000.0,442842000.0,485463000.0,285696000.0
Change In Working Capital,179762000.0,-343837000.0,-288942000.0,-129633000.0
Change In Other Working Capital,-27174000.0,15348000.0,-54629000.0,7476000.0
Change In Payables And Accrued Expense,135767000.0,-341605000.0,208722000.0,17403000.0
Change In Payable,,,207143000.0,17403000.0
Change In Account Payable,,,207143000.0,17403000.0
Change In Prepaid Assets,8182000.0,-11960000.0,-26533000.0,-20039000.0
Change In Inventory,261309000.0,-203522000.0,-330899000.0,-42193000.0
Change In Receivables,-198322000.0,197902000.0,-85603000.0,-92280000.0
Changes In Account Receivables,-198322000.0,197902000.0,-85603000.0,-92280000.0
Other Non Cash Items,-6225000.0,-4222000.0,3056000.0,
Stock Based Compensation,83334000.0,69072000.0,60081000.0,60168000.0
Provisionand Write Offof Assets,63748000.0,64916000.0,40881000.0,44006000.0
Asset Impairment Charge,-1502000.0,18279000.0,1202000.0,9149000.0
Deferred Tax,176385000.0,69510000.0,-484145000.0,-5300000.0
Deferred Income Tax,176385000.0,69510000.0,-484145000.0,-5300000.0
Depreciation Amortization Depletion,177344000.0,182179000.0,184313000.0,193451000.0
Depreciation And Amortization,177344000.0,182179000.0,184313000.0,193451000.0
Amortization Cash Flow,37893000.0,37602000.0,38039000.0,38925000.0
Amortization Of Intangibles,37893000.0,37602000.0,38039000.0,38925000.0
Depreciation,139451000.0,144577000.0,146274000.0,154526000.0
Operating Gains Losses,-17407000.0,-6968000.0,66030000.0,-9724000.0
Earnings Losses From Equity Investments,-18423000.0,-25429000.0,-11842000.0,-10752000.0
Gain Loss On Sale Of Business,0.0,45366000.0,0.0,0.0
Net Income From Continuing Operations,214352000.0,393913000.0,902987000.0,123579000.0
