,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,65400000.0,66200000.0,65400000.0,66200000.0
Ordinary Shares Number,133400000.0,132600000.0,133400000.0,132600000.0
Share Issued,198800000.0,198800000.0,198800000.0,198800000.0
Net Debt,1622100000.0,1767100000.0,1728600000.0,1551300000.0
Total Debt,2195400000.0,2286700000.0,2287800000.0,2064700000.0
Tangible Book Value,-324000000.0,-509100000.0,-509400000.0,-665800000.0
Invested Capital,3320900000.0,3724300000.0,3738300000.0,3324800000.0
Working Capital,618800000.0,989900000.0,729600000.0,652100000.0
Net Tangible Assets,-324000000.0,-509100000.0,-509400000.0,-665800000.0
Capital Lease Obligations,207800000.0,203100000.0,197500000.0,164500000.0
Common Stock Equity,1333300000.0,1640700000.0,1648000000.0,1424600000.0
Preferred Stock Equity,,2000000.0,2000000.0,2000000.0
Total Capitalization,3012900000.0,3714900000.0,3437700000.0,3273900000.0
Total Equity Gross Minority Interest,1334000000.0,1641400000.0,1648600000.0,1425100000.0
Minority Interest,700000.0,700000.0,600000.0,500000.0
Stockholders Equity,1333300000.0,1640700000.0,1648000000.0,1424600000.0
Gains Losses Not Affecting Retained Earnings,-43700000.0,-93500000.0,-38300000.0,-52400000.0
Other Equity Adjustments,-43700000.0,-93500000.0,-38300000.0,-52400000.0
Treasury Stock,1861900000.0,1882300000.0,1846600000.0,1865400000.0
Retained Earnings,2661100000.0,3046000000.0,2973000000.0,2797200000.0
Additional Paid In Capital,575800000.0,568500000.0,557900000.0,543200000.0
Capital Stock,2000000.0,2000000.0,2000000.0,2000000.0
Common Stock,2000000.0,2000000.0,2000000.0,2000000.0
Preferred Stock,,2000000.0,2000000.0,2000000.0
Total Liabilities Net Minority Interest,3300500000.0,3544700000.0,3658700000.0,3374900000.0
Total Non Current Liabilities Net Minority Interest,2037900000.0,2576600000.0,2323000000.0,2368900000.0
Other Non Current Liabilities,17200000.0,27200000.0,19500000.0,22100000.0
Employee Benefits,61700000.0,61200000.0,96300000.0,117400000.0
Non Current Pension And Other Postretirement Benefit Plans,11200000.0,19000000.0,45200000.0,71700000.0
Tradeand Other Payables Non Current,11900000.0,21400000.0,27600000.0,31600000.0
Non Current Deferred Liabilities,117000000.0,239000000.0,236900000.0,226400000.0
Non Current Deferred Taxes Liabilities,105800000.0,228200000.0,223700000.0,211800000.0
Long Term Debt And Capital Lease Obligation,1830100000.0,2227800000.0,1942700000.0,1971400000.0
