,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,97000000.0,1089000000.0,2626000000.0,3580000000.0
Repurchase Of Capital Stock,0.0,0.0,-525000000.0,-521000000.0
Repayment Of Debt,-67000000.0,-155000000.0,-1455000000.0,-1226000000.0
Issuance Of Debt,0.0,0.0,992000000.0,985000000.0
Capital Expenditure,-2666000000.0,-2131000000.0,-1653000000.0,-1302000000.0
Interest Paid Supplemental Data,228000000.0,172000000.0,229000000.0,261000000.0
Income Tax Paid Supplemental Data,794000000.0,1122000000.0,1534000000.0,400000000.0
End Cash Position,3100000000.0,2944000000.0,5093000000.0,5648000000.0
Beginning Cash Position,2944000000.0,5093000000.0,5648000000.0,2349000000.0
Effect Of Exchange Rate Changes,-2000000.0,-30000000.0,-8000000.0,6000000.0
Changes In Cash,158000000.0,-2119000000.0,-547000000.0,3293000000.0
Financing Cash Flow,-1603000000.0,-2356000000.0,-2958000000.0,-1680000000.0
Cash Flow From Continuing Financing Activities,-1603000000.0,-2356000000.0,-2958000000.0,-1680000000.0
Net Other Financing Charges,-121000000.0,-455000000.0,-213000000.0,-84000000.0
Proceeds From Stock Option Exercised,,,,51000000.0
Cash Dividends Paid,-1415000000.0,-1746000000.0,-1757000000.0,-834000000.0
Common Stock Dividend Paid,-1415000000.0,-1746000000.0,-1757000000.0,-834000000.0
Net Common Stock Issuance,0.0,0.0,-525000000.0,-521000000.0
Common Stock Payments,0.0,0.0,-525000000.0,-521000000.0
Net Issuance Payments Of Debt,-67000000.0,-155000000.0,-463000000.0,-241000000.0
Net Long Term Debt Issuance,-67000000.0,-155000000.0,-463000000.0,-241000000.0
Long Term Debt Payments,-67000000.0,-155000000.0,-1455000000.0,-1226000000.0
Long Term Debt Issuance,0.0,0.0,992000000.0,985000000.0
Investing Cash Flow,-1002000000.0,-2983000000.0,-1868000000.0,91000000.0
Cash From Discontinued Investing Activities,,0.0,0.0,-75000000.0
Cash Flow From Continuing Investing Activities,-1002000000.0,-2983000000.0,-1868000000.0,166000000.0
Net Other Investing Changes,22000000.0,-45000000.0,26000000.0,44000000.0
Net Investment Purchase And Sale,1046000000.0,-676000000.0,135000000.0,270000000.0
Sale Of Investment,1597000000.0,264000000.0,194000000.0,307000000.0
Purchase Of Investment,-551000000.0,-940000000.0,-59000000.0,-37000000.0
Net Business Purchase And Sale,596000000.0,-147000000.0,-460000000.0,-2000000.0
Sale Of Business,704000000.0,62000000.0,18000000.0,58000000.0
Purchase Of Business,-108000000.0,-209000000.0,-478000000.0,-60000000.0
Net PPE Purchase And Sale,-2666000000.0,-2115000000.0,-1569000000.0,-146000000.0
Sale Of PPE,0.0,16000000.0,84000000.0,1156000000.0
Purchase Of PPE,-2666000000.0,-2131000000.0,-1653000000.0,-1302000000.0
Operating Cash Flow,2763000000.0,3220000000.0,4279000000.0,4882000000.0
Cash From Discontinued Operating Activities,9000000.0,22000000.0,13000000.0,-8000000.0
Cash Flow From Continuing Operating Activities,2754000000.0,3198000000.0,4266000000.0,4890000000.0
Change In Working Capital,-513000000.0,-841000000.0,-541000000.0,295000000.0
Change In Other Working Capital,-275000000.0,-247000000.0,-161000000.0,-101000000.0
Change In Other Current Assets,50000000.0,-84000000.0,36000000.0,34000000.0
Change In Payables And Accrued Expense,139000000.0,-354000000.0,-422000000.0,472000000.0
Change In Accrued Expense,378000000.0,-113000000.0,-94000000.0,144000000.0
Change In Payable,-239000000.0,-241000000.0,-328000000.0,328000000.0
Change In Account Payable,-42000000.0,102000000.0,-11000000.0,-50000000.0
Change In Tax Payable,-197000000.0,-343000000.0,-317000000.0,378000000.0
Change In Income Tax Payable,-197000000.0,-343000000.0,-317000000.0,378000000.0
Change In Inventory,-187000000.0,-161000000.0,-136000000.0,-139000000.0
Change In Receivables,-240000000.0,5000000.0,142000000.0,29000000.0
Other Non Cash Items,1506000000.0,960000000.0,1765000000.0,583000000.0
Stock Based Compensation,80000000.0,73000000.0,72000000.0,72000000.0
Unrealized Gain Loss On Investment Securities,47000000.0,46000000.0,135000000.0,-252000000.0
Asset Impairment Charge,1891000000.0,1320000000.0,25000000.0,186000000.0
Deferred Tax,-104000000.0,-278000000.0,-109000000.0,-222000000.0
Deferred Income Tax,-104000000.0,-278000000.0,-109000000.0,-222000000.0
Depreciation Amortization Depletion,2108000000.0,2185000000.0,2323000000.0,2300000000.0
Depreciation And Amortization,2108000000.0,2185000000.0,2323000000.0,2300000000.0
Operating Gains Losses,206000000.0,102000000.0,363000000.0,-677000000.0
Pension And Employee Benefit Expense,9000000.0,137000000.0,4000000.0,87000000.0
Gain Loss On Sale Of PPE,,,,-677000000.0
Gain Loss On Sale Of Business,,-35000000.0,0.0,-677000000.0
Net Income From Continuing Operations,-2467000000.0,-369000000.0,233000000.0,2791000000.0
