,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,937900000.0,929300000.0,915800000.0,915200000.0
Ordinary Shares Number,722700000.0,731300000.0,744800000.0,745400000.0
Share Issued,1660600000.0,1660600000.0,1660600000.0,1660600000.0
Net Debt,34766000000.0,33319700000.0,30913500000.0,33991300000.0
Total Debt,53091100000.0,48699000000.0,49349100000.0,51463200000.0
Tangible Book Value,-7747100000.0,-8903800000.0,-7383500000.0,-10598000000.0
Invested Capital,34638600000.0,29900100000.0,31021700000.0,29615500000.0
Working Capital,1127400000.0,1622100000.0,3128500000.0,62000000.0
Net Tangible Assets,-7747100000.0,-8903800000.0,-7383500000.0,-10598000000.0
Capital Lease Obligations,13745800000.0,12795500000.0,13726400000.0,14022800000.0
Common Stock Equity,-4706700000.0,-6003400000.0,-4601000000.0,-7824900000.0
Total Capitalization,32446200000.0,29900100000.0,31021700000.0,27371900000.0
Total Equity Gross Minority Interest,-4706700000.0,-6003400000.0,-4601000000.0,-7824900000.0
Stockholders Equity,-4706700000.0,-6003400000.0,-4601000000.0,-7824900000.0
Gains Losses Not Affecting Retained Earnings,-2456000000.0,-2486600000.0,-2573700000.0,-2586800000.0
Other Equity Adjustments,-2456000000.0,-2486600000.0,-2573700000.0,-2586800000.0
Treasury Stock,74640100000.0,71624400000.0,67810200000.0,67066400000.0
Retained Earnings,63479900000.0,59543900000.0,57534700000.0,53908100000.0
Additional Paid In Capital,8892900000.0,8547100000.0,8231600000.0,7903600000.0
Capital Stock,16600000.0,16600000.0,16600000.0,16600000.0
Common Stock,16600000.0,16600000.0,16600000.0,16600000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,60853500000.0,56439000000.0,58455300000.0,60451700000.0
Total Non Current Liabilities Net Minority Interest,53994500000.0,52636900000.0,54435300000.0,54270500000.0
Other Non Current Liabilities,949700000.0,1051800000.0,1081000000.0,1054100000.0
Tradeand Other Payables Non Current,363200000.0,791900000.0,1896800000.0,1970700000.0
Non Current Deferred Liabilities,2471000000.0,2755300000.0,2813900000.0,2727600000.0
Non Current Deferred Revenue,790100000.0,757800000.0,738300000.0,702000000.0
Non Current Deferred Taxes Liabilities,1680900000.0,1997500000.0,2075600000.0,2025600000.0
Long Term Debt And Capital Lease Obligation,50210600000.0,48037900000.0,48643600000.0,48518100000.0
Long Term Capital Lease Obligation,13057700000.0,12134400000.0,13020900000.0,13321300000.0
Long Term Debt,37152900000.0,35903500000.0,35622700000.0,35196800000.0
Current Liabilities,6859000000.0,3802100000.0,4020000000.0,6181200000.0
Current Debt And Capital Lease Obligation,2880500000.0,661100000.0,705500000.0,2945100000.0
Current Capital Lease Obligation,688100000.0,661100000.0,705500000.0,701500000.0
Current Debt,2192400000.0,,,2243600000.0
Other Current Borrowings,2192400000.0,,,2243600000.0
Payables And Accrued Expenses,3978500000.0,3141000000.0,3314500000.0,3236100000.0
Current Accrued Expenses,1902500000.0,1630800000.0,1710300000.0,1526700000.0
Interest Payable,468900000.0,393400000.0,363300000.0,388400000.0
Payables,2076000000.0,1510200000.0,1604200000.0,1709400000.0
Total Tax Payable,973100000.0,530000000.0,597400000.0,968100000.0
Income Tax Payable,705100000.0,274900000.0,360700000.0,741100000.0
Accounts Payable,1102900000.0,980200000.0,1006800000.0,741300000.0
Total Assets,56146800000.0,50435600000.0,53854300000.0,52626800000.0
Total Non Current Assets,48160400000.0,45011400000.0,46705800000.0,46383600000.0
Other Non Current Assets,5617800000.0,4707200000.0,4449500000.0,3527400000.0
Investments And Advances,1080200000.0,1064500000.0,1201200000.0,1297200000.0
Long Term Equity Investment,1080200000.0,1064500000.0,1201200000.0,1297200000.0
Investmentsin Associatesat Cost,,1064500000.0,1201200000.0,1297200000.0
Goodwill And Other Intangible Assets,3040400000.0,2900400000.0,2782500000.0,2773100000.0
Goodwill,3040400000.0,2900400000.0,2782500000.0,2773100000.0
Net PPE,38422000000.0,36339300000.0,38272600000.0,38785900000.0
Accumulated Depreciation,-18662400000.0,-17264000000.0,-17196000000.0,-16518300000.0
Gross PPE,57084400000.0,53603300000.0,55468600000.0,55304200000.0
Other Properties,16621500000.0,15490800000.0,17031700000.0,17371700000.0
Machinery Furniture Equipment,,2498600000.0,3032000000.0,3119000000.0
Buildings And Improvements,33381600000.0,31426200000.0,31949300000.0,31583400000.0
Land And Improvements,7081300000.0,6686300000.0,6487600000.0,6349100000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,7986400000.0,5424200000.0,7148500000.0,6243200000.0
Other Current Assets,866300000.0,673400000.0,511300000.0,632700000.0
Prepaid Assets,,,511300000.0,632700000.0
Inventory,52800000.0,52000000.0,55600000.0,51100000.0
Receivables,2488000000.0,2115000000.0,1872400000.0,2110300000.0
Accounts Receivable,2488000000.0,2115000000.0,1872400000.0,2110300000.0
Cash Cash Equivalents And Short Term Investments,4579300000.0,2583800000.0,4709200000.0,3449100000.0
Cash And Cash Equivalents,4579300000.0,2583800000.0,4709200000.0,3449100000.0
