,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,1862000000.0,445000000.0,1191000000.0,1826000000.0
Repurchase Of Capital Stock,-86000000.0,-190000000.0,-210000000.0,0.0
Repayment Of Debt,-1400000000.0,-302000000.0,-1454000000.0,-2417000000.0
Issuance Of Debt,550000000.0,1116000000.0,2091000000.0,2862000000.0
Issuance Of Capital Stock,,,47000000.0,54000000.0
Capital Expenditure,-549000000.0,-518000000.0,-371000000.0,-304000000.0
Interest Paid Supplemental Data,213000000.0,156000000.0,140000000.0,153000000.0
Income Tax Paid Supplemental Data,495000000.0,452000000.0,491000000.0,367000000.0
End Cash Position,1514000000.0,1099000000.0,1005000000.0,1826000000.0
Other Cash Adjustment Outside Changein Cash,,0.0,0.0,-20000000.0
Beginning Cash Position,1099000000.0,1005000000.0,1826000000.0,1216000000.0
Effect Of Exchange Rate Changes,110000000.0,1000000.0,-72000000.0,6000000.0
Changes In Cash,305000000.0,93000000.0,-749000000.0,624000000.0
Financing Cash Flow,-1550000000.0,-409000000.0,93000000.0,-59000000.0
Cash Flow From Continuing Financing Activities,-1550000000.0,-409000000.0,93000000.0,-59000000.0
Net Other Financing Charges,-16000000.0,-24000000.0,12000000.0,-62000000.0
Cash Dividends Paid,-598000000.0,-570000000.0,-536000000.0,-496000000.0
Common Stock Dividend Paid,-598000000.0,-570000000.0,-536000000.0,-496000000.0
Net Common Stock Issuance,-86000000.0,-190000000.0,-210000000.0,54000000.0
Common Stock Payments,-86000000.0,-190000000.0,-210000000.0,0.0
Common Stock Issuance,,,47000000.0,54000000.0
Net Issuance Payments Of Debt,-850000000.0,375000000.0,827000000.0,445000000.0
Net Short Term Debt Issuance,0.0,-439000000.0,190000000.0,1647000000.0
Short Term Debt Payments,,-439000000.0,0.0,-800000000.0
Short Term Debt Issuance,,0.0,190000000.0,2447000000.0
Net Long Term Debt Issuance,-850000000.0,814000000.0,637000000.0,-1202000000.0
Long Term Debt Payments,-1400000000.0,-302000000.0,-1454000000.0,-1617000000.0
Long Term Debt Issuance,550000000.0,1116000000.0,2091000000.0,415000000.0
Investing Cash Flow,-556000000.0,-461000000.0,-2404000000.0,-1447000000.0
Cash Flow From Continuing Investing Activities,-556000000.0,-461000000.0,-2404000000.0,-1447000000.0
Net Other Investing Changes,102000000.0,171000000.0,104000000.0,26000000.0
Net Investment Purchase And Sale,,,,17000000.0
Sale Of Investment,,,,22000000.0
Purchase Of Investment,,,,-5000000.0
Net Business Purchase And Sale,-109000000.0,-114000000.0,-2137000000.0,-1169000000.0
Purchase Of Business,-109000000.0,-114000000.0,-2137000000.0,-1169000000.0
Net PPE Purchase And Sale,,,47000000.0,0.0
Sale Of PPE,,,47000000.0,0.0
Capital Expenditure Reported,-549000000.0,-518000000.0,-371000000.0,-304000000.0
Operating Cash Flow,2411000000.0,963000000.0,1562000000.0,2130000000.0
Cash From Discontinued Operating Activities,,,0.0,1000000.0
Cash Flow From Continuing Operating Activities,2411000000.0,963000000.0,1562000000.0,2129000000.0
Change In Working Capital,314000000.0,-556000000.0,-188000000.0,341000000.0
Change In Other Working Capital,-47000000.0,-136000000.0,-109000000.0,-25000000.0
Change In Other Current Assets,-53000000.0,-60000000.0,32000000.0,49000000.0
Change In Payables And Accrued Expense,201000000.0,135000000.0,231000000.0,19000000.0
Change In Payable,201000000.0,135000000.0,231000000.0,19000000.0
Change In Account Payable,130000000.0,-8000000.0,295000000.0,127000000.0
Change In Tax Payable,71000000.0,143000000.0,-64000000.0,-108000000.0
Change In Income Tax Payable,71000000.0,143000000.0,-64000000.0,-108000000.0
Change In Inventory,203000000.0,-227000000.0,-279000000.0,111000000.0
Change In Receivables,10000000.0,-268000000.0,-63000000.0,187000000.0
Other Non Cash Items,4000000.0,-214000000.0,-282000000.0,62000000.0
Stock Based Compensation,59000000.0,35000000.0,57000000.0,44000000.0
Provisionand Write Offof Assets,0.0,0.0,-133000000.0,0.0
Asset Impairment Charge,160000000.0,245000000.0,21000000.0,93000000.0
Deferred Tax,-183000000.0,-157000000.0,35000000.0,-47000000.0
Deferred Income Tax,-183000000.0,-157000000.0,35000000.0,-47000000.0
Depreciation Amortization Depletion,558000000.0,554000000.0,561000000.0,509000000.0
Depreciation And Amortization,558000000.0,554000000.0,561000000.0,509000000.0
Operating Gains Losses,190000000.0,,50000000.0,56000000.0
Pension And Employee Benefit Expense,190000000.0,0.0,50000000.0,56000000.0
Earnings Losses From Equity Investments,,,,10000000.0
Gain Loss On Sale Of PPE,,,-34000000.0,0.0
Net Income From Continuing Operations,1309000000.0,1056000000.0,1441000000.0,1071000000.0
