,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.11,0.03,0.02,0.1
Normalized EBITDA,1468100000.0,1077800000.0,727700000.0,610500000.0
Total Unusual Items,4600000.0,4600000.0,4600000.0,40200000.0
Total Unusual Items Excluding Goodwill,4600000.0,4600000.0,4600000.0,40200000.0
Net Income From Continuing Operation Net Minority Interest,1147800000.0,857300000.0,606800000.0,488500000.0
Reconciled Depreciation,113400000.0,104300000.0,84400000.0,68800000.0
Reconciled Cost Of Revenue,1237200000.0,1084900000.0,783000000.0,570000000.0
EBITDA,1468100000.0,1077800000.0,727700000.0,610500000.0
EBIT,1354700000.0,973500000.0,643300000.0,541700000.0
Net Interest Income,98700000.0,-600000.0,-10400000.0,17700000.0
Interest Expense,21000000.0,18000000.0,14900000.0,0.0
Interest Income,119700000.0,17400000.0,4500000.0,17700000.0
Normalized Income,1147800000.0,857300000.0,606800000.0,488500000.0
Net Income From Continuing And Discontinued Operation,1147800000.0,857300000.0,606800000.0,488500000.0
Total Expenses,4063700000.0,3447800000.0,2691800000.0,2062600000.0
Total Operating Income As Reported,1241100000.0,969600000.0,650400000.0,531800000.0
Diluted Average Shares,788200000.0,805300000.0,835300000.0,838300000.0
Basic Average Shares,778600000.0,791400000.0,816100000.0,821000000.0
Diluted EPS,1.46,1.06,0.73,0.58
Basic EPS,1.47,1.08,0.74,0.6
Diluted NI Availto Com Stockholders,1147800000.0,857300000.0,606800000.0,488500000.0
Net Income Common Stockholders,1147800000.0,857300000.0,606800000.0,488500000.0
Net Income,1147800000.0,857300000.0,606800000.0,488500000.0
Minority Interests,0.0,700000.0,100000.0,0.0
Net Income Including Noncontrolling Interests,1147800000.0,856600000.0,606700000.0,488500000.0
Net Income Continuous Operations,1147800000.0,856600000.0,606700000.0,488500000.0
Earnings From Equity Interest Net Of Tax,-42100000.0,-68100000.0,-7600000.0,0.0
Tax Provision,143800000.0,30800000.0,14100000.0,53200000.0
Pretax Income,1333700000.0,955500000.0,628400000.0,541700000.0
Other Income Expense,-6100000.0,-13500000.0,-11600000.0,-7800000.0
Other Non Operating Income Expenses,-6100000.0,-13500000.0,-11600000.0,-7800000.0
Special Income Charges,4600000.0,4600000.0,4600000.0,40200000.0
Other Special Charges,-4600000.0,-4600000.0,-4600000.0,-40200000.0
Net Non Operating Interest Income Expense,98700000.0,-600000.0,-10400000.0,17700000.0
Interest Expense Non Operating,21000000.0,18000000.0,14900000.0,0.0
Interest Income Non Operating,119700000.0,17400000.0,4500000.0,17700000.0
Operating Income,1241100000.0,969600000.0,650400000.0,531800000.0
Operating Expense,2826500000.0,2362900000.0,1908800000.0,1492600000.0
Other Operating Expenses,-4600000.0,-4600000.0,-4600000.0,-40200000.0
Research And Development,613800000.0,512400000.0,424200000.0,341400000.0
Selling General And Administration,2217300000.0,1855100000.0,1489200000.0,1191400000.0
Selling And Marketing Expense,2006000000.0,1686100000.0,1345700000.0,1071900000.0
General And Administrative Expense,211300000.0,169000000.0,143500000.0,119500000.0
Other Gand A,211300000.0,169000000.0,143500000.0,119500000.0
Gross Profit,4067600000.0,3332500000.0,2559200000.0,2024400000.0
Cost Of Revenue,1237200000.0,1084900000.0,783000000.0,570000000.0
Total Revenue,5304800000.0,4417400000.0,3342200000.0,2594400000.0
Operating Revenue,5304800000.0,4417400000.0,3342200000.0,2594400000.0
