,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,96266568.0,97197962.0,97476872.0,88997430.0
Ordinary Shares Number,131898256.0,130966862.0,130687952.0,139167394.0
Share Issued,228164824.0,228164824.0,228164824.0,228164824.0
Net Debt,269000000.0,,,
Total Debt,9771000000.0,6235000000.0,2796000000.0,5728000000.0
Tangible Book Value,6012000000.0,4787000000.0,7503000000.0,7656000000.0
Invested Capital,15783000000.0,11022000000.0,10299000000.0,13384000000.0
Net Tangible Assets,6406000000.0,5181000000.0,7897000000.0,8050000000.0
Common Stock Equity,6012000000.0,4787000000.0,7503000000.0,7656000000.0
Preferred Stock Equity,394000000.0,394000000.0,394000000.0,394000000.0
Total Capitalization,11613000000.0,7364000000.0,9816000000.0,12873000000.0
Total Equity Gross Minority Interest,6406000000.0,5181000000.0,7897000000.0,8050000000.0
Stockholders Equity,6406000000.0,5181000000.0,7897000000.0,8050000000.0
Gains Losses Not Affecting Retained Earnings,-3048000000.0,-3742000000.0,-212000000.0,64000000.0
Treasury Stock,6032000000.0,6090000000.0,6095000000.0,5461000000.0
Retained Earnings,11727000000.0,11258000000.0,10494000000.0,9727000000.0
Additional Paid In Capital,2224000000.0,2220000000.0,2175000000.0,2185000000.0
Capital Stock,1535000000.0,1535000000.0,1535000000.0,1535000000.0
Common Stock,1141000000.0,1141000000.0,1141000000.0,1141000000.0
Preferred Stock,394000000.0,394000000.0,394000000.0,394000000.0
Total Liabilities Net Minority Interest,79428000000.0,80225000000.0,86719000000.0,80079000000.0
Long Term Debt And Capital Lease Obligation,5207000000.0,2183000000.0,1919000000.0,4823000000.0
Long Term Debt,5207000000.0,2183000000.0,1919000000.0,4823000000.0
Long Term Provisions,,,30000000.0,44000000.0
Current Debt And Capital Lease Obligation,4564000000.0,4052000000.0,877000000.0,905000000.0
Current Debt,4564000000.0,4052000000.0,877000000.0,905000000.0
Other Current Borrowings,4564000000.0,3211000000.0,0.0,0.0
Current Notes Payable,0.0,841000000.0,877000000.0,905000000.0
Payables And Accrued Expenses,2895000000.0,2593000000.0,1584000000.0,1482000000.0
Current Accrued Expenses,2895000000.0,2593000000.0,1584000000.0,1482000000.0
Total Assets,85834000000.0,85406000000.0,94616000000.0,88129000000.0
Investments And Advances,17268000000.0,19169000000.0,17183000000.0,15200000000.0
Available For Sale Securities,16079000000.0,17919000000.0,16814000000.0,13457000000.0
Goodwill And Other Intangible Assets,,635000000.0,635000000.0,636000000.0
Other Intangible Assets,,,,1000000.0
Goodwill,,635000000.0,635000000.0,635000000.0
Net PPE,445000000.0,400000000.0,454000000.0,459000000.0
Accumulated Depreciation,-940000000.0,-936000000.0,-999000000.0,-959000000.0
Gross PPE,1385000000.0,1336000000.0,1453000000.0,1418000000.0
Machinery Furniture Equipment,536000000.0,518000000.0,516000000.0,485000000.0
Buildings And Improvements,768000000.0,737000000.0,852000000.0,847000000.0
Land And Improvements,81000000.0,81000000.0,85000000.0,86000000.0
Receivables,795000000.0,754000000.0,634000000.0,584000000.0
Other Receivables,795000000.0,754000000.0,634000000.0,584000000.0
Other Short Term Investments,1189000000.0,19169000000.0,17183000000.0,15200000000.0
Cash And Cash Equivalents,9502000000.0,6282000000.0,22679000000.0,15767000000.0
Cash Financial,1443000000.0,1758000000.0,1236000000.0,1031000000.0
Cash Cash Equivalents And Federal Funds Sold,9502000000.0,6282000000.0,22679000000.0,15767000000.0
