,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,566000000.0,388000000.0,330000000.0,641000000.0
Repurchase Of Capital Stock,-25000000.0,-52000000.0,-68000000.0,-61000000.0
Repayment Of Debt,-160000000.0,-527000000.0,-600000000.0,-640000000.0
Issuance Of Debt,278000000.0,0.0,0.0,1344000000.0
Capital Expenditure,-271000000.0,-208000000.0,-208000000.0,-183000000.0
Interest Paid Supplemental Data,69000000.0,76000000.0,99000000.0,77000000.0
Income Tax Paid Supplemental Data,211000000.0,91000000.0,83000000.0,41000000.0
End Cash Position,1019000000.0,944000000.0,1349000000.0,1875000000.0
Beginning Cash Position,944000000.0,1349000000.0,1875000000.0,724000000.0
Effect Of Exchange Rate Changes,23000000.0,-20000000.0,-26000000.0,23000000.0
Changes In Cash,52000000.0,-385000000.0,-500000000.0,1128000000.0
Financing Cash Flow,-157000000.0,-790000000.0,-855000000.0,473000000.0
Cash Flow From Continuing Financing Activities,-157000000.0,-790000000.0,-855000000.0,473000000.0
Net Other Financing Charges,-13000000.0,-2000000.0,-3000000.0,-2000000.0
Proceeds From Stock Option Exercised,62000000.0,8000000.0,19000000.0,20000000.0
Cash Dividends Paid,-299000000.0,-217000000.0,-203000000.0,-188000000.0
Common Stock Dividend Paid,-299000000.0,-217000000.0,-203000000.0,-188000000.0
Net Common Stock Issuance,-25000000.0,-52000000.0,-68000000.0,-61000000.0
Common Stock Payments,-25000000.0,-52000000.0,-68000000.0,-61000000.0
Net Issuance Payments Of Debt,118000000.0,-527000000.0,-600000000.0,704000000.0
Net Short Term Debt Issuance,,0.0,0.0,-281000000.0
Short Term Debt Payments,,0.0,0.0,-640000000.0
Short Term Debt Issuance,,0.0,0.0,359000000.0
Net Long Term Debt Issuance,118000000.0,-527000000.0,-600000000.0,985000000.0
Long Term Debt Payments,-160000000.0,-527000000.0,-600000000.0,0.0
Long Term Debt Issuance,278000000.0,0.0,0.0,985000000.0
Investing Cash Flow,-628000000.0,-191000000.0,-183000000.0,-169000000.0
Cash Flow From Continuing Investing Activities,-628000000.0,-191000000.0,-183000000.0,-169000000.0
Net Other Investing Changes,4000000.0,3000000.0,3000000.0,2000000.0
Net Investment Purchase And Sale,66000000.0,12000000.0,14000000.0,12000000.0
Sale Of Investment,67000000.0,33000000.0,14000000.0,212000000.0
Purchase Of Investment,-1000000.0,-21000000.0,0.0,-200000000.0
Net Business Purchase And Sale,-428000000.0,-2000000.0,5000000.0,0.0
Sale Of Business,105000000.0,1000000.0,10000000.0,0.0
Purchase Of Business,-533000000.0,-3000000.0,-5000000.0,0.0
Net PPE Purchase And Sale,1000000.0,4000000.0,3000000.0,
Sale Of PPE,1000000.0,4000000.0,3000000.0,
Capital Expenditure Reported,-271000000.0,-208000000.0,-208000000.0,-183000000.0
Operating Cash Flow,837000000.0,596000000.0,538000000.0,824000000.0
Cash Flow From Continuing Operating Activities,837000000.0,596000000.0,538000000.0,824000000.0
Change In Working Capital,-211000000.0,-102000000.0,-136000000.0,208000000.0
Change In Other Working Capital,-74000000.0,6000000.0,22000000.0,22000000.0
Change In Payables And Accrued Expense,-91000000.0,231000000.0,79000000.0,82000000.0
Change In Accrued Expense,-4000000.0,57000000.0,7000000.0,101000000.0
Change In Payable,-87000000.0,174000000.0,72000000.0,-19000000.0
Change In Account Payable,22000000.0,117000000.0,81000000.0,-39000000.0
Change In Tax Payable,-109000000.0,57000000.0,-9000000.0,20000000.0
Change In Income Tax Payable,-109000000.0,57000000.0,-9000000.0,20000000.0
Change In Inventory,41000000.0,-147000000.0,-167000000.0,-5000000.0
Change In Receivables,-87000000.0,-192000000.0,-70000000.0,109000000.0
Other Non Cash Items,21000000.0,-5000000.0,-39000000.0,58000000.0
Stock Based Compensation,60000000.0,37000000.0,33000000.0,26000000.0
Asset Impairment Charge,,0.0,0.0,58000000.0
Deferred Tax,-79000000.0,-64000000.0,10000000.0,-31000000.0
Deferred Income Tax,-79000000.0,-64000000.0,10000000.0,-31000000.0
Depreciation Amortization Depletion,436000000.0,236000000.0,245000000.0,251000000.0
Depreciation And Amortization,436000000.0,236000000.0,245000000.0,251000000.0
Amortization Cash Flow,243000000.0,125000000.0,127000000.0,134000000.0
Amortization Of Intangibles,243000000.0,125000000.0,127000000.0,134000000.0
Depreciation,193000000.0,111000000.0,118000000.0,117000000.0
Operating Gains Losses,1000000.0,139000000.0,-2000000.0,
Pension And Employee Benefit Expense,0.0,140000000.0,0.0,0.0
Gain Loss On Sale Of Business,1000000.0,-1000000.0,-2000000.0,0.0
Net Income From Continuing Operations,609000000.0,355000000.0,427000000.0,254000000.0
