,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-32200000.0,-8360000.0,0.0,0.0
Tax Rate For Calcs,0.23,0.22,0.216,0.2
Total Unusual Items,-140000000.0,-38000000.0,0.0,0.0
Total Unusual Items Excluding Goodwill,-140000000.0,-38000000.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,881000000.0,1151000000.0,1168000000.0,497000000.0
Reconciled Depreciation,87000000.0,92000000.0,99000000.0,108000000.0
Net Interest Income,2514000000.0,2466000000.0,1844000000.0,1911000000.0
Interest Expense,1661000000.0,206000000.0,57000000.0,182000000.0
Interest Income,4175000000.0,2672000000.0,1901000000.0,2093000000.0
Normalized Income,988800000.0,1180640000.0,1168000000.0,497000000.0
Net Income From Continuing And Discontinued Operation,881000000.0,1151000000.0,1168000000.0,497000000.0
Diluted Average Shares,133000000.0,132554000.0,136566000.0,140216000.0
Basic Average Shares,132000000.0,131074766.0,134911243.0,139513678.0
Diluted EPS,6.44,8.47,8.35,3.27
Basic EPS,6.47,8.56,8.45,3.29
Diluted NI Availto Com Stockholders,854000000.0,1122000000.0,1140000000.0,482000000.0
Net Income Common Stockholders,854000000.0,1122000000.0,1140000000.0,482000000.0
Otherunder Preferred Stock Dividend,4000000.0,6000000.0,5000000.0,2000000.0
Preferred Stock Dividends,23000000.0,23000000.0,23000000.0,13000000.0
Net Income,881000000.0,1151000000.0,1168000000.0,497000000.0
Net Income Including Noncontrolling Interests,881000000.0,1151000000.0,1168000000.0,497000000.0
Net Income Continuous Operations,881000000.0,1151000000.0,1168000000.0,497000000.0
Tax Provision,263000000.0,325000000.0,322000000.0,124000000.0
Pretax Income,1144000000.0,1476000000.0,1490000000.0,621000000.0
Special Income Charges,-140000000.0,-38000000.0,0.0,0.0
Gain On Sale Of Business,,,0.0,0.0
Other Special Charges,109000000.0,38000000.0,10000000.0,
Restructuring And Mergern Acquisition,31000000.0,38000000.0,,0.0
Gain On Sale Of Security,-42000000.0,8000000.0,0.0,85000000.0
Selling General And Administration,1417000000.0,1277000000.0,1190000000.0,1087000000.0
Selling And Marketing Expense,40000000.0,38000000.0,35000000.0,35000000.0
General And Administrative Expense,1377000000.0,1239000000.0,1155000000.0,1052000000.0
Other Gand A,,,,396000000.0
Insurance And Claims,71000000.0,31000000.0,22000000.0,33000000.0
Salaries And Wages,1306000000.0,1208000000.0,1133000000.0,1019000000.0
Total Revenue,3592000000.0,3534000000.0,2967000000.0,2912000000.0
Operating Revenue,3592000000.0,3534000000.0,2967000000.0,2912000000.0
Occupancy And Equipment,221000000.0,225000000.0,211000000.0,205000000.0
Other Non Interest Expense,581000000.0,458000000.0,460000000.0,462000000.0
