,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-56088000.0,-23183000.0,-7684000.0,-18630000.0
Tax Rate For Calcs,0.246,0.239,0.226,0.23
Normalized EBITDA,2224000000.0,1950000000.0,1961000000.0,1588000000.0
Total Unusual Items,-228000000.0,-97000000.0,-34000000.0,-81000000.0
Total Unusual Items Excluding Goodwill,-228000000.0,-97000000.0,-34000000.0,-81000000.0
Net Income From Continuing Operation Net Minority Interest,1059000000.0,1125000000.0,1187000000.0,933000000.0
Reconciled Depreciation,323000000.0,258000000.0,278000000.0,202000000.0
Reconciled Cost Of Revenue,3518000000.0,3887000000.0,3654000000.0,3683000000.0
EBITDA,1996000000.0,1853000000.0,1927000000.0,1507000000.0
EBIT,1673000000.0,1595000000.0,1649000000.0,1305000000.0
Net Interest Income,-169000000.0,-122000000.0,-124000000.0,-97000000.0
Interest Expense,272000000.0,120000000.0,115000000.0,93000000.0
Interest Income,115000000.0,7000000.0,1000000.0,4000000.0
Normalized Income,1230912000.0,1198817000.0,1213316000.0,995370000.0
Net Income From Continuing And Discontinued Operation,1059000000.0,1125000000.0,1187000000.0,933000000.0
Total Expenses,4258000000.0,4565000000.0,4327000000.0,4310000000.0
Rent Expense Supplemental,129000000.0,104000000.0,109000000.0,107000000.0
Total Operating Income As Reported,1578000000.0,1564000000.0,1441000000.0,1234000000.0
Diluted Average Shares,508400000.0,497900000.0,505200000.0,500700000.0
Basic Average Shares,504900000.0,492400000.0,497700000.0,493200000.0
Diluted EPS,2.08,2.26,2.35,1.863333
Basic EPS,2.1,2.28,2.383333,1.89
Diluted NI Availto Com Stockholders,1059000000.0,1125000000.0,1187000000.0,933000000.0
Net Income Common Stockholders,1059000000.0,1125000000.0,1187000000.0,933000000.0
Net Income,1059000000.0,1125000000.0,1187000000.0,933000000.0
Minority Interests,2000000.0,2000000.0,0.0,
Net Income Including Noncontrolling Interests,1057000000.0,1123000000.0,1187000000.0,933000000.0
Net Income Continuous Operations,1057000000.0,1123000000.0,1187000000.0,933000000.0
Tax Provision,344000000.0,352000000.0,347000000.0,279000000.0
Pretax Income,1401000000.0,1475000000.0,1534000000.0,1212000000.0
Other Income Expense,-236000000.0,-64000000.0,99000000.0,-6000000.0
Other Non Operating Income Expenses,-1000000.0,2000000.0,81000000.0,5000000.0
Special Income Charges,-228000000.0,-97000000.0,-34000000.0,-81000000.0
Gain On Sale Of Business,0.0,0.0,84000000.0,0.0
Restructuring And Mergern Acquisition,228000000.0,97000000.0,118000000.0,81000000.0
Earnings From Equity Interest,-7000000.0,31000000.0,52000000.0,70000000.0
Net Non Operating Interest Income Expense,-169000000.0,-122000000.0,-124000000.0,-97000000.0
Total Other Finance Cost,12000000.0,9000000.0,10000000.0,8000000.0
Interest Expense Non Operating,272000000.0,120000000.0,115000000.0,93000000.0
Interest Income Non Operating,115000000.0,7000000.0,1000000.0,4000000.0
Operating Income,1806000000.0,1661000000.0,1559000000.0,1315000000.0
Operating Expense,740000000.0,678000000.0,673000000.0,627000000.0
Other Operating Expenses,,33000000.0,64000000.0,24000000.0
Depreciation Amortization Depletion Income Statement,323000000.0,258000000.0,278000000.0,202000000.0
Depreciation And Amortization In Income Statement,323000000.0,258000000.0,278000000.0,202000000.0
Selling General And Administration,417000000.0,420000000.0,395000000.0,425000000.0
Selling And Marketing Expense,47000000.0,51000000.0,57000000.0,39000000.0
General And Administrative Expense,370000000.0,369000000.0,338000000.0,386000000.0
Other Gand A,241000000.0,265000000.0,229000000.0,279000000.0
Rent And Landing Fees,129000000.0,104000000.0,109000000.0,107000000.0
Gross Profit,2546000000.0,2339000000.0,2232000000.0,1942000000.0
Cost Of Revenue,3518000000.0,3887000000.0,3654000000.0,3683000000.0
Total Revenue,6064000000.0,6226000000.0,5886000000.0,5625000000.0
Operating Revenue,6025000000.0,6178000000.0,5809000000.0,5594000000.0
