,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,89625000.0,89700000.0,93500000.0,94800000.0
Share Issued,89625000.0,89700000.0,93500000.0,94800000.0
Net Debt,2223800000.0,2153600000.0,1852800000.0,1504800000.0
Total Debt,3173200000.0,2793100000.0,2732300000.0,2737900000.0
Tangible Book Value,2845300000.0,2476800000.0,2375300000.0,2086900000.0
Invested Capital,6869100000.0,6140700000.0,6078700000.0,5725700000.0
Working Capital,1988700000.0,1632800000.0,1847900000.0,1967700000.0
Net Tangible Assets,2845300000.0,2476800000.0,2375300000.0,2086900000.0
Capital Lease Obligations,301400000.0,319500000.0,260800000.0,258500000.0
Common Stock Equity,3997300000.0,3667100000.0,3607200000.0,3246300000.0
Total Capitalization,6469500000.0,6140700000.0,6078700000.0,5725700000.0
Total Equity Gross Minority Interest,3997300000.0,3667100000.0,3607200000.0,3246300000.0
Stockholders Equity,3997300000.0,3667100000.0,3607200000.0,3246300000.0
Gains Losses Not Affecting Retained Earnings,-70900000.0,-102400000.0,-75200000.0,-144500000.0
Other Equity Adjustments,-70900000.0,-102400000.0,-75200000.0,-144500000.0
Retained Earnings,3447200000.0,3186800000.0,3102100000.0,2835500000.0
Additional Paid In Capital,620100000.0,581800000.0,579400000.0,554400000.0
Capital Stock,900000.0,900000.0,900000.0,900000.0
Common Stock,900000.0,900000.0,900000.0,900000.0
Total Liabilities Net Minority Interest,4683800000.0,4336700000.0,4229600000.0,4186900000.0
Total Non Current Liabilities Net Minority Interest,3418100000.0,3461200000.0,3344800000.0,3404300000.0
Other Non Current Liabilities,60700000.0,57400000.0,58000000.0,59200000.0
Employee Benefits,106400000.0,141800000.0,157400000.0,298300000.0
Non Current Pension And Other Postretirement Benefit Plans,,141800000.0,157400000.0,298300000.0
Non Current Deferred Liabilities,558000000.0,543000000.0,465900000.0,379400000.0
Non Current Deferred Taxes Liabilities,558000000.0,543000000.0,465900000.0,379400000.0
Long Term Debt And Capital Lease Obligation,2693000000.0,2719000000.0,2663500000.0,2667400000.0
Long Term Capital Lease Obligation,220800000.0,245400000.0,192000000.0,188000000.0
Long Term Debt,2472200000.0,2473600000.0,2471500000.0,2479400000.0
Current Liabilities,1265700000.0,875500000.0,884800000.0,782600000.0
Current Debt And Capital Lease Obligation,480200000.0,74100000.0,68800000.0,70500000.0
Current Capital Lease Obligation,80600000.0,74100000.0,68800000.0,70500000.0
Current Debt,399600000.0,,,
Other Current Borrowings,399600000.0,,,
Pensionand Other Post Retirement Benefit Plans Current,183800000.0,187600000.0,186700000.0,156100000.0
Current Provisions,4000000.0,4100000.0,4000000.0,4600000.0
Payables And Accrued Expenses,597700000.0,609700000.0,625300000.0,551400000.0
Current Accrued Expenses,60800000.0,66400000.0,59000000.0,50900000.0
Interest Payable,13700000.0,11800000.0,12300000.0,11900000.0
Payables,536900000.0,543300000.0,566300000.0,500500000.0
Dividends Payable,115900000.0,115500000.0,96300000.0,97000000.0
Total Tax Payable,18600000.0,17400000.0,17600000.0,16500000.0
Accounts Payable,402400000.0,410400000.0,452400000.0,387000000.0
Total Assets,8681100000.0,8003800000.0,7836800000.0,7433200000.0
Total Non Current Assets,5426700000.0,5495500000.0,5104100000.0,4682900000.0
Other Non Current Assets,67200000.0,42000000.0,44900000.0,53200000.0
Investments And Advances,64100000.0,64900000.0,60000000.0,42700000.0
Investmentin Financial Assets,64100000.0,64900000.0,60000000.0,42700000.0
Held To Maturity Securities,64100000.0,64900000.0,60000000.0,42700000.0
Goodwill And Other Intangible Assets,1152000000.0,1190300000.0,1231900000.0,1159400000.0
Other Intangible Assets,229600000.0,267900000.0,308400000.0,295900000.0
Goodwill,922400000.0,922400000.0,923500000.0,863500000.0
Net PPE,4143400000.0,4198300000.0,3767300000.0,3427600000.0
Accumulated Depreciation,-4943900000.0,-4612400000.0,-4342500000.0,-4120100000.0
Gross PPE,9087300000.0,8810700000.0,8109800000.0,7547700000.0
Construction In Progress,335800000.0,440200000.0,481000000.0,360000000.0
Other Properties,456600000.0,445200000.0,341200000.0,323000000.0
Machinery Furniture Equipment,7006700000.0,6709300000.0,6159100000.0,5826600000.0
Buildings And Improvements,1090400000.0,1023600000.0,938700000.0,858500000.0
Land And Improvements,197800000.0,192400000.0,189800000.0,179600000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,3254400000.0,2508300000.0,2732700000.0,2750300000.0
Other Current Assets,62300000.0,58300000.0,47000000.0,44700000.0
Prepaid Assets,,,47000000.0,44700000.0
Inventory,1013100000.0,977300000.0,902500000.0,787900000.0
Finished Goods,200500000.0,198400000.0,201000000.0,183600000.0
Work In Process,14900000.0,16000000.0,16200000.0,11600000.0
Raw Materials,797700000.0,762900000.0,685300000.0,592700000.0
Receivables,1037500000.0,1067500000.0,1078400000.0,837500000.0
Taxes Receivable,4300000.0,35700000.0,7400000.0,5100000.0
Accounts Receivable,1033200000.0,1031800000.0,1071000000.0,832400000.0
Allowance For Doubtful Accounts Receivable,-13100000.0,-19600000.0,-14300000.0,-10600000.0
Gross Accounts Receivable,1046300000.0,1051400000.0,1085300000.0,843000000.0
Cash Cash Equivalents And Short Term Investments,1141500000.0,405200000.0,704800000.0,1080200000.0
Other Short Term Investments,493500000.0,85200000.0,86100000.0,105600000.0
Cash And Cash Equivalents,648000000.0,320000000.0,618700000.0,974600000.0
