,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,13000000.0,8600000.0,1300000.0,1100000.0
Preferred Shares Number,1400000.0,1400000.0,1400000.0,1400000.0
Ordinary Shares Number,350700000.0,352900000.0,359100000.0,337900000.0
Share Issued,363700000.0,361500000.0,360400000.0,339000000.0
Net Debt,1757400000.0,2542100000.0,3139700000.0,2405300000.0
Total Debt,3810100000.0,3420700000.0,4143500000.0,4431400000.0
Tangible Book Value,-1962600000.0,-2852500000.0,-3530000000.0,-1685600000.0
Invested Capital,13965100000.0,12934700000.0,13471200000.0,13194300000.0
Working Capital,1880300000.0,-250100000.0,-1200000000.0,1586100000.0
Net Tangible Assets,-1962600000.0,-2852500000.0,-3530000000.0,-1685600000.0
Capital Lease Obligations,163900000.0,169400000.0,184500000.0,201300000.0
Common Stock Equity,10318900000.0,9683400000.0,9512200000.0,8964200000.0
Total Capitalization,13965100000.0,11935000000.0,11319500000.0,11794500000.0
Total Equity Gross Minority Interest,10325300000.0,9688600000.0,9517000000.0,8972700000.0
Minority Interest,6400000.0,5200000.0,4800000.0,8500000.0
Stockholders Equity,10318900000.0,9683400000.0,9512200000.0,8964200000.0
Gains Losses Not Affecting Retained Earnings,-326100000.0,-325700000.0,-185000000.0,-141100000.0
Other Equity Adjustments,-326100000.0,-325700000.0,-185000000.0,-141100000.0
Treasury Stock,715800000.0,442900000.0,0.0,
Retained Earnings,7505900000.0,6742100000.0,6023600000.0,5547400000.0
Additional Paid In Capital,3851300000.0,3706300000.0,3670000000.0,3554500000.0
Capital Stock,3600000.0,3600000.0,3600000.0,3400000.0
Common Stock,3600000.0,3600000.0,3600000.0,3400000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,6586500000.0,6202000000.0,6948500000.0,7078800000.0
Total Non Current Liabilities Net Minority Interest,4795200000.0,3474900000.0,3233600000.0,4218000000.0
Other Non Current Liabilities,9700000.0,18200000.0,33200000.0,62200000.0
Liabilities Heldfor Sale Non Current,,,,0.0
Employee Benefits,142400000.0,126200000.0,192100000.0,233700000.0
Non Current Pension And Other Postretirement Benefit Plans,88700000.0,77900000.0,133900000.0,167100000.0
Non Current Accrued Expenses,15800000.0,16400000.0,16100000.0,16300000.0
Tradeand Other Payables Non Current,809000000.0,893500000.0,1011200000.0,887000000.0
Non Current Deferred Liabilities,45800000.0,38000000.0,33800000.0,34200000.0
Non Current Deferred Revenue,45800000.0,38000000.0,33800000.0,34200000.0
Long Term Debt And Capital Lease Obligation,3772500000.0,2382600000.0,1947200000.0,2984600000.0
Long Term Capital Lease Obligation,126300000.0,131000000.0,139900000.0,154300000.0
Long Term Debt,3646200000.0,2251600000.0,1807300000.0,2830300000.0
Current Liabilities,1791300000.0,2727100000.0,3714900000.0,2860800000.0
Other Current Liabilities,143800000.0,132500000.0,142200000.0,167800000.0
Current Deferred Liabilities,544600000.0,509600000.0,457600000.0,376400000.0
Current Deferred Revenue,544600000.0,509600000.0,457600000.0,376400000.0
Current Debt And Capital Lease Obligation,37600000.0,1038100000.0,2196300000.0,1446800000.0
Current Capital Lease Obligation,37600000.0,38400000.0,44600000.0,47000000.0
Current Debt,,999700000.0,2151700000.0,1399800000.0
Other Current Borrowings,,999700000.0,2151700000.0,1399800000.0
Pensionand Other Post Retirement Benefit Plans Current,283500000.0,246100000.0,257700000.0,266600000.0
Current Provisions,,40100000.0,44600000.0,43100000.0
Payables And Accrued Expenses,781800000.0,800800000.0,661100000.0,603200000.0
Current Accrued Expenses,43400000.0,45300000.0,50200000.0,56900000.0
Payables,738400000.0,755500000.0,610900000.0,546300000.0
Total Tax Payable,129800000.0,132500000.0,53000000.0,65500000.0
Accounts Payable,608600000.0,623000000.0,557900000.0,480800000.0
Total Assets,16911800000.0,15890600000.0,16465500000.0,16051500000.0
Total Non Current Assets,13240200000.0,13413600000.0,13950600000.0,11604600000.0
Other Non Current Assets,518900000.0,455800000.0,512900000.0,344100000.0
Goodwill And Other Intangible Assets,12281500000.0,12535900000.0,13042200000.0,10649800000.0
Other Intangible Assets,3159800000.0,3487400000.0,3890200000.0,3290600000.0
Goodwill,9121700000.0,9048500000.0,9152000000.0,7359200000.0
Net PPE,439800000.0,421900000.0,395500000.0,610700000.0
Accumulated Depreciation,-809000000.0,-754500000.0,-679000000.0,-674500000.0
Gross PPE,1248800000.0,1176400000.0,1074500000.0,1285200000.0
Other Properties,,,175600000.0,188700000.0
Machinery Furniture Equipment,877200000.0,809800000.0,706700000.0,717800000.0
Buildings And Improvements,317200000.0,312300000.0,312900000.0,321600000.0
Land And Improvements,54400000.0,54300000.0,54900000.0,57100000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,3671600000.0,2477000000.0,2514900000.0,4446900000.0
Other Current Assets,285100000.0,272600000.0,252700000.0,206700000.0
Assets Held For Sale Current,,,0.0,30400000.0
Prepaid Assets,,,252700000.0,206700000.0
Inventory,536900000.0,536700000.0,512700000.0,455500000.0
Finished Goods,214100000.0,215300000.0,215400000.0,227900000.0
Work In Process,108900000.0,96400000.0,94000000.0,75200000.0
Raw Materials,213900000.0,225000000.0,203300000.0,152400000.0
Receivables,960800000.0,958500000.0,930200000.0,810300000.0
Accounts Receivable,960800000.0,958500000.0,930200000.0,810300000.0
Allowance For Doubtful Accounts Receivable,-39200000.0,-43900000.0,-39700000.0,-42500000.0
Gross Accounts Receivable,1000000000.0,1002400000.0,969900000.0,852800000.0
Cash Cash Equivalents And Short Term Investments,1888800000.0,709200000.0,819300000.0,2944000000.0
Other Short Term Investments,,,0.0,1119200000.0
Cash And Cash Equivalents,1888800000.0,709200000.0,819300000.0,1824800000.0
