,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,340199677.0,301372958.0,264305955.0,265096171.0
Ordinary Shares Number,333301916.0,372128635.0,409195638.0,408405422.0
Share Issued,673501593.0,673501593.0,673501593.0,673501593.0
Net Debt,6100000000.0,6773000000.0,9748000000.0,11364000000.0
Total Debt,12637000000.0,12722000000.0,15125000000.0,15847000000.0
Tangible Book Value,25903000000.0,23099000000.0,17952000000.0,18293000000.0
Invested Capital,37870000000.0,35196000000.0,32300000000.0,33478000000.0
Working Capital,9419000000.0,6672000000.0,4314000000.0,6561000000.0
Net Tangible Assets,25903000000.0,23099000000.0,17952000000.0,18293000000.0
Capital Lease Obligations,1113000000.0,1087000000.0,1255000000.0,1170000000.0
Common Stock Equity,26346000000.0,23561000000.0,18430000000.0,18801000000.0
Total Capitalization,36464000000.0,34087000000.0,31036000000.0,32755000000.0
Total Equity Gross Minority Interest,28524000000.0,25468000000.0,19817000000.0,19642000000.0
Minority Interest,2178000000.0,1907000000.0,1387000000.0,841000000.0
Stockholders Equity,26346000000.0,23561000000.0,18430000000.0,18801000000.0
Gains Losses Not Affecting Retained Earnings,-870000000.0,-1359000000.0,-1008000000.0,-1254000000.0
Other Equity Adjustments,-870000000.0,-1359000000.0,-1008000000.0,-1254000000.0
Treasury Stock,25322000000.0,20197000000.0,15677000000.0,15719000000.0
Retained Earnings,45630000000.0,38247000000.0,28281000000.0,28953000000.0
Additional Paid In Capital,6901000000.0,6863000000.0,6827000000.0,6814000000.0
Capital Stock,7000000.0,7000000.0,7000000.0,7000000.0
Common Stock,7000000.0,7000000.0,7000000.0,7000000.0
Total Liabilities Net Minority Interest,34532000000.0,35514000000.0,38071000000.0,32132000000.0
Total Non Current Liabilities Net Minority Interest,17730000000.0,18053000000.0,21220000000.0,22849000000.0
Other Non Current Liabilities,238000000.0,239000000.0,863000000.0,859000000.0
Employee Benefits,476000000.0,448000000.0,601000000.0,878000000.0
Non Current Pension And Other Postretirement Benefit Plans,476000000.0,448000000.0,601000000.0,878000000.0
Non Current Accrued Expenses,335000000.0,250000000.0,364000000.0,304000000.0
Tradeand Other Payables Non Current,167000000.0,301000000.0,367000000.0,422000000.0
Non Current Deferred Liabilities,5349000000.0,5217000000.0,5210000000.0,5275000000.0
Non Current Deferred Revenue,0.0,0.0,0.0,0.0
Non Current Deferred Taxes Liabilities,5349000000.0,5217000000.0,5210000000.0,5275000000.0
Long Term Debt And Capital Lease Obligation,10871000000.0,11302000000.0,13546000000.0,14839000000.0
Long Term Capital Lease Obligation,753000000.0,776000000.0,940000000.0,885000000.0
Long Term Debt,10118000000.0,10526000000.0,12606000000.0,13954000000.0
Long Term Provisions,294000000.0,296000000.0,269000000.0,272000000.0
Current Liabilities,16802000000.0,17461000000.0,16851000000.0,9283000000.0
Current Deferred Liabilities,40000000.0,129000000.0,78000000.0,55000000.0
Current Deferred Revenue,40000000.0,129000000.0,78000000.0,55000000.0
Current Debt And Capital Lease Obligation,1766000000.0,1420000000.0,1579000000.0,1008000000.0
Current Capital Lease Obligation,360000000.0,311000000.0,315000000.0,285000000.0
Current Debt,1406000000.0,1109000000.0,1264000000.0,723000000.0
Other Current Borrowings,1406000000.0,1109000000.0,1264000000.0,723000000.0
Pensionand Other Post Retirement Benefit Plans Current,55000000.0,35000000.0,41000000.0,45000000.0
Current Provisions,23000000.0,21000000.0,35000000.0,59000000.0
Payables And Accrued Expenses,14918000000.0,15856000000.0,15118000000.0,8116000000.0
Current Accrued Expenses,762000000.0,719000000.0,784000000.0,550000000.0
Interest Payable,83000000.0,67000000.0,88000000.0,99000000.0
Payables,14156000000.0,15137000000.0,14334000000.0,7566000000.0
Total Tax Payable,1589000000.0,2409000000.0,1839000000.0,1484000000.0
Income Tax Payable,137000000.0,841000000.0,378000000.0,112000000.0
Accounts Payable,12567000000.0,12728000000.0,12495000000.0,6082000000.0
Total Assets,63056000000.0,60982000000.0,57888000000.0,51774000000.0
Total Non Current Assets,36835000000.0,36849000000.0,36723000000.0,35930000000.0
Other Non Current Assets,1896000000.0,1406000000.0,941000000.0,565000000.0
Non Current Deferred Assets,2382000000.0,2139000000.0,1853000000.0,1703000000.0
Non Current Accounts Receivable,56000000.0,26000000.0,586000000.0,589000000.0
Investments And Advances,713000000.0,724000000.0,734000000.0,972000000.0
Long Term Equity Investment,713000000.0,724000000.0,734000000.0,972000000.0
Investmentsin Joint Venturesat Cost,713000000.0,724000000.0,734000000.0,972000000.0
Goodwill And Other Intangible Assets,443000000.0,462000000.0,478000000.0,508000000.0
Other Intangible Assets,183000000.0,202000000.0,218000000.0,248000000.0
Goodwill,260000000.0,260000000.0,260000000.0,260000000.0
Net PPE,31345000000.0,32092000000.0,32131000000.0,31593000000.0
Accumulated Depreciation,-21459000000.0,-19598000000.0,-18225000000.0,-16578000000.0
Gross PPE,52804000000.0,51690000000.0,50356000000.0,48171000000.0
Construction In Progress,689000000.0,1324000000.0,1862000000.0,2399000000.0
Other Properties,7209000000.0,6958000000.0,6628000000.0,6082000000.0
Machinery Furniture Equipment,43264000000.0,41814000000.0,40317000000.0,38167000000.0
Buildings And Improvements,1137000000.0,1095000000.0,1055000000.0,1038000000.0
Land And Improvements,505000000.0,499000000.0,494000000.0,485000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,26221000000.0,24133000000.0,21165000000.0,15844000000.0
Other Current Assets,689000000.0,600000000.0,400000000.0,384000000.0
Prepaid Assets,,,400000000.0,384000000.0
Inventory,7583000000.0,6752000000.0,6265000000.0,6038000000.0
Finished Goods,3790000000.0,3579000000.0,3567000000.0,3425000000.0
Raw Materials,3793000000.0,3173000000.0,2698000000.0,2613000000.0
Receivables,12525000000.0,11919000000.0,10378000000.0,6109000000.0
Other Receivables,1078000000.0,1016000000.0,389000000.0,278000000.0
Taxes Receivable,409000000.0,142000000.0,21000000.0,1024000000.0
Accounts Receivable,11038000000.0,10761000000.0,9968000000.0,4807000000.0
Allowance For Doubtful Accounts Receivable,-28000000.0,-30000000.0,-28000000.0,-47000000.0
Gross Accounts Receivable,11066000000.0,10791000000.0,9996000000.0,4854000000.0
Cash Cash Equivalents And Short Term Investments,5424000000.0,4862000000.0,4122000000.0,3313000000.0
Cash And Cash Equivalents,5424000000.0,4862000000.0,4122000000.0,3313000000.0
