,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-24465000.0,-213000.0,-219000.0,-396000.0
Tax Rate For Calcs,0.233,0.213,0.219,0.198
Total Unusual Items,-105000000.0,-1000000.0,-1000000.0,-2000000.0
Total Unusual Items Excluding Goodwill,-105000000.0,-1000000.0,-1000000.0,-2000000.0
Net Income From Continuing Operation Net Minority Interest,680000000.0,907000000.0,1129000000.0,539000000.0
Reconciled Depreciation,140000000.0,110000000.0,-14000000.0,86000000.0
Net Interest Income,2438000000.0,2520000000.0,2208000000.0,2216000000.0
Interest Expense,1509000000.0,185000000.0,59000000.0,152000000.0
Interest Income,3947000000.0,2705000000.0,2267000000.0,2368000000.0
Normalized Income,760535000.0,907787000.0,1129781000.0,540604000.0
Net Income From Continuing And Discontinued Operation,680000000.0,907000000.0,1129000000.0,539000000.0
Diluted Average Shares,147758000.0,150271000.0,160234000.0,165613000.0
Basic Average Shares,147748750.0,150064000.0,159913000.0,163737000.0
Diluted EPS,4.35,5.79,6.79,3.02
Basic EPS,4.385824,5.8,6.8,3.06
Diluted NI Availto Com Stockholders,642000000.0,870000000.0,1088000000.0,501000000.0
Net Income Common Stockholders,642000000.0,870000000.0,1088000000.0,501000000.0
Otherunder Preferred Stock Dividend,6000000.0,8000000.0,12000000.0,4000000.0
Preferred Stock Dividends,32000000.0,29000000.0,29000000.0,34000000.0
Net Income,680000000.0,907000000.0,1129000000.0,539000000.0
Net Income Including Noncontrolling Interests,680000000.0,907000000.0,1129000000.0,539000000.0
Net Income Continuous Operations,680000000.0,907000000.0,1129000000.0,539000000.0
Tax Provision,206000000.0,245000000.0,317000000.0,133000000.0
Pretax Income,886000000.0,1152000000.0,1446000000.0,672000000.0
Special Income Charges,-105000000.0,-1000000.0,-1000000.0,-2000000.0
Other Special Charges,90000000.0,,-12000000.0,
Restructuring And Mergern Acquisition,15000000.0,1000000.0,1000000.0,2000000.0
Gain On Sale Of Security,0.0,1000000.0,85000000.0,1000000.0
Selling General And Administration,1400000000.0,1324000000.0,1204000000.0,1180000000.0
Selling And Marketing Expense,46000000.0,39000000.0,43000000.0,61000000.0
General And Administrative Expense,1354000000.0,1285000000.0,1161000000.0,1119000000.0
Insurance And Claims,79000000.0,50000000.0,34000000.0,32000000.0
Salaries And Wages,1275000000.0,1235000000.0,1127000000.0,1087000000.0
Total Revenue,3115000000.0,3152000000.0,2911000000.0,2790000000.0
Operating Revenue,3115000000.0,3152000000.0,2911000000.0,2790000000.0
Occupancy And Equipment,160000000.0,152000000.0,153000000.0,151000000.0
Professional Expense And Contract Services Expense,62000000.0,57000000.0,72000000.0,57000000.0
Other Non Interest Expense,370000000.0,344000000.0,311000000.0,314000000.0
