,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-38507200.0,-27006000.0,0.0,-123670800.0
Tax Rate For Calcs,0.082,0.21,0.22,0.198
Normalized EBITDA,869800000.0,1629600000.0,1446400000.0,701200000.0
Total Unusual Items,-469600000.0,-128600000.0,0.0,-624600000.0
Total Unusual Items Excluding Goodwill,-469600000.0,-128600000.0,0.0,-624600000.0
Net Income From Continuing Operation Net Minority Interest,-490000000.0,222100000.0,420800000.0,-669500000.0
Reconciled Depreciation,435100000.0,567500000.0,344500000.0,366700000.0
Reconciled Cost Of Revenue,4000800000.0,3631600000.0,3148000000.0,1868000000.0
EBITDA,400200000.0,1501000000.0,1446400000.0,76600000.0
EBIT,-34900000.0,933500000.0,1101900000.0,-290100000.0
Net Interest Income,-424400000.0,-739900000.0,-561700000.0,-543200000.0
Interest Expense,464700000.0,758200000.0,562800000.0,544100000.0
Interest Income,40300000.0,18300000.0,1100000.0,900000.0
Normalized Income,-58907200.0,323694000.0,420800000.0,-168570800.0
Net Income From Continuing And Discontinued Operation,-490000000.0,222100000.0,420800000.0,-669500000.0
Total Expenses,5999300000.0,5309500000.0,4845400000.0,3365500000.0
Total Operating Income As Reported,-690200000.0,974000000.0,1059600000.0,-410200000.0
Diluted Average Shares,152100000.0,176600000.0,175500000.0,134000000.0
Basic Average Shares,152100000.0,161200000.0,158700000.0,134000000.0
Diluted EPS,-3.22,1.29,2.48,-5.0
Basic EPS,-3.22,1.37,2.64,-5.0
Diluted NI Availto Com Stockholders,-490000000.0,221200000.0,418700000.0,-669500000.0
Net Income Common Stockholders,-490000000.0,221200000.0,418700000.0,-669500000.0
Preferred Stock Dividends,,900000.0,2100000.0,
Net Income,-490000000.0,222100000.0,420800000.0,-669500000.0
Minority Interests,1400000.0,400000.0,300000.0,-400000.0
Net Income Including Noncontrolling Interests,-491400000.0,221700000.0,420500000.0,-669100000.0
Net Income Continuous Operations,-491400000.0,221700000.0,420500000.0,-669100000.0
Tax Provision,-8200000.0,-46400000.0,118600000.0,-165100000.0
Pretax Income,-499600000.0,175300000.0,539100000.0,-834200000.0
Other Income Expense,-438800000.0,-177000000.0,41200000.0,-504200000.0
Other Non Operating Income Expenses,5500000.0,-72100000.0,2500000.0,106600000.0
Special Income Charges,-469600000.0,-128600000.0,0.0,-624600000.0
Gain On Sale Of Business,-923200000.0,0.0,0.0,
Other Special Charges,-500800000.0,10400000.0,,1200000.0
Write Off,,,,623400000.0
Impairment Of Capital Assets,130600000.0,118200000.0,0.0,623400000.0
Restructuring And Mergern Acquisition,-83400000.0,0.0,0.0,
Earnings From Equity Interest,25300000.0,23700000.0,38700000.0,13800000.0
Net Non Operating Interest Income Expense,-424400000.0,-739900000.0,-561700000.0,-543200000.0
Interest Expense Non Operating,464700000.0,758200000.0,562800000.0,544100000.0
Interest Income Non Operating,40300000.0,18300000.0,1100000.0,900000.0
Operating Income,363600000.0,1092200000.0,1059600000.0,213200000.0
Operating Expense,1998500000.0,1677900000.0,1697400000.0,1497500000.0
Depreciation Amortization Depletion Income Statement,435100000.0,567500000.0,344500000.0,366700000.0
Depreciation And Amortization In Income Statement,435100000.0,567500000.0,344500000.0,366700000.0
Selling General And Administration,1563400000.0,1110400000.0,1352900000.0,1130800000.0
General And Administrative Expense,1563400000.0,1110400000.0,1352900000.0,1130800000.0
Other Gand A,1563400000.0,1110400000.0,1352900000.0,1130800000.0
Gross Profit,2362100000.0,2770100000.0,2757000000.0,1710700000.0
Cost Of Revenue,4000800000.0,3631600000.0,3148000000.0,1868000000.0
Total Revenue,6362900000.0,6401700000.0,5905000000.0,3578700000.0
Operating Revenue,6362900000.0,6401700000.0,5905000000.0,3578700000.0
