,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-7020000.0,33810000.0,3383915.650196,0.0
Tax Rate For Calcs,0.135,0.21,0.025636,0.27
Normalized EBITDA,14745000000.0,7013000000.0,12277000000.0,10555000000.0
Total Unusual Items,-52000000.0,161000000.0,132000000.0,-100000000.0
Total Unusual Items Excluding Goodwill,-52000000.0,161000000.0,132000000.0,-100000000.0
Net Income From Continuing Operation Net Minority Interest,7514000000.0,1783000000.0,4712000000.0,3932000000.0
Reconciled Depreciation,4396000000.0,4802000000.0,6417000000.0,6695000000.0
Reconciled Cost Of Revenue,24159000000.0,24102000000.0,25865000000.0,24314000000.0
EBITDA,14693000000.0,7174000000.0,12409000000.0,10555000000.0
EBIT,10297000000.0,2372000000.0,5992000000.0,3860000000.0
Net Interest Income,-937000000.0,-1054000000.0,-1103000000.0,-1288000000.0
Interest Expense,1607000000.0,1216000000.0,1155000000.0,1288000000.0
Interest Income,670000000.0,162000000.0,52000000.0,105000000.0
Normalized Income,7558980000.0,1655810000.0,4583383915.650196,3932000000.0
Net Income From Continuing And Discontinued Operation,7502000000.0,1640000000.0,5742000000.0,5590000000.0
Total Expenses,52486000000.0,52375000000.0,50486000000.0,50517000000.0
Diluted Average Shares,922073828.0,912300000.0,904600000.0,896600000.0
Basic Average Shares,911210319.0,902700000.0,896000000.0,890300000.0
Diluted EPS,8.14,1.8,6.35,6.23
Basic EPS,8.23,1.82,6.41,6.28
Diluted NI Availto Com Stockholders,7502000000.0,1639000000.0,5743000000.0,5590000000.0
Average Dilution Earnings,0.0,0.0,0.0,-2000000.0
Net Income Common Stockholders,7502000000.0,1639000000.0,5743000000.0,5590000000.0
Net Income,7502000000.0,1640000000.0,5742000000.0,5590000000.0
Net Income Including Noncontrolling Interests,7502000000.0,1640000000.0,5742000000.0,5590000000.0
Net Income Discontinuous Operations,-12000000.0,-143000000.0,1030000000.0,1658000000.0
Net Income Continuous Operations,7514000000.0,1783000000.0,4712000000.0,3932000000.0
Tax Provision,1176000000.0,-626000000.0,124000000.0,-1360000000.0
Pretax Income,8690000000.0,1156000000.0,4837000000.0,2572000000.0
Other Income Expense,253000000.0,-5944000000.0,-925000000.0,-802000000.0
Other Non Operating Income Expenses,305000000.0,-6105000000.0,-1057000000.0,-802000000.0
Special Income Charges,8000000.0,21000000.0,35000000.0,-109000000.0
Gain On Sale Of Ppe,8000000.0,21000000.0,35000000.0,41000000.0
Write Off,,,,109000000.0
Gain On Sale Of Security,-60000000.0,140000000.0,132000000.0,9000000.0
Net Non Operating Interest Income Expense,-937000000.0,-1054000000.0,-1103000000.0,-1288000000.0
Interest Expense Non Operating,1607000000.0,1216000000.0,1155000000.0,1288000000.0
Interest Income Non Operating,670000000.0,162000000.0,52000000.0,105000000.0
Operating Income,9374000000.0,8154000000.0,6865000000.0,4662000000.0
Operating Expense,24926000000.0,24533000000.0,24621000000.0,26203000000.0
Other Operating Expenses,-851000000.0,-643000000.0,-612000000.0,-620000000.0
Provision For Doubtful Accounts,10000000.0,64000000.0,-71000000.0,83000000.0
Depreciation Amortization Depletion Income Statement,995000000.0,1062000000.0,1116000000.0,1123000000.0
Depreciation And Amortization In Income Statement,995000000.0,1062000000.0,1116000000.0,1123000000.0
Amortization,995000000.0,1062000000.0,1116000000.0,1123000000.0
Amortization Of Intangibles Income Statement,995000000.0,1062000000.0,1116000000.0,1123000000.0
Research And Development,6775000000.0,6567000000.0,6488000000.0,6262000000.0
Selling General And Administration,17997000000.0,17483000000.0,18745000000.0,20561000000.0
Selling And Marketing Expense,1237000000.0,1330000000.0,1413000000.0,1542000000.0
General And Administrative Expense,16760000000.0,16153000000.0,16286000000.0,20308000000.0
Other Gand A,15706000000.0,15537000000.0,15550000000.0,16800000000.0
Salaries And Wages,1054000000.0,616000000.0,736000000.0,3508000000.0
Gross Profit,34300000000.0,32687000000.0,31486000000.0,30865000000.0
Cost Of Revenue,27560000000.0,27842000000.0,25865000000.0,24314000000.0
Total Revenue,61860000000.0,60530000000.0,57351000000.0,55179000000.0
Operating Revenue,61860000000.0,60530000000.0,57351000000.0,55179000000.0
