,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,1949800000.0,1668900000.0,840900000.0,1336400000.0
Repurchase Of Capital Stock,-347500000.0,-35400000.0,-267600000.0,-699800000.0
Repayment Of Debt,0.0,-500000000.0,-778800000.0,-508600000.0
Issuance Of Debt,2000000000.0,1988800000.0,0.0,993200000.0
Issuance Of Capital Stock,,,0.0,0.0
Capital Expenditure,-675800000.0,-723500000.0,-515100000.0,-560400000.0
Interest Paid Supplemental Data,5285500000.0,822400000.0,30800000.0,226800000.0
Income Tax Paid Supplemental Data,362500000.0,459900000.0,371000000.0,327700000.0
End Cash Position,4791500000.0,4654200000.0,3056800000.0,4389500000.0
Beginning Cash Position,4654200000.0,3056800000.0,4389500000.0,4459200000.0
Effect Of Exchange Rate Changes,-89800000.0,-287400000.0,-159600000.0,84600000.0
Changes In Cash,227100000.0,1884800000.0,-1173100000.0,-154300000.0
Financing Cash Flow,-7182600000.0,-26437400000.0,16073500000.0,27871900000.0
Cash Flow From Continuing Financing Activities,-7182600000.0,-26437400000.0,16073500000.0,27871900000.0
Net Other Financing Charges,-2700000.0,,100000.0,1200000.0
Proceeds From Stock Option Exercised,2300000.0,3900000.0,53800000.0,19500000.0
Cash Dividends Paid,-663300000.0,-796700000.0,-625100000.0,-630500000.0
Preferred Stock Dividend Paid,-41800000.0,-46500000.0,-41800000.0,-45900000.0
Common Stock Dividend Paid,-621500000.0,-750200000.0,-583300000.0,-584600000.0
Net Preferred Stock Issuance,,0.0,0.0,-400000000.0
Preferred Stock Payments,,0.0,0.0,-400000000.0
Preferred Stock Issuance,,,0.0,0.0
Net Common Stock Issuance,-347500000.0,-35400000.0,-267600000.0,-299800000.0
Common Stock Payments,-347500000.0,-35400000.0,-267600000.0,-299800000.0
Net Issuance Payments Of Debt,940900000.0,5455700000.0,-1205300000.0,-2213700000.0
Net Short Term Debt Issuance,-1059100000.0,3966900000.0,-426500000.0,-2698300000.0
Net Long Term Debt Issuance,2000000000.0,1488800000.0,-778800000.0,484600000.0
Long Term Debt Payments,0.0,-500000000.0,-778800000.0,-508600000.0
Long Term Debt Issuance,2000000000.0,1988800000.0,0.0,993200000.0
Investing Cash Flow,4784100000.0,25929800000.0,-18602600000.0,-29923000000.0
Cash Flow From Continuing Investing Activities,4784100000.0,25929800000.0,-18602600000.0,-29923000000.0
Net Other Investing Changes,-33500000.0,-561300000.0,-965100000.0,-549500000.0
Net Investment Purchase And Sale,3643700000.0,6782300000.0,-3649500000.0,-6667900000.0
Sale Of Investment,43737800000.0,44180800000.0,64981600000.0,44406800000.0
Purchase Of Investment,-40094100000.0,-37398500000.0,-68631100000.0,-51074700000.0
Net Business Purchase And Sale,,,0.0,0.0
Purchase Of Business,,,0.0,0.0
Net Intangibles Purchase And Sale,-559300000.0,-594900000.0,-419600000.0,-424600000.0
Purchase Of Intangibles,-559300000.0,-594900000.0,-419600000.0,-424600000.0
Net PPE Purchase And Sale,-116500000.0,-128600000.0,-95500000.0,-135800000.0
Purchase Of PPE,-116500000.0,-128600000.0,-95500000.0,-135800000.0
Operating Cash Flow,2625600000.0,2392400000.0,1356000000.0,1896800000.0
Cash Flow From Continuing Operating Activities,2625600000.0,2392400000.0,1356000000.0,1896800000.0
Change In Working Capital,-19200000.0,931200000.0,-898000000.0,-11500000.0
Change In Other Working Capital,-72600000.0,639400000.0,-466500000.0,-17800000.0
Change In Payables And Accrued Expense,85800000.0,172600000.0,-7800000.0,-23600000.0
Change In Payable,85800000.0,172600000.0,-7800000.0,-23600000.0
Change In Account Payable,85800000.0,172600000.0,-7800000.0,-23600000.0
Change In Receivables,-32400000.0,119200000.0,-423700000.0,29900000.0
Changes In Account Receivables,12000000.0,57900000.0,-460900000.0,4500000.0
Other Non Cash Items,774500000.0,-333700000.0,183800000.0,-16400000.0
Amortization Of Securities,3000000.0,59200000.0,99700000.0,88900000.0
Deferred Tax,-48200000.0,-142700000.0,2000000.0,16400000.0
Deferred Income Tax,-48200000.0,-142700000.0,2000000.0,16400000.0
Depreciation Amortization Depletion,634600000.0,553600000.0,515600000.0,500300000.0
Depreciation And Amortization,634600000.0,553600000.0,515600000.0,500300000.0
Operating Gains Losses,149100000.0,-23200000.0,-10900000.0,-15200000.0
Pension And Employee Benefit Expense,-20400000.0,-24300000.0,-11200000.0,-15600000.0
Gain Loss On Investment Securities,169500000.0,1100000.0,300000.0,400000.0
Net Income From Continuing Operations,1107300000.0,1336000000.0,1545300000.0,1209300000.0
