,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Preferred Shares Number,,,,5750000.0
Ordinary Shares Number,631431732.0,628000000.0,634000000.0,576940488.0
Share Issued,631431732.0,628000000.0,634000000.0,576940488.0
Net Debt,30840000000.0,28549000000.0,24086000000.0,23246000000.0
Total Debt,31076000000.0,28919000000.0,24645000000.0,24206000000.0
Tangible Book Value,25866000000.0,24280000000.0,23120000000.0,18422000000.0
Invested Capital,58862000000.0,55145000000.0,49737000000.0,44432000000.0
Working Capital,-4620000000.0,-3987000000.0,-5660000000.0,-2328000000.0
Net Tangible Assets,26775000000.0,25189000000.0,24029000000.0,21589000000.0
Common Stock Equity,27786000000.0,26226000000.0,25092000000.0,20226000000.0
Preferred Stock Equity,909000000.0,909000000.0,909000000.0,3167000000.0
Total Capitalization,56454000000.0,51683000000.0,47069000000.0,45174000000.0
Total Equity Gross Minority Interest,33654000000.0,29256000000.0,27419000000.0,24934000000.0
Minority Interest,4959000000.0,2121000000.0,1418000000.0,1541000000.0
Stockholders Equity,28695000000.0,27135000000.0,26001000000.0,23393000000.0
Other Equity Interest,,,20000000.0,20000000.0
Gains Losses Not Affecting Retained Earnings,-150000000.0,-135000000.0,-318000000.0,-500000000.0
Other Equity Adjustments,-150000000.0,-135000000.0,-318000000.0,-500000000.0
Retained Earnings,15732000000.0,14201000000.0,13548000000.0,13673000000.0
Capital Stock,13113000000.0,13069000000.0,12771000000.0,10220000000.0
Common Stock,12204000000.0,12160000000.0,11862000000.0,7053000000.0
Preferred Stock,909000000.0,909000000.0,909000000.0,3167000000.0
Total Liabilities Net Minority Interest,53527000000.0,49318000000.0,44626000000.0,41689000000.0
Total Non Current Liabilities Net Minority Interest,43437000000.0,39419000000.0,34591000000.0,34850000000.0
Other Non Current Liabilities,,565000000.0,225000000.0,
Liabilities Heldfor Sale Non Current,,,0.0,0.0
Employee Benefits,407000000.0,410000000.0,687000000.0,1059000000.0
