,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,28488130.0,29848980.0,32034244.0,26434682.0
Preferred Shares Number,13800000.0,13800000.0,13800000.0,13800000.0
Ordinary Shares Number,298472098.0,315111248.0,334925984.0,358488540.0
Share Issued,326960228.0,344960228.0,366960228.0,384923222.0
Net Debt,4236000000.0,4128000000.0,4739000000.0,4201000000.0
Total Debt,4362000000.0,4357000000.0,4944000000.0,4352000000.0
Tangible Book Value,12375000000.0,10653000000.0,14740000000.0,15361000000.0
Invested Capital,19355000000.0,17699000000.0,22453000000.0,22574000000.0
Net Tangible Assets,12709000000.0,10987000000.0,15074000000.0,15695000000.0
Common Stock Equity,14993000000.0,13342000000.0,17509000000.0,18222000000.0
Preferred Stock Equity,334000000.0,334000000.0,334000000.0,334000000.0
Total Capitalization,19689000000.0,18033000000.0,22787000000.0,22908000000.0
Total Equity Gross Minority Interest,15327000000.0,13676000000.0,17843000000.0,18556000000.0
Stockholders Equity,15327000000.0,13676000000.0,17843000000.0,18556000000.0
Gains Losses Not Affecting Retained Earnings,-2849000000.0,-3841000000.0,172000000.0,1170000000.0
Other Equity Adjustments,-2849000000.0,-3841000000.0,172000000.0,1170000000.0
Treasury Stock,1816000000.0,1773000000.0,1740000000.0,1192000000.0
Retained Earnings,19007000000.0,17058000000.0,15764000000.0,13918000000.0
Additional Paid In Capital,648000000.0,1895000000.0,3309000000.0,4322000000.0
Capital Stock,337000000.0,337000000.0,338000000.0,338000000.0
Common Stock,3000000.0,3000000.0,4000000.0,4000000.0
Preferred Stock,334000000.0,334000000.0,334000000.0,334000000.0
Total Liabilities Net Minority Interest,61453000000.0,59332000000.0,58735000000.0,55555000000.0
Long Term Debt And Capital Lease Obligation,4362000000.0,4357000000.0,4944000000.0,4352000000.0
Long Term Debt,4362000000.0,4357000000.0,4944000000.0,4352000000.0
Current Debt And Capital Lease Obligation,0.0,0.0,,0.0
Current Debt,0.0,0.0,,0.0
Line Of Credit,0.0,0.0,,
Current Notes Payable,,,,0.0
Total Assets,76780000000.0,73008000000.0,76578000000.0,74111000000.0
Investments And Advances,49644000000.0,46401000000.0,52151000000.0,51838000000.0
Long Term Equity Investment,4785000000.0,4177000000.0,3353000000.0,2082000000.0
Investments In Other Ventures Under Equity Method,4785000000.0,4177000000.0,3353000000.0,2082000000.0
Goodwill And Other Intangible Assets,2618000000.0,2689000000.0,2769000000.0,2861000000.0
Other Intangible Assets,707000000.0,778000000.0,858000000.0,950000000.0
Goodwill,1911000000.0,1911000000.0,1911000000.0,1911000000.0
Net PPE,896000000.0,927000000.0,1027000000.0,1122000000.0
Receivables,12711000000.0,11913000000.0,10968000000.0,10279000000.0
Accounts Receivable,12711000000.0,11913000000.0,10968000000.0,10279000000.0
Cash Cash Equivalents And Short Term Investments,43794000000.0,40319000000.0,46749000000.0,48469000000.0
Other Short Term Investments,43668000000.0,40090000000.0,46544000000.0,48318000000.0
Cash And Cash Equivalents,126000000.0,229000000.0,205000000.0,151000000.0
