,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,538000000.0,431000000.0,1970000000.0,1932000000.0
Repayment Of Debt,-338000000.0,-108000000.0,-1624000000.0,0.0
Issuance Of Debt,80000000.0,0.0,9470000000.0,1512000000.0
Capital Expenditure,-261000000.0,-427000000.0,-488000000.0,-255000000.0
End Cash Position,693000000.0,706000000.0,737000000.0,12000000.0
Other Cash Adjustment Outside Changein Cash,0.0,0.0,0.0,-58000000.0
Beginning Cash Position,706000000.0,737000000.0,70000000.0,319000000.0
Effect Of Exchange Rate Changes,17000000.0,-36000000.0,23000000.0,-3000000.0
Changes In Cash,-30000000.0,5000000.0,644000000.0,-246000000.0
Financing Cash Flow,-569000000.0,-433000000.0,-977000000.0,-2175000000.0
Cash From Discontinued Financing Activities,,0.0,-356000000.0,-153000000.0
Cash Flow From Continuing Financing Activities,-569000000.0,-433000000.0,-977000000.0,-2022000000.0
Net Other Financing Charges,-17000000.0,-35000000.0,-8678000000.0,-3534000000.0
Cash Dividends Paid,-294000000.0,-290000000.0,-145000000.0,0.0
Common Stock Dividend Paid,-294000000.0,-290000000.0,-145000000.0,0.0
Net Issuance Payments Of Debt,-258000000.0,-108000000.0,7846000000.0,1512000000.0
Net Short Term Debt Issuance,0.0,0.0,-1512000000.0,1512000000.0
Short Term Debt Payments,0.0,0.0,-1512000000.0,0.0
Short Term Debt Issuance,,0.0,0.0,1512000000.0
Net Long Term Debt Issuance,-258000000.0,-108000000.0,9358000000.0,0.0
Long Term Debt Payments,-338000000.0,-108000000.0,-112000000.0,0.0
Long Term Debt Issuance,80000000.0,0.0,9470000000.0,0.0
Investing Cash Flow,-260000000.0,-420000000.0,-837000000.0,-258000000.0
Cash From Discontinued Investing Activities,0.0,0.0,-356000000.0,-8000000.0
Cash Flow From Continuing Investing Activities,-260000000.0,-420000000.0,-481000000.0,-250000000.0
Net Intangibles Purchase And Sale,-10000000.0,-231000000.0,-296000000.0,0.0
Purchase Of Intangibles,-10000000.0,-231000000.0,-296000000.0,0.0
Net PPE Purchase And Sale,1000000.0,7000000.0,7000000.0,5000000.0
Sale Of PPE,1000000.0,7000000.0,7000000.0,5000000.0
Capital Expenditure Reported,-251000000.0,-196000000.0,-192000000.0,-255000000.0
Operating Cash Flow,799000000.0,858000000.0,2458000000.0,2187000000.0
Cash From Discontinued Operating Activities,0.0,0.0,298000000.0,-97000000.0
Cash Flow From Continuing Operating Activities,799000000.0,858000000.0,2160000000.0,2284000000.0
Change In Working Capital,-155000000.0,-452000000.0,702000000.0,-117000000.0
Change In Other Working Capital,16000000.0,-8000000.0,-109000000.0,-175000000.0
Change In Other Current Assets,-10000000.0,-43000000.0,353000000.0,80000000.0
Change In Payables And Accrued Expense,281000000.0,-58000000.0,873000000.0,-69000000.0
Change In Accrued Expense,102000000.0,172000000.0,329000000.0,12000000.0
Change In Payable,179000000.0,-230000000.0,544000000.0,-81000000.0
Change In Account Payable,163000000.0,-237000000.0,663000000.0,37000000.0
Change In Tax Payable,16000000.0,7000000.0,-119000000.0,-118000000.0
Change In Income Tax Payable,16000000.0,7000000.0,-119000000.0,-118000000.0
Change In Inventory,-230000000.0,-220000000.0,-138000000.0,34000000.0
Change In Receivables,-212000000.0,-123000000.0,-277000000.0,13000000.0
Changes In Account Receivables,-212000000.0,-123000000.0,-277000000.0,13000000.0
Other Non Cash Items,39000000.0,133000000.0,116000000.0,
Stock Based Compensation,101000000.0,75000000.0,59000000.0,40000000.0
Asset Impairment Charge,0.0,9000000.0,7000000.0,0.0
Deferred Tax,-485000000.0,-18000000.0,-288000000.0,-32000000.0
Deferred Income Tax,-485000000.0,-18000000.0,-288000000.0,-32000000.0
Depreciation Amortization Depletion,236000000.0,212000000.0,195000000.0,142000000.0
Depreciation And Amortization,236000000.0,212000000.0,195000000.0,142000000.0
Amortization Cash Flow,116000000.0,116000000.0,103000000.0,86000000.0
Amortization Of Intangibles,116000000.0,116000000.0,103000000.0,86000000.0
Depreciation,120000000.0,96000000.0,92000000.0,56000000.0
Operating Gains Losses,40000000.0,-18000000.0,18000000.0,-5000000.0
Net Foreign Currency Exchange Gain Loss,40000000.0,-18000000.0,18000000.0,-5000000.0
Net Income From Continuing Operations,1023000000.0,917000000.0,1351000000.0,2256000000.0
