,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.269367,0.27,0.368964
Normalized EBITDA,766534000.0,819332000.0,909014000.0,569440000.0
Net Income From Continuing Operation Net Minority Interest,214352000.0,393913000.0,902987000.0,123579000.0
Reconciled Depreciation,177344000.0,182179000.0,184313000.0,193451000.0
Reconciled Cost Of Revenue,2857503000.0,2953335000.0,2831079000.0,2345330000.0
EBITDA,766534000.0,819332000.0,909014000.0,569440000.0
EBIT,589190000.0,637153000.0,724701000.0,375989000.0
Net Interest Income,-98548000.0,-123420000.0,-250434000.0,-194387000.0
Interest Expense,123786000.0,132818000.0,253937000.0,198332000.0
Interest Income,25238000.0,9398000.0,3503000.0,3945000.0
Normalized Income,214352000.0,393913000.0,902987000.0,123579000.0
Net Income From Continuing And Discontinued Operation,214352000.0,393913000.0,902987000.0,123579000.0
Total Expenses,4879560000.0,4759172000.0,4728179000.0,4213697000.0
Total Operating Income As Reported,561659000.0,675515000.0,729562000.0,374736000.0
Diluted Average Shares,357100000.0,359600000.0,357300000.0,349100000.0
Basic Average Shares,353600000.0,353800000.0,350000000.0,347500000.0
Diluted EPS,0.6,1.1,2.53,0.36
Basic EPS,0.61,1.11,2.58,0.36
Diluted NI Availto Com Stockholders,214352000.0,393913000.0,902987000.0,123579000.0
Net Income Common Stockholders,214352000.0,393913000.0,902987000.0,123579000.0
Net Income,214352000.0,393913000.0,902987000.0,123579000.0
Net Income Including Noncontrolling Interests,214352000.0,393913000.0,902987000.0,123579000.0
Net Income Continuous Operations,214352000.0,393913000.0,902987000.0,123579000.0
Earnings From Equity Interest Net Of Tax,18423000.0,25429000.0,11842000.0,11471000.0
Tax Provision,269475000.0,135851000.0,-420381000.0,65549000.0
Pretax Income,465404000.0,504335000.0,470764000.0,177657000.0
Other Income Expense,2293000.0,-47760000.0,-8364000.0,-2692000.0
Other Non Operating Income Expenses,2293000.0,-47760000.0,-8364000.0,-2692000.0
Net Non Operating Interest Income Expense,-98548000.0,-123420000.0,-250434000.0,-194387000.0
Interest Expense Non Operating,123786000.0,132818000.0,253937000.0,198332000.0
Interest Income Non Operating,25238000.0,9398000.0,3503000.0,3945000.0
Operating Income,561659000.0,675515000.0,729562000.0,374736000.0
Operating Expense,2022057000.0,1805837000.0,1897100000.0,1868367000.0
Selling General And Administration,2022057000.0,1805837000.0,1897100000.0,1868367000.0
Selling And Marketing Expense,524786000.0,534255000.0,545674000.0,525803000.0
General And Administrative Expense,1497271000.0,1271582000.0,1351426000.0,1342564000.0
Other Gand A,1497271000.0,1271582000.0,1351426000.0,1342564000.0
Gross Profit,2583716000.0,2481352000.0,2626662000.0,2243103000.0
Cost Of Revenue,2857503000.0,2953335000.0,2831079000.0,2345330000.0
Total Revenue,5441219000.0,5434687000.0,5457741000.0,4588433000.0
Operating Revenue,5441219000.0,5434687000.0,5457741000.0,4588433000.0
