,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,-823200.0,-15142500.0,0.0
Tax Rate For Calcs,0.217,0.196,0.225,0.177
Total Unusual Items,0.0,-4200000.0,-67300000.0,0.0
Total Unusual Items Excluding Goodwill,0.0,-4200000.0,-67300000.0,0.0
Net Income From Continuing Operation Net Minority Interest,1283800000.0,1407200000.0,981000000.0,793000000.0
Reconciled Depreciation,108800000.0,110500000.0,119800000.0,113600000.0
EBIT,1834900000.0,1938500000.0,1445600000.0,1152200000.0
Net Interest Income,-194800000.0,-188500000.0,-185000000.0,-188200000.0
Interest Expense,194800000.0,188500000.0,185000000.0,188200000.0
Normalized Income,1283800000.0,1410576800.0,1033157500.0,793000000.0
Net Income From Continuing And Discontinued Operation,1283800000.0,1407200000.0,981000000.0,793000000.0
Total Expenses,10668600000.0,10125000000.0,10577100000.0,12182900000.0
Diluted Average Shares,197602000.0,202109400.0,204847900.0,203800000.0
Basic Average Shares,196659700.0,200647200.0,204232900.0,203600000.0
Diluted EPS,6.5,6.5,4.02,3.89
Basic EPS,6.53,6.55,4.04,3.89
Diluted NI Availto Com Stockholders,1283800000.0,1407200000.0,981000000.0,793000000.0
Net Income Common Stockholders,1283800000.0,1407200000.0,981000000.0,793000000.0
Net Income,1283800000.0,1407200000.0,981000000.0,793000000.0
Net Income Including Noncontrolling Interests,1283800000.0,1407200000.0,981000000.0,793000000.0
Net Income Continuous Operations,1283800000.0,1407200000.0,981000000.0,793000000.0
Tax Provision,356300000.0,342800000.0,279600000.0,171000000.0
Pretax Income,1640100000.0,1750000000.0,1260600000.0,964000000.0
Other Income Expense,279200000.0,261100000.0,242900000.0,224200000.0
Special Income Charges,0.0,-4200000.0,-67300000.0,0.0
Other Special Charges,,4200000.0,67300000.0,
Net Non Operating Interest Income Expense,-194800000.0,-188500000.0,-185000000.0,-188200000.0
Interest Expense Non Operating,194800000.0,188500000.0,185000000.0,188200000.0
Other Operating Expenses,1112900000.0,1007700000.0,994600000.0,1001200000.0
Selling General And Administration,1162600000.0,1089500000.0,975200000.0,953200000.0
General And Administrative Expense,1162600000.0,1089500000.0,975200000.0,953200000.0
Salaries And Wages,1162600000.0,1089500000.0,975200000.0,953200000.0
Total Revenue,12308700000.0,11875000000.0,11837700000.0,13146900000.0
Operating Revenue,12308700000.0,11875000000.0,11837700000.0,13146900000.0
Loss Adjustment Expense,7257100000.0,6994600000.0,7553400000.0,8972900000.0
Net Policyholder Benefits And Claims,7257100000.0,6994600000.0,7553400000.0,8972900000.0
Policyholder Benefits Gross,8091200000.0,8004300000.0,8417800000.0,8344100000.0
Policyholder Benefits Ceded,834100000.0,1009700000.0,864400000.0,-628800000.0
