,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,55900000.0,55100000.0,34563000.0,17314602.0
Ordinary Shares Number,267200000.0,267300000.0,287015000.0,303553000.0
Share Issued,323100000.0,322400000.0,321578000.0,320867602.0
Net Debt,3952000000.0,2378000000.0,2538000000.0,2558984000.0
Total Debt,5638000000.0,3935000000.0,4224000000.0,4290912000.0
Tangible Book Value,-746000000.0,481000000.0,486000000.0,249930000.0
Invested Capital,10418000000.0,8109000000.0,8584000000.0,8526856000.0
Working Capital,1550000000.0,1987000000.0,2089000000.0,2045541000.0
Net Tangible Assets,-746000000.0,481000000.0,486000000.0,249930000.0
Capital Lease Obligations,1387000000.0,1279000000.0,1412000000.0,1419774000.0
Common Stock Equity,6167000000.0,5453000000.0,5772000000.0,5655718000.0
Total Capitalization,9822000000.0,8075000000.0,8549000000.0,8468359000.0
Total Equity Gross Minority Interest,6181000000.0,5491000000.0,5811000000.0,5695377000.0
Minority Interest,14000000.0,38000000.0,39000000.0,39659000.0
Stockholders Equity,6167000000.0,5453000000.0,5772000000.0,5655718000.0
Gains Losses Not Affecting Retained Earnings,-240000000.0,-323000000.0,-153000000.0,-99009000.0
Other Equity Adjustments,-240000000.0,-323000000.0,-153000000.0,-99009000.0
Treasury Stock,2424000000.0,2389000000.0,1346000000.0,469105000.0
Retained Earnings,7290000000.0,6656000000.0,5794000000.0,4776040000.0
Additional Paid In Capital,1538000000.0,1506000000.0,1474000000.0,1444584000.0
Capital Stock,3000000.0,3000000.0,3000000.0,3208000.0
Common Stock,3000000.0,3000000.0,3000000.0,3208000.0
Total Liabilities Net Minority Interest,8898000000.0,6547000000.0,6795000000.0,6665156000.0
Total Non Current Liabilities Net Minority Interest,5580000000.0,4276000000.0,4630000000.0,4676665000.0
Other Non Current Liabilities,314000000.0,283000000.0,365000000.0,374640000.0
Preferred Securities Outside Stock Equity,,,,24077000.0
Non Current Deferred Liabilities,448000000.0,280000000.0,279000000.0,291421000.0
Non Current Deferred Taxes Liabilities,448000000.0,280000000.0,279000000.0,291421000.0
Long Term Debt And Capital Lease Obligation,4818000000.0,3713000000.0,3986000000.0,4010604000.0
Long Term Capital Lease Obligation,1163000000.0,1091000000.0,1209000000.0,1197963000.0
Long Term Debt,3655000000.0,2622000000.0,2777000000.0,2812641000.0
Current Liabilities,3318000000.0,2271000000.0,2165000000.0,1988491000.0
Other Current Liabilities,149000000.0,89000000.0,112000000.0,130021000.0
Current Debt And Capital Lease Obligation,820000000.0,222000000.0,238000000.0,280308000.0
Current Capital Lease Obligation,224000000.0,188000000.0,203000000.0,221811000.0
Current Debt,596000000.0,34000000.0,35000000.0,58497000.0
Other Current Borrowings,596000000.0,34000000.0,35000000.0,58497000.0
Current Provisions,132000000.0,109000000.0,107000000.0,102148000.0
Payables And Accrued Expenses,2217000000.0,1851000000.0,1708000000.0,1476014000.0
Current Accrued Expenses,569000000.0,512000000.0,532000000.0,543608000.0
Payables,1648000000.0,1339000000.0,1176000000.0,932406000.0
Accounts Payable,1648000000.0,1339000000.0,1176000000.0,932406000.0
Total Assets,15079000000.0,12038000000.0,12606000000.0,12360533000.0
Total Non Current Assets,10211000000.0,7780000000.0,8352000000.0,8326501000.0
Other Non Current Assets,287000000.0,204000000.0,225000000.0,163662000.0
Investments And Advances,159000000.0,141000000.0,181000000.0,155224000.0
Long Term Equity Investment,159000000.0,141000000.0,181000000.0,155224000.0
Goodwill And Other Intangible Assets,6913000000.0,4972000000.0,5286000000.0,5405788000.0
Other Intangible Assets,1313000000.0,653000000.0,746000000.0,814219000.0
Goodwill,5600000000.0,4319000000.0,4540000000.0,4591569000.0
Net PPE,2852000000.0,2463000000.0,2660000000.0,2601827000.0
Accumulated Depreciation,-1173000000.0,-1049000000.0,-987000000.0,-895149000.0
Gross PPE,4025000000.0,3512000000.0,3647000000.0,3496976000.0
Leases,457000000.0,398000000.0,350000000.0,314567000.0
Construction In Progress,132000000.0,52000000.0,159000000.0,76922000.0
Other Properties,1477000000.0,1334000000.0,1462000000.0,1452185000.0
Machinery Furniture Equipment,1226000000.0,1102000000.0,1057000000.0,1036537000.0
Buildings And Improvements,473000000.0,409000000.0,415000000.0,415810000.0
Land And Improvements,260000000.0,217000000.0,204000000.0,200955000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,4868000000.0,4258000000.0,4254000000.0,4034032000.0
Other Current Assets,283000000.0,230000000.0,296000000.0,233877000.0
Prepaid Assets,,,296947000.0,233877000.0
Inventory,3121000000.0,2752000000.0,2611000000.0,2414612000.0
Finished Goods,3121000000.0,2752000000.0,2611000000.0,2414612000.0
Raw Materials,,46000000.0,37000000.0,20795000.0
Receivables,1165000000.0,998000000.0,1073000000.0,1073389000.0
Accounts Receivable,1165000000.0,998000000.0,1073000000.0,1073389000.0
Allowance For Doubtful Accounts Receivable,-61000000.0,-54000000.0,-53000000.0,-69931000.0
Gross Accounts Receivable,1226000000.0,1052000000.0,1126000000.0,1143320000.0
Cash Cash Equivalents And Short Term Investments,299000000.0,278000000.0,274000000.0,312154000.0
Cash And Cash Equivalents,299000000.0,278000000.0,274000000.0,312154000.0
