,2024-01-31,2023-01-31,2022-01-31,2021-01-31
Tax Effect Of Unusual Items,0.0,0.0,-67275000.0,-23026000.0
Tax Rate For Calcs,0.097,0.21,0.207,0.397
Normalized EBITDA,1168000000.0,489000000.0,1319000000.0,-345000000.0
Total Unusual Items,0.0,0.0,-325000000.0,-58000000.0
Total Unusual Items Excluding Goodwill,0.0,0.0,-325000000.0,-58000000.0
Net Income From Continuing Operation Net Minority Interest,502000000.0,-202000000.0,256000000.0,-665000000.0
Reconciled Depreciation,522000000.0,540000000.0,504000000.0,507000000.0
Reconciled Cost Of Revenue,9114000000.0,10257000000.0,10033000000.0,9095000000.0
EBITDA,1168000000.0,489000000.0,994000000.0,-403000000.0
EBIT,646000000.0,-51000000.0,490000000.0,-910000000.0
Net Interest Income,-4000000.0,-70000000.0,-162000000.0,-182000000.0
Interest Expense,90000000.0,88000000.0,167000000.0,192000000.0
Interest Income,86000000.0,18000000.0,5000000.0,10000000.0
Normalized Income,502000000.0,-202000000.0,513725000.0,-630026000.0
Net Income From Continuing And Discontinued Operation,502000000.0,-202000000.0,256000000.0,-665000000.0
Total Expenses,14329000000.0,15685000000.0,15860000000.0,14662000000.0
Total Operating Income As Reported,560000000.0,-69000000.0,810000000.0,-862000000.0
Diluted Average Shares,376000000.0,367000000.0,383000000.0,374000000.0
Basic Average Shares,370000000.0,367000000.0,376000000.0,374000000.0
Diluted EPS,1.34,-0.55,0.67,-1.78
Basic EPS,1.36,-0.55,0.68,-1.78
Diluted NI Availto Com Stockholders,502000000.0,-202000000.0,256000000.0,-665000000.0
Net Income Common Stockholders,502000000.0,-202000000.0,256000000.0,-665000000.0
Net Income,502000000.0,-202000000.0,256000000.0,-665000000.0
Net Income Including Noncontrolling Interests,502000000.0,-202000000.0,256000000.0,-665000000.0
Net Income Continuous Operations,502000000.0,-202000000.0,256000000.0,-665000000.0
Tax Provision,54000000.0,63000000.0,67000000.0,-437000000.0
Pretax Income,556000000.0,-139000000.0,323000000.0,-1102000000.0
Other Income Expense,,,-325000000.0,-58000000.0
Special Income Charges,0.0,0.0,-325000000.0,-58000000.0
Other Special Charges,,,325000000.0,58000000.0
Net Non Operating Interest Income Expense,-4000000.0,-70000000.0,-162000000.0,-182000000.0
Interest Expense Non Operating,90000000.0,88000000.0,167000000.0,192000000.0
Interest Income Non Operating,86000000.0,18000000.0,5000000.0,10000000.0
Operating Income,560000000.0,-69000000.0,810000000.0,-862000000.0
Operating Expense,5215000000.0,5428000000.0,5827000000.0,5567000000.0
Gross Profit,5775000000.0,5359000000.0,6637000000.0,4705000000.0
Cost Of Revenue,9114000000.0,10257000000.0,10033000000.0,9095000000.0
Total Revenue,14889000000.0,15616000000.0,16670000000.0,13800000000.0
Operating Revenue,14889000000.0,15616000000.0,16670000000.0,13800000000.0
