,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,799300000.0,320200000.0,474500000.0,675200000.0
Repurchase Of Capital Stock,-150000000.0,-580100000.0,-447700000.0,-187600000.0
Repayment Of Debt,-1070000000.0,-6712500000.0,-1510000000.0,-1465000000.0
Issuance Of Debt,1065100000.0,6675400000.0,1645000000.0,1850000000.0
Capital Expenditure,-256500000.0,-246100000.0,-214200000.0,-150500000.0
Interest Paid Supplemental Data,121400000.0,102900000.0,76800000.0,76200000.0
Income Tax Paid Supplemental Data,120300000.0,278300000.0,228800000.0,175500000.0
End Cash Position,395500000.0,648300000.0,476100000.0,425000000.0
Beginning Cash Position,648300000.0,476100000.0,425000000.0,394900000.0
Effect Of Exchange Rate Changes,500000.0,-11100000.0,-1900000.0,16300000.0
Changes In Cash,-253300000.0,183300000.0,53000000.0,13800000.0
Financing Cash Flow,-271300000.0,72500000.0,-428600000.0,111600000.0
Cash Flow From Continuing Financing Activities,-271300000.0,72500000.0,-428600000.0,111600000.0
Net Other Financing Charges,-17600000.0,834200000.0,-14700000.0,-17400000.0
Proceeds From Stock Option Exercised,18000000.0,1100000.0,41800000.0,64900000.0
Cash Dividends Paid,-116800000.0,-145600000.0,-143000000.0,-133300000.0
Common Stock Dividend Paid,-116800000.0,-145600000.0,-143000000.0,-133300000.0
Net Common Stock Issuance,-150000000.0,-580100000.0,-447700000.0,-187600000.0
Common Stock Payments,-150000000.0,-580100000.0,-447700000.0,-187600000.0
Net Issuance Payments Of Debt,-4900000.0,-37100000.0,135000000.0,385000000.0
Net Short Term Debt Issuance,-600000000.0,-400000000.0,400000000.0,0.0
Short Term Debt Payments,-600000000.0,-1100000000.0,0.0,0.0
Short Term Debt Issuance,0.0,700000000.0,400000000.0,0.0
Net Long Term Debt Issuance,595100000.0,362900000.0,-265000000.0,385000000.0
Long Term Debt Payments,-470000000.0,-5612500000.0,-1510000000.0,-1465000000.0
Long Term Debt Issuance,1065100000.0,5975400000.0,1245000000.0,1850000000.0
Investing Cash Flow,-1037800000.0,-455500000.0,-207100000.0,-923500000.0
Cash Flow From Continuing Investing Activities,-1037800000.0,-455500000.0,-207100000.0,-923500000.0
Net Other Investing Changes,2800000.0,8200000.0,1900000.0,-57800000.0
Net Investment Purchase And Sale,,,0.0,-59400000.0
Purchase Of Investment,,,0.0,-59400000.0
Net Business Purchase And Sale,-784100000.0,-217600000.0,5200000.0,-715200000.0
Sale Of Business,,,5200000.0,
Purchase Of Business,-784100000.0,-217600000.0,,-715200000.0
Capital Expenditure Reported,-256500000.0,-246100000.0,-214200000.0,-150500000.0
Operating Cash Flow,1055800000.0,566300000.0,688700000.0,825700000.0
Cash Flow From Continuing Operating Activities,1055800000.0,566300000.0,688700000.0,825700000.0
Change In Working Capital,403200000.0,-474500000.0,-378200000.0,7800000.0
Change In Other Current Assets,170000000.0,14000000.0,1000000.0,-41100000.0
Change In Payables And Accrued Expense,58700000.0,-356300000.0,96600000.0,226400000.0
Change In Accrued Expense,-25000000.0,-129600000.0,-49500000.0,71000000.0
Change In Payable,83700000.0,-226700000.0,146100000.0,155400000.0
Change In Account Payable,101100000.0,-161200000.0,137700000.0,142900000.0
Change In Tax Payable,-17400000.0,-65500000.0,8400000.0,12500000.0
Change In Income Tax Payable,-17400000.0,-65500000.0,8400000.0,12500000.0
Change In Inventory,148800000.0,-198500000.0,-324300000.0,-91800000.0
Change In Receivables,25700000.0,66300000.0,-151500000.0,-85700000.0
Changes In Account Receivables,25700000.0,66300000.0,-151500000.0,-85700000.0
Other Non Cash Items,38700000.0,55800000.0,46900000.0,45100000.0
Stock Based Compensation,34200000.0,50200000.0,50200000.0,47600000.0
Asset Impairment Charge,33500000.0,46400000.0,0.0,26100000.0
Deferred Tax,-26100000.0,14800000.0,1700000.0,-14600000.0
Deferred Income Tax,-26100000.0,14800000.0,1700000.0,-14600000.0
Depreciation Amortization Depletion,168800000.0,191600000.0,189100000.0,163500000.0
Depreciation And Amortization,168800000.0,191600000.0,189100000.0,163500000.0
Amortization Cash Flow,62100000.0,65100000.0,64100000.0,42000000.0
Amortization Of Intangibles,62100000.0,65100000.0,64100000.0,42000000.0
Depreciation,106700000.0,126500000.0,125000000.0,121500000.0
Operating Gains Losses,-1000000.0,-4700000.0,6600000.0,-4200000.0
Earnings Losses From Equity Investments,0.0,0.0,5000000.0,-6600000.0
Gain Loss On Sale Of PPE,-1000000.0,-4700000.0,1600000.0,2400000.0
Net Income From Continuing Operations,404500000.0,686700000.0,772400000.0,554400000.0
