,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,12121000000.0,8463000000.0,10028000000.0,14967000000.0
Repurchase Of Capital Stock,-402000000.0,-407000000.0,-319000000.0,-302000000.0
Repayment Of Debt,-5082000000.0,-6800000000.0,-8597000000.0,-13365000000.0
Issuance Of Debt,9586000000.0,7804000000.0,522000000.0,10504000000.0
Capital Expenditure,-1810000000.0,-1972000000.0,-2768000000.0,-3230000000.0
Interest Paid Supplemental Data,1668000000.0,1401000000.0,1512000000.0,1830000000.0
Income Tax Paid Supplemental Data,1564000000.0,1865000000.0,2103000000.0,2253000000.0
End Cash Position,13089000000.0,7988000000.0,6957000000.0,13675000000.0
Beginning Cash Position,7988000000.0,6957000000.0,13675000000.0,8314000000.0
Effect Of Exchange Rate Changes,9000000.0,-244000000.0,-185000000.0,-87000000.0
Changes In Cash,5092000000.0,1275000000.0,-6533000000.0,5448000000.0
Financing Cash Flow,-1769000000.0,-4958000000.0,-13354000000.0,-9721000000.0
Cash Flow From Continuing Financing Activities,-1769000000.0,-4958000000.0,-13354000000.0,-9721000000.0
Net Other Financing Charges,176000000.0,176000000.0,949000000.0,92000000.0
Cash Dividends Paid,-6040000000.0,-5948000000.0,-5869000000.0,-5797000000.0
Common Stock Dividend Paid,-6040000000.0,-5948000000.0,-5869000000.0,-5797000000.0
Net Common Stock Issuance,-402000000.0,-407000000.0,-319000000.0,-302000000.0
Common Stock Payments,-402000000.0,-407000000.0,-319000000.0,-302000000.0
Net Issuance Payments Of Debt,4497000000.0,1221000000.0,-8115000000.0,-3714000000.0
Net Short Term Debt Issuance,-7000000.0,217000000.0,-40000000.0,-853000000.0
Net Long Term Debt Issuance,4504000000.0,1004000000.0,-8075000000.0,-2861000000.0
Long Term Debt Payments,-5082000000.0,-6800000000.0,-8597000000.0,-13365000000.0
Long Term Debt Issuance,9586000000.0,7804000000.0,522000000.0,10504000000.0
Investing Cash Flow,-7070000000.0,-4202000000.0,-5975000000.0,-3028000000.0
Cash Flow From Continuing Investing Activities,-7071000000.0,-4202000000.0,-5974000000.0,-3028000000.0
Net Other Investing Changes,1000000.0,,-1000000.0,475000000.0
Net Investment Purchase And Sale,-496000000.0,-1265000000.0,-414000000.0,-628000000.0
Sale Of Investment,10647000000.0,4665000000.0,3147000000.0,5618000000.0
Purchase Of Investment,-11143000000.0,-5930000000.0,-3561000000.0,-6246000000.0
Net Business Purchase And Sale,-5086000000.0,-1076000000.0,-3179000000.0,167000000.0
Sale Of Business,,1272000000.0,114000000.0,503000000.0
Purchase Of Business,-5086000000.0,-2348000000.0,-3293000000.0,-336000000.0
Net Intangibles Purchase And Sale,-565000000.0,-626000000.0,-706000000.0,-612000000.0
Purchase Of Intangibles,-565000000.0,-626000000.0,-706000000.0,-612000000.0
Net PPE Purchase And Sale,-924000000.0,-1235000000.0,-1675000000.0,-2430000000.0
Sale Of PPE,321000000.0,111000000.0,387000000.0,188000000.0
Purchase Of PPE,-1245000000.0,-1346000000.0,-2062000000.0,-2618000000.0
Operating Cash Flow,13931000000.0,10435000000.0,12796000000.0,18197000000.0
Cash Flow From Continuing Operating Activities,13931000000.0,10435000000.0,12796000000.0,18198000000.0
Change In Working Capital,2184000000.0,202000000.0,1791000000.0,8249000000.0
Change In Other Working Capital,1004000000.0,457000000.0,196000000.0,3023000000.0
Change In Payables And Accrued Expense,65000000.0,213000000.0,85000000.0,138000000.0
Change In Payable,65000000.0,213000000.0,85000000.0,138000000.0
Change In Account Payable,65000000.0,213000000.0,85000000.0,138000000.0
Change In Inventory,390000000.0,71000000.0,138000000.0,-209000000.0
Change In Receivables,725000000.0,-539000000.0,1372000000.0,5297000000.0
Other Non Cash Items,,,,-1000000.0
Stock Based Compensation,1133000000.0,987000000.0,982000000.0,937000000.0
Deferred Tax,-1114000000.0,-2726000000.0,-2001000000.0,-3203000000.0
Deferred Income Tax,-1114000000.0,-2726000000.0,-2001000000.0,-3203000000.0
Depreciation Amortization Depletion,4396000000.0,4802000000.0,6417000000.0,6695000000.0
Depreciation And Amortization,4396000000.0,4802000000.0,6417000000.0,6695000000.0
Amortization Cash Flow,2287000000.0,2395000000.0,2529000000.0,2468000000.0
Amortization Of Intangibles,2287000000.0,2395000000.0,2529000000.0,2468000000.0
Depreciation,2109000000.0,2407000000.0,3888000000.0,4227000000.0
Operating Gains Losses,-170000000.0,5531000000.0,-136000000.0,-70000000.0
Pension And Employee Benefit Expense,0.0,5894000000.0,0.0,0.0
Net Income From Continuing Operations,7502000000.0,1639000000.0,5743000000.0,5590000000.0
