,2024-01-31,2023-01-31,2022-01-31,2021-01-31
Tax Effect Of Unusual Items,-24424000.0,0.0,0.0,0.0
Tax Rate For Calcs,0.086,0.272,0.275,0.27
Normalized EBITDA,1338000000.0,1264000000.0,1283000000.0,-205000000.0
Total Unusual Items,-284000000.0,0.0,0.0,
Total Unusual Items Excluding Goodwill,-284000000.0,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,134000000.0,245000000.0,178000000.0,-690000000.0
Reconciled Depreciation,770000000.0,789000000.0,790000000.0,839000000.0
Reconciled Cost Of Revenue,9303000000.0,10019000000.0,9344000000.0,7600000000.0
EBITDA,1054000000.0,1264000000.0,1283000000.0,-205000000.0
EBIT,284000000.0,475000000.0,493000000.0,-1044000000.0
Net Interest Income,-104000000.0,-128000000.0,-246000000.0,-181000000.0
Interest Expense,137000000.0,138000000.0,247000000.0,184000000.0
Interest Income,33000000.0,10000000.0,1000000.0,3000000.0
Normalized Income,393576000.0,245000000.0,178000000.0,-690000000.0
Net Income From Continuing And Discontinued Operation,134000000.0,245000000.0,178000000.0,-690000000.0
Total Expenses,14158000000.0,15065000000.0,14297000000.0,11762000000.0
Diluted Average Shares,163400000.0,162100000.0,162500000.0,157200000.0
Basic Average Shares,161800000.0,160100000.0,159000000.0,157200000.0
Diluted EPS,0.82,1.51,1.1,-4.39
Basic EPS,0.83,1.53,1.12,-4.39
Diluted NI Availto Com Stockholders,134000000.0,245000000.0,178000000.0,-690000000.0
Net Income Common Stockholders,134000000.0,245000000.0,178000000.0,-690000000.0
Net Income,134000000.0,245000000.0,178000000.0,-690000000.0
Net Income Including Noncontrolling Interests,134000000.0,245000000.0,178000000.0,-690000000.0
Net Income Continuous Operations,134000000.0,245000000.0,178000000.0,-690000000.0
Tax Provision,13000000.0,92000000.0,68000000.0,-538000000.0
Pretax Income,147000000.0,337000000.0,246000000.0,-1228000000.0
Other Income Expense,-284000000.0,,,
Special Income Charges,-284000000.0,0.0,0.0,
Gain On Sale Of Business,-284000000.0,0.0,0.0,
Net Non Operating Interest Income Expense,-104000000.0,-128000000.0,-246000000.0,-181000000.0
Interest Expense Non Operating,137000000.0,138000000.0,247000000.0,184000000.0
Interest Income Non Operating,33000000.0,10000000.0,1000000.0,3000000.0
Operating Income,535000000.0,465000000.0,492000000.0,-1047000000.0
Operating Expense,4855000000.0,5046000000.0,4953000000.0,4162000000.0
Selling General And Administration,4855000000.0,5046000000.0,4953000000.0,4162000000.0
Gross Profit,5390000000.0,5511000000.0,5445000000.0,3115000000.0
Cost Of Revenue,9303000000.0,10019000000.0,9344000000.0,7600000000.0
Total Revenue,14693000000.0,15530000000.0,14789000000.0,10715000000.0
Operating Revenue,14693000000.0,15530000000.0,14789000000.0,10715000000.0
