,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-10143000.0,-12568500.0,-10113141.517092,-27316800.0
Tax Rate For Calcs,0.245,0.245,0.241364,0.271
Normalized EBITDA,1626500000.0,1943300000.0,1720500000.0,1236900000.0
Total Unusual Items,-41400000.0,-51300000.0,-41900000.0,-100800000.0
Total Unusual Items Excluding Goodwill,-41400000.0,-51300000.0,-41900000.0,-100800000.0
Net Income From Continuing Operation Net Minority Interest,765200000.0,1029800000.0,841100000.0,461000000.0
Reconciled Depreciation,517700000.0,456800000.0,417500000.0,409900000.0
Reconciled Cost Of Revenue,6103500000.0,6387400000.0,5857300000.0,5288800000.0
EBITDA,1585100000.0,1892000000.0,1678600000.0,1136100000.0
EBIT,1067400000.0,1435200000.0,1261100000.0,726200000.0
Net Interest Income,-53300000.0,-70400000.0,-152400000.0,-93500000.0
Interest Expense,53300000.0,70400000.0,152400000.0,93500000.0
Normalized Income,796457000.0,1068531500.0,872886858.482908,534483200.0
Net Income From Continuing And Discontinued Operation,765200000.0,1029800000.0,841100000.0,461000000.0
Total Expenses,6684400000.0,6996000000.0,6434100000.0,5828400000.0
Total Operating Income As Reported,1075100000.0,1420700000.0,1241400000.0,723900000.0
Diluted Average Shares,89625000.0,92942238.0,94825254.0,94855967.0
Basic Average Shares,89625000.0,92942238.0,94825254.0,94855967.0
Diluted EPS,8.48,11.03,8.83,4.84
Basic EPS,8.52,11.08,8.87,4.86
Diluted NI Availto Com Stockholders,759000000.0,1021900000.0,834700000.0,457400000.0
Net Income Common Stockholders,759000000.0,1021900000.0,834700000.0,457400000.0
Otherunder Preferred Stock Dividend,6200000.0,7900000.0,6400000.0,3600000.0
Net Income,765200000.0,1029800000.0,841100000.0,461000000.0
Net Income Including Noncontrolling Interests,765200000.0,1029800000.0,841100000.0,461000000.0
Net Income Continuous Operations,765200000.0,1029800000.0,841100000.0,461000000.0
Tax Provision,248900000.0,335000000.0,267600000.0,171700000.0
Pretax Income,1014100000.0,1364800000.0,1108700000.0,632700000.0
Other Income Expense,-50600000.0,-46800000.0,-35100000.0,-103600000.0
Other Non Operating Income Expenses,-9200000.0,4500000.0,6800000.0,-2800000.0
Special Income Charges,-41400000.0,-51300000.0,-41900000.0,-100800000.0
Gain On Sale Of Ppe,-31700000.0,-44500000.0,-38900000.0,-26500000.0
Gain On Sale Of Business,-7900000.0,100000.0,6500000.0,-19100000.0
Impairment Of Capital Assets,,0.0,0.0,55200000.0
Restructuring And Mergern Acquisition,1800000.0,6900000.0,9500000.0,0.0
Net Non Operating Interest Income Expense,-53300000.0,-70400000.0,-152400000.0,-93500000.0
Interest Expense Non Operating,53300000.0,70400000.0,152400000.0,93500000.0
Operating Income,1118000000.0,1482000000.0,1296200000.0,829800000.0
Operating Expense,580900000.0,608600000.0,576800000.0,539600000.0
Selling General And Administration,580900000.0,608600000.0,576800000.0,539600000.0
Gross Profit,1698900000.0,2090600000.0,1873000000.0,1369400000.0
Cost Of Revenue,6103500000.0,6387400000.0,5857300000.0,5288800000.0
Total Revenue,7802400000.0,8478000000.0,7730300000.0,6658200000.0
Operating Revenue,7802400000.0,8478000000.0,7730300000.0,6658200000.0
