Price,Close,High,Low,Open,Volume
Ticker,PNC,PNC,PNC,PNC,PNC
Date,,,,,
2015-01-02,66.16555786132812,67.09808190425457,65.48073308555576,66.9086612210721,2083400
2015-01-05,64.1402359008789,66.02713928987488,64.12566208509827,65.72115585786723,3411700
2015-01-06,62.47916793823242,65.07275095808532,62.202321059743824,64.36607106467383,4422100
2015-01-07,63.20044708251953,63.57928305166312,62.719611041926875,63.24415742865192,2249200
2015-01-08,64.41706848144531,64.54091810729292,63.710388586002104,63.73953065531002,2116700
2015-01-09,63.21499252319336,64.44621870540863,63.09842978949389,64.4243635402326,2351600
2015-01-12,62.77058792114258,63.35341267580365,62.544738256779276,63.14942373375819,2544000
2015-01-13,61.92075729370117,63.744976791168966,61.642364976667196,63.1149260199781,3591400
2015-01-14,60.80718994140625,61.52515681210838,59.95735183279647,60.93173344681286,6015400
2015-01-15,60.382266998291016,61.09290609072469,60.12585227149068,60.52879369176395,4737100
2015-01-16,61.86214828491211,62.20647898562949,60.51413081714846,60.711940431757704,4161900
2015-01-20,61.99401092529297,62.60207837903372,61.62770267125668,62.07459918833458,5253300
2015-01-21,62.11124801635742,62.67536605161452,61.2907208224159,61.495852620901275,3550200
2015-01-22,63.78159713745117,63.96475128093287,62.34566932328518,62.4995181330793,3769900
2015-01-23,63.210166931152344,63.90615613823825,63.1881893248251,63.576475275064375,2841300
2015-01-26,63.576446533203125,63.627729454589776,62.8145248515877,63.005006669346365,1860900
2015-01-27,62.63870620727539,63.21014614152581,62.41159689736047,62.829188048498835,2218500
2015-01-28,61.28339385986328,63.17354646581126,61.26141625109543,62.9757368080559,2668200
2015-01-29,62.668025970458984,62.668025970458984,61.23209807458364,61.28338101409986,3586700
2015-01-30,61.9354133605957,62.86583406325789,61.67167091476264,61.86947495442666,4301200
2015-02-02,63.136898040771484,63.29074685416269,61.75225313082957,62.27973797069716,2625700
2015-02-03,64.18455505371094,64.25048787945835,63.42996068212701,63.51054897321096,2546100
2015-02-04,64.287109375,64.80726651231788,63.906151186197235,63.906151186197235,3292900
2015-02-05,65.07098388671875,65.15157213225251,64.30173448459429,64.38232273012805,2571800
2015-02-06,66.25785064697266,67.24688199214437,65.7889764449739,66.0307356879829,3618700
2015-02-09,65.57653045654297,66.1772760009365,65.46663682012729,65.56920272360259,2212800
2015-02-10,66.08203125,66.33845159426544,65.53256866558397,66.1333142009686,1485400
2015-02-11,65.78166198730469,65.95748845117804,65.37139837512602,65.83294493882701,1515000
2015-02-12,67.07837677001953,67.07837677001953,65.84758060958701,66.15528384176112,2227800
2015-02-13,67.67913055419922,67.82565725179352,66.90988635216168,67.00512451353147,2737100
2015-02-17,67.67913055419922,67.8696124663608,67.31282219434648,67.43737128465713,2644200
2015-02-18,66.89522552490234,67.56923710095862,66.72672682295443,67.53260403214131,2099800
2015-02-19,67.12232971191406,67.15163504437767,66.3384302341298,66.61682250840305,1455600
2015-02-20,67.59854888916016,67.71577025871744,66.40438553126378,66.76336619404348,2524500
2015-02-23,67.12232971191406,67.45200492064346,66.88056491115482,67.24687318281889,1458800
2015-02-24,67.64983367919922,67.89892630156562,66.85861177087834,67.01978836368788,2317700
2015-02-25,67.59854888916016,67.77438094349607,67.39341708185748,67.50331071846179,1309900
2015-02-26,67.51795196533203,67.67180078840904,67.13698818392302,67.64981759417974,1512900
2015-02-27,67.37142944335938,67.64249962804155,67.15896993473092,67.18827527275778,1638200
2015-03-02,68.09672546386719,68.09672546386719,67.09304408199577,67.37143643802173,1298800
2015-03-03,67.64249420166016,67.9721694465273,67.1662922784133,67.76703768621697,1449300
2015-03-04,67.45201110839844,67.62783752988895,67.04906973683562,67.14431347343474,2112800
2015-03-05,67.79635620117188,67.81100607714707,67.10036691976917,67.51063610956543,2265300
2015-03-06,68.66817474365234,69.75244447158032,67.95753555727413,67.95753555727413,4450900
2015-03-09,69.25425720214844,69.32751775579315,68.50699061189731,68.60222877269322,2431900
2015-03-10,68.04544067382812,68.55827574453798,67.79635366560899,68.30918314689671,3556800
2015-03-11,68.36779022216797,68.49966145174821,68.00880960419693,68.2725520633574,2356200
2015-03-12,70.79275512695312,70.85136580890016,69.23228344871382,69.29821627383753,4031800
2015-03-13,70.10408782958984,70.68285564393385,69.73045177943433,70.68285564393385,3052800
2015-03-16,70.30189514160156,70.80740243366071,70.03815269265084,70.49237704127077,2706000
2015-03-17,70.1993179321289,70.34583900705923,69.62787791471163,69.76707684848994,2580100
2015-03-18,70.35318756103516,70.69019060465891,69.80372498328333,69.8696633991132,3212600
2015-03-19,69.50334930419922,70.38981485275106,69.15169082398118,70.27259349620441,3344000
2015-03-20,70.30921936035156,70.49970125050334,69.46670911215625,69.72312381654056,3297200
2015-03-23,69.67916107177734,70.58027630536787,69.66450561058521,70.39712216641134,1909200
2015-03-24,69.19563293457031,69.73777322180194,69.15167772889997,69.59857428461802,3938500
2015-03-25,67.76703643798828,69.25424726226593,67.76703643798828,69.15168138399997,3076900
2015-03-26,67.75971221923828,68.16998134299,67.37875402156325,67.75239007714056,3525700
2015-03-27,67.43002319335938,67.77435384196514,67.05638721408287,67.75969838191962,2720400
2015-03-30,68.75606536865234,69.27622247315296,67.86227224084925,67.86227224084925,2483400
2015-03-31,68.3091812133789,68.7267725190137,68.11870489110477,68.38976949950334,2339000
2015-04-01,67.76703643798828,68.37510956586591,67.5472492191777,68.36778183472659,3079500
2015-04-02,68.3458023071289,68.49965112019775,67.55457504898537,67.81098973743346,2226800
2015-04-06,67.75971221923828,68.22126428478128,67.04907317625805,67.4373646948737,2560000
2015-04-07,68.14799499511719,68.47767582516754,67.94286323744382,68.08206218275983,2074800
2015-04-08,68.01612854003906,68.5069859538696,67.78901916235584,68.16265522678758,2199200
2015-04-09,68.50700378417969,68.55095900693368,67.66449328171576,67.99416863121671,1824700
2015-04-10,68.48501586914062,68.8000412934686,68.08940215560627,68.38977211493916,2178700
2015-04-13,68.74282836914062,69.12587637711042,68.32294633613697,68.35978036117085,2523900
2015-04-14,68.96383666992188,69.12589180402077,68.38925609961261,68.38925609961261,4803700
2015-04-15,67.91780090332031,68.95645980967424,67.79257419860753,68.2345544400009,6130100
2015-04-16,67.59368896484375,67.92517276003213,66.85705331323935,67.80731397821911,4751600
2015-04-17,66.98223876953125,67.5052490856281,66.60655324498148,67.29162420382845,3098600
2015-04-20,67.35059356689453,67.75574539753927,67.18116490496573,67.57894880593958,2090400
2015-04-21,67.18116760253906,67.76311042806702,67.04121065367407,67.35059627127104,1862400
2015-04-22,67.33584594726562,67.69679572680218,66.76863353076882,67.08538698385502,2333100
2015-04-23,67.32848358154297,67.56420670888855,67.02646033896252,67.27691932306371,2498900
2015-04-24,67.03382873535156,67.50527499333423,66.76127158429674,67.18115358344014,1969200
2015-04-27,66.90122985839844,67.56420287269108,66.77600318349937,67.36530815836211,1981300
2015-04-28,67.33584594726562,67.41687067239725,66.79073169399402,66.79073169399402,1954000
2015-04-29,67.66735076904297,68.09460079177204,67.10750610546985,67.13697220566674,2105000
2015-04-30,67.57157135009766,68.09458183782509,67.32111237818062,67.62313560606847,2047900
2015-05-01,67.77043914794922,68.10929066927929,67.53471610615088,68.01353011545143,1418900
2015-05-04,68.70598602294922,68.7722861359638,67.88095791490997,67.93252217166243,1686900
2015-05-05,68.58812713623047,69.44262133500425,68.27874159633389,68.3745021815164,2011200
2015-05-06,68.2566909790039,68.91965884914704,67.82207283870875,68.72813754537015,1876300
2015-05-07,68.04301452636719,68.33030188531559,67.88095383771277,68.16824119666119,2091200
2015-05-08,68.98590850830078,69.07430116223418,68.13877664758462,68.52182459482133,1767200
2015-05-11,68.98590850830078,69.28056380160409,68.58075677749845,68.83121574383505,1647300
2015-05-12,69.14798736572266,69.29531224103526,68.27138918338656,68.68390333032885,1988100
2015-05-13,69.38370513916016,69.69309072529194,68.80913030203446,68.91962113987917,2181800
2015-05-14,69.9509048461914,70.03193519899165,69.49418882314303,69.9509048461914,2412400
2015-05-15,69.0522232055664,70.03931788397456,68.75020551611046,69.95091958409081,2651900
2015-05-18,69.70782470703125,69.80359093175049,69.0816855719259,69.12588190943717,1195600
2015-05-19,70.39290618896484,70.49603473808386,69.7299385503667,69.80360099686823,2630100
2015-05-20,70.00982666015625,70.44443883343014,69.92879631936249,70.22345159315053,1445300
2015-05-21,69.9509048461914,70.1497995740039,69.67834769403763,69.83304609126189,1514600
2015-05-22,70.14242553710938,70.42234497326226,69.94353082661786,69.97299691780483,2114700
2015-05-26,69.69308471679688,70.04666660758295,69.38369915733834,69.91407761360028,2385400
2015-05-27,70.635986328125,70.73911486119516,69.75202586749977,69.98038110214318,1881600
2015-05-28,70.71701049804688,70.76120683118158,70.2381962821164,70.63598014057789,1563200
2015-05-29,70.4886474609375,70.69490448612083,70.2160903233267,70.67280632200581,3669700
2015-06-01,69.70046997070312,70.82015372995399,69.64890569797612,70.82015372995399,2359800
2015-06-02,69.71519470214844,69.93618763641955,69.16271798655444,69.56786982602355,2836000
2015-06-03,70.73173522949219,71.01166030444217,69.98773745258829,70.20136241291442,2627600
2015-06-04,69.94354248046875,70.67281571367131,69.75938359492767,70.41498877784726,2269000
2015-06-05,71.09266662597656,71.34311990303267,70.47389011899436,70.7759132567063,3567700
2015-06-08,70.93062591552734,71.45363639410525,70.84959556897898,70.96745431481513,2558900
2015-06-09,71.87352752685547,71.93982764615883,70.83487436515557,70.96010105484935,2419200
2015-06-10,73.05950164794922,73.37625510537958,71.96191643874823,72.16817345845502,3594800
2015-06-11,72.76487731933594,73.3615504688439,72.62491473065248,73.01533639276506,2287200
2015-06-12,72.49966430664062,72.85325181823568,72.21974484085322,72.56596442385094,1839500
2015-06-15,72.06507873535156,72.58072152637077,71.60099460334936,71.82198758240611,2788800
2015-06-16,72.58806610107422,72.75012681755832,71.90299483053518,72.07978578484371,1733600
2015-06-17,71.79251098632812,72.8606360689067,71.66728427253466,72.7869680065961,2158200
2015-06-18,72.1092529296875,72.28604388656814,71.40208348208172,72.02085464120557,2671500
2015-06-19,71.54940795898438,72.21238106883435,71.49048138706239,71.7851311069218,2475000
2015-06-22,72.34498596191406,72.56597890326704,71.99876630983358,72.18292522093307,1990800
2015-06-23,72.92694091796875,73.10373192838854,72.61018731342064,72.89010688159239,1584000
2015-06-24,72.1092529296875,73.11107771881647,72.06505659548813,72.58069922809135,2545800
2015-06-25,71.74830627441406,72.5438740458463,71.60834371645373,72.49230978029514,2250300
2015-06-26,71.91035461425781,72.37443292428307,71.77776000852452,72.08714554854136,2240000
2015-06-29,70.46656799316406,71.55678559270125,70.39289993312502,71.0337749629108,2054600
2015-06-30,70.45919799804688,71.63044593323164,70.27503909351465,71.28422629349765,2333100
2015-07-01,71.49049377441406,71.89564001946312,71.12953825090118,71.3726293699811,1869000
2015-07-02,71.06321716308594,71.66725795970254,70.69489946709821,71.34313658880708,1752100
2015-07-06,70.84961700439453,71.04114384691692,70.01722074356428,70.08351525438896,1731600
2015-07-07,70.49600982666016,70.89379364130343,69.346860331079,70.63597235961309,2327600
2015-07-08,69.34687805175781,70.23083856346123,69.31004402206857,69.93618880628267,2307500
2015-07-09,69.90670776367188,70.48865046384921,69.68571487294231,70.356055853428,2896000
